feature	Anaerospora	Deinococcus	KD4.96.Genus	Caldilineaceae.Genus	JG30.KF.CM45.Genus	Candidatus.Obscuribacter	Vampirovibrio	Vampirovibrionaceae.Genus	Obscuribacteraceae.Genus	Frankiales.Genus	Nakamurella	PeM15.Genus	Longivirga	Gordonia	Nocardia	Nocardiaceae.Genus	Smaragdicoccus	Mycobacterium	Rhodococcus	Nocardioides	Marmoricola	Brevibacterium	Kineosporiaceae.Genus	Leucobacter	Agromyces	Glutamicibacter	Kocuria	IMCC26207	Microtrichales.Genus	Iamia	Acidimicrobiia.Genus	Ilumatobacteraceae.Genus	Microtrichaceae.Genus	IMCC26256.Genus	Gaiellales.Genus	X67.14.Genus	Conexibacter	Thermoleophilia.Genus	Clostridium.sensu.stricto.12	Clostridium.sensu.stricto.3	Clostridium.sensu.stricto.5	Clostridium.sensu.stricto.18	Clostridium.sensu.stricto.9	Paraclostridium	Thermoactinomycetaceae.Genus	Peptostreptococcaceae.Genus	Peptostreptococcus	Amnipila	Geothermomicrobium	Lachnoclostridium	Cetobacterium	Brevibacillus	Enterococcus	Ligilactobacillus	Limosilactobacillus	Lactobacillus	Weissella	Streptococcus	Carnobacterium	Vagococcus	Staphylococcus	Bacillus	Geobacillus	Planococcaceae.Genus	Lysinibacillus	Exiguobacterium	Brochothrix	Candidatus.Amoebophilus	Barnesiellaceae.Genus	Flavobacterium	Chryseobacterium	Cloacibacterium	NS9.marine.group.Genus	env.OPS.17.Genus	Fluviicola	Dinghuibacter	Aurantisolimonas	Flavihumibacter	Saprospiraceae.Genus	Haliscomenobacter	Bacteroidia.Genus	Cytophagales.Genus	Cytophaga	Microscillaceae.Genus	Hassallia	Ohtaekwangia	OLB12	Flectobacillus	Runella	Babeliales.Genus	Babeliaceae.Genus	Pedosphaeraceae.Genus	Chthoniobacter	Verrucomicrobiae.Genus	Methanosarcina	Methanobacteriaceae.Genus	Saccharimonadales.Genus	TM7a	ZOR0006	Armatimonadota.Genus	Defluviicoccales.Genus	Candidatus.Alysiosphaera	A0839.Genus	Polymorphobacter	Magnetospirillum	Blastomonas	Rhizobiaceae.Genus	alphaI.cluster	Alsobacter	Mycoplana	Martelella	Pseudochrobactrum	Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Shinella	Hyphomicrobium	Pedomicrobium	Methyloligellaceae.Genus	Bauldia	Alphaproteobacteria.Genus	Rhizobiales.Incertae.Sedis.Genus	Nordella	Xanthobacteraceae.Genus	Phreatobacter	Aminobacter	Paracoccus	Defluviimonas	Rhodobacteraceae.Genus	Tabrizicola	Gemmobacter	Pseudorhodobacter	Caulobacter	Bosea	Beijerinckiaceae.Genus	Pseudorhodoplanes	Bradyrhizobium	Novispirillum	Roseomonas	Rhodovarius	Rhodovastum	Rhodospirillales.Genus	Reyranella	Caedibacter	Candidatus.Megaira	Rickettsiaceae.Genus	Bdellovibrio	X0319.6G20.Genus	Desulfobacterota.Genus	Sandaracinaceae.Genus	Haliangium	Pajaroellobacter	Phaselicystis	Aetherobacter	Blfdi19.Genus	NB1.j.Genus	Candidatus.Berkiella	Candidatus.Competibacter	Stenotrophomonas	Luteimonas	Chitinibacter	Chitinilyticum	Sutterellaceae.Genus	Neisseriaceae.Genus	AAP99	Dechloromonas	Rhizobacter	Curvibacter	Rubrivivax	Comamonadaceae.Genus	Aquabacterium	Paucibacter	Crenobacter	IS.44	SC.I.84.Genus	A21b.Genus	Nitrosomonadaceae.Genus	Achromobacter	Cellvibrio	Shewanella	Aeromonas	Plesiomonas	Burkholderia.Caballeronia.Paraburkholderia	Citrobacter	Gammaproteobacteria.Genus	Pseudomonadales.Genus	Pseudomonas	Diplorickettsiaceae.Genus	Coxiella	Aquicella	Candidatus.Ovatusbacter	Legionella	CCM19a.Genus	Steroidobacter	Steroidobacteraceae.Genus	X.Agitococcus..lubricus.group	Acinetobacter	OM60.NOR5..clade	Gemmatimonadaceae.Genus	Vicinamibacteraceae.Genus	Subgroup.17.Genus	Neochlamydia	Parachlamydiaceae.Genus	Chlamydiales.Genus	Candidatus.Protochlamydia	Simkania	Paludibaculum.Genus	Nitrospira	SH3.11	Oikopleura	X11.24.Genus	SM1A02	CL500.3	Pirellulaceae.Genus	Pir4.lineage	Planctomycetes.Genus	Pirellula	Rhodopirellula	Blastopirellula	Planctomycetales.Genus	SH.PL14	Schlesneriaceae.Genus	Schlesneria	Gemmataceae.Genus	Gemmata	Fimbriiglobus	Telmatocola	Tundrisphaera	Isosphaeraceae.Genus	OM190.Genus
RTF001	-15.2907028701971	-14.2255840312292	-15.0079908447828	-14.7578413886686	-14.2255840312292	-14.2196979359637	-15.3896985523352	-14.9127334349297	-14.0268346327178	-14.0186522544447	-14.4160717760782	-5.10924006999173	-14.5699149284535	-5.13944780620189	-4.12295214237423	-12.1575223838108	-13.8577477820375	-6.02101288698	-10.8332666084504	-14.8773160907946	-14.0429133221394	-14.1891682180459	-14.9183042336999	-12.4205567896446	-15.1054174897766	-15.4438824448183	-13.1606768127843	-8.48411704482805	-8.9587974905343	-14.0625521393768	-13.4012128609158	-13.9782635690861	-14.2543643285809	-14.8740527972986	-11.9036559363418	-11.2255840312292	-14.8202454567825	-13.6073963697026	-14.0429133221394	-14.6326544701095	-15.0453615117897	-14.3174126137649	-14.6422999451198	-7.3552193116458	-14.2710252506166	-14.679106181912	-7.01175971346247	-14.8202454567825	-14.5929533455039	-14.9183042336999	-1.09445052824069	-14.5743175756669	-10.3676030361016	-12.2007760259109	-8.02309534458239	-7.94464551760394	-5.71065869867233	-15.6903799904978	-6.98804839748319	-5.7789069996446	-12.553179281423	-9.15949484077143	-13.2543643285809	-11.7153491987406	-13.8229690904533	-14.5411369586065	-11.8597391080758	-14.8551280242293	-5.40700185374834	-12.4752991676688	-15.5210482824008	-8.20321621820075	-14.0186522544447	-11.7708951019855	-14.1066937912037	-7.23689934445703	-8.01613066560025	-9.36760303610163	-13.6516603759621	-11.4246730945988	-12.742484884532	-13.1322185534193	-14.0010342767993	-13.640621530508	-7.46197958581561	-13.7774265651228	-13.7946866170389	-15.0429133221394	-13.2890902965774	-15.2767060198924	-15.4147512917602	-15.4400905249505	-11.5251443130881	-11.9036559363418	-15.0453615117897	-14.6347354352425	-14.799517733543	-14.9682167807018	-5.15278149668499	-14.8687582621196	-7.84530822536711	-15.4052079575037	-14.7850437147797	-12.7635812481871	-13.831109275357	-14.3460981505498	-13.6812750205054	-13.5942857209343	-14.7213484480107	-9.94018181236695	-13.1924640644016	-11.7661524125919	-11.9036559363418	-13.0429133221394	-14.7943030385649	-15.2527023862557	-12.7297365994086	-13.121954349931	-12.4983173618952	-5.70202207517219	-14.0429133221394	-13.5460353135659	-7.12229622281718	-14.6278758228605	-12.2355584000818	-10.9036559363418	-12.9954845188775	-8.9587974905343	-3.71679886916469	-13.4160717760782	-13.640621530508	-11.4182291091716	-14.5472560526981	-9.97765651778561	-11.6656062619889	-12.1043138668035	-14.6191883056726	-14.3896985523352	-14.7213484480107	-15.2326457686074	-14.9333832996515	-13.640621530508	-14.7774265651228	-14.2782316436144	-15.4052079575037	-14.6042057173248	-14.0010342767993	-15.4622785915158	-12.0468379664125	-15.4438824448183	-13.0941436811908	-14.2176169708306	-12.8232224710891	-13.804736051614	-13.8577477820375	-13.3005945586582	-14.7556178486109	-13.9687747753098	-13.829788791039	-8.39269401706446	-5.58533909500685	-14.1322185534193	-12.1127290882841	-14.8551280242293	-13.2767060198924	-8.39924383046764	-9.03575947234918	-9.94018181236695	-13.3202364452416	-3.9419168637377	-10.2713877208423	-8.82454966520031	-14.2767060198924	-4.05750027823534	-14.9335062496294	-14.3405803493321	-13.9607259948391	-14.742484884532	-4.79513147956367	-3.71977247730961	-14.8595024327942	-14.2241072186785	-16.0124936010162	-15.4206510843698	-10.4182291091716	-14.4400905249505	-14.0453615117897	-14.9529232103627	-12.9036559363418	-16.0010342767993	-14.7324501130437	-13.9324362336935	-14.7946866170389	-15.2907028701971	-13.640621530508	-13.9843828538445	-13.9678026451964	-16.0010342767993	-14.2196979359637	-14.5032667344211	-14.1792482216554	-14.3286398691881	-15.5032667344211	-16.106010783122	-14.3623890658439	-14.7047682393626	-8.48411704482805	-13.9678026451964	-9.43027072608827	-15.2782316436144	-10.640621530508	-15.3405803493321	-16.9642280400072	-13.8202454567825	-9.67099517955156	-14.3428038893897	-14.9529232103627	-14.8202454567825	-10.1381211899789	-14.9782635690861	-15.1891682180459	-15.5699149284535	-13.7987610748661	-15.2041508063938	-15.0453615117897	-16.9642280400072	-15.4438824448183	-15.3274473852531
RTF002	-15.2907028701971	-15.2255840312292	-15.0079908447828	-14.7578413886686	-15.2255840312292	-14.2196979359637	-15.3896985523352	-14.9127334349297	-14.0268346327178	-14.0186522544447	-14.4160717760782	-7.99170803364172	-14.5699149284535	-4.55835865608594	-3.5198845082713	-9.8802867509733	-13.8577477820375	-5.08131149453167	-9.59788702027258	-14.8773160907946	-14.0429133221394	-14.1891682180459	-14.9183042336999	-12.4205567896446	-15.1054174897766	-15.4438824448183	-13.1606768127843	-11.1828495209937	-11.5047776158811	-14.0625521393768	-13.4012128609158	-13.9782635690861	-14.2543643285809	-14.8740527972986	-14.0641701530972	-13.5047776158811	-14.8202454567825	-13.6073963697026	-14.0429133221394	-14.6326544701095	-15.0453615117897	-14.3174126137649	-14.6422999451198	-6.98645230819023	-14.2710252506166	-14.679106181912	-7.01175971346247	-14.8202454567825	-14.5929533455039	-14.9183042336999	-0.808606978639918	-14.5743175756669	-12.2823851945446	-12.2007760259109	-8.02309534458239	-7.94464551760394	-5.71065869867233	-15.6903799904978	-6.98804839748319	-5.7789069996446	-12.553179281423	-13.175120670275	-13.2543643285809	-11.7153491987406	-13.8229690904533	-14.5411369586065	-11.8597391080758	-14.8551280242293	-5.86332792381347	-12.4752991676688	-15.5210482824008	-9.38930039846116	-14.0186522544447	-11.7708951019855	-14.1066937912037	-9.63030849796495	-9.73218811198417	-12.0897401166023	-13.6516603759621	-11.4246730945988	-12.742484884532	-13.1322185534193	-14.0010342767993	-14.640621530508	-7.46197958581561	-13.7774265651228	-13.7946866170389	-15.0429133221394	-13.2890902965774	-15.2767060198924	-15.4147512917602	-15.4400905249505	-11.0022772753519	-12.5047776158811	-15.0453615117897	-14.6347354352425	-14.799517733543	-14.9682167807018	-6.39974214518281	-14.8687582621196	-7.84530822536711	-15.4052079575037	-14.7850437147797	-12.7635812481871	-13.831109275357	-14.3460981505498	-11.3893003984612	-13.5942857209343	-14.7213484480107	-12.5942857209343	-13.1924640644016	-14.1054174897766	-13.4470094065233	-13.0429133221394	-14.7943030385649	-15.2527023862557	-12.7297365994086	-13.121954349931	-12.4983173618952	-6.87057159614009	-14.0429133221394	-13.5460353135659	-7.8323522739096	-14.6278758228605	-12.2355584000818	-10.9198151151599	-12.9954845188775	-12.2841879020364	-4.77006799565526	-13.4160717760782	-14.640621530508	-12.0897401166023	-14.5472560526981	-11.7678120217149	-11.6656062619889	-12.1043138668035	-13.0897401166023	-14.3896985523352	-14.7213484480107	-15.2326457686074	-14.9333832996515	-14.640621530508	-14.7774265651228	-14.2782316436144	-15.4052079575037	-14.6042057173248	-14.0010342767993	-15.4622785915158	-12.0468379664125	-15.4438824448183	-13.0941436811908	-14.2176169708306	-12.8232224710891	-13.804736051614	-13.8577477820375	-13.3005945586582	-14.7556178486109	-13.9687747753098	-13.829788791039	-8.53515126492461	-6.32818888415777	-14.1322185534193	-12.1127290882841	-14.8551280242293	-13.2767060198924	-8.39924383046764	-13.2432855737612	-12.4621545933473	-13.3202364452416	-4.36778650380087	-9.02365092614448	-8.82454966520031	-14.2767060198924	-4.05750027823534	-14.9335062496294	-14.3405803493321	-13.9607259948391	-14.742484884532	-4.71796347226433	-4.04057224423008	-14.8595024327942	-14.2241072186785	-16.0124936010162	-15.4206510843698	-10.3348526144388	-14.4400905249505	-14.0453615117897	-14.9529232103627	-14.5864488878481	-10.5661781605452	-14.7324501130437	-13.9324362336935	-14.7946866170389	-15.2907028701971	-14.640621530508	-13.9843828538445	-13.9678026451964	-16.0010342767993	-14.2196979359637	-14.5032667344211	-14.1792482216554	-14.3286398691881	-15.5032667344211	-16.106010783122	-14.3623890658439	-14.7047682393626	-10.3893003984612	-13.9678026451964	-9.43027072608827	-15.2782316436144	-15.0079908447828	-15.3405803493321	-16.9642280400072	-13.8202454567825	-8.37549459893613	-14.3428038893897	-14.9529232103627	-14.8202454567825	-11.7678120217149	-14.9782635690861	-15.1891682180459	-15.5699149284535	-13.7987610748661	-15.2041508063938	-15.0453615117897	-16.9642280400072	-15.4438824448183	-15.3274473852531
RTF003	-15.2907028701971	-15.2255840312292	-15.0079908447828	-14.7578413886686	-15.2255840312292	-14.2196979359637	-15.3896985523352	-14.9127334349297	-14.0268346327178	-14.0186522544447	-14.4160717760782	-5.119903760831	-14.5699149284535	-5.74670632126717	-3.59381617006246	-10.5353920318807	-13.8577477820375	-5.05254374881223	-9.56453837754021	-14.8773160907946	-14.0429133221394	-14.1891682180459	-14.9183042336999	-12.4205567896446	-15.1054174897766	-15.4438824448183	-13.1606768127843	-8.42436071949196	-8.37189329959782	-14.0625521393768	-13.4012128609158	-13.9782635690861	-14.2543643285809	-14.8740527972986	-12.5942857209343	-9.93132070821184	-14.8202454567825	-13.6073963697026	-14.0429133221394	-14.6326544701095	-15.0453615117897	-14.3174126137649	-14.6422999451198	-7.03458997882354	-14.2710252506166	-14.679106181912	-7.01175971346247	-14.8202454567825	-14.5929533455039	-14.9183042336999	-1.36927917447927	-14.5743175756669	-14.9183042336999	-12.2007760259109	-8.02309534458239	-7.94464551760394	-5.71065869867233	-15.6903799904978	-6.98804839748319	-5.7789069996446	-12.553179281423	-8.38483235530532	-13.2543643285809	-11.7153491987406	-13.8229690904533	-14.5411369586065	-11.8597391080758	-14.8551280242293	-4.98449136723318	-12.4752991676688	-12.3718932995978	-8.34635820749068	-14.0186522544447	-11.7708951019855	-12.3718932995978	-6.56086271939682	-7.8846274727638	-8.8042087903085	-13.6516603759621	-11.4246730945988	-12.742484884532	-13.1322185534193	-14.0010342767993	-11.3718932995978	-7.46197958581561	-13.7774265651228	-13.7946866170389	-15.0429133221394	-13.2890902965774	-15.2767060198924	-15.4147512917602	-15.4400905249505	-9.96979485602647	-12.0093232202131	-15.0453615117897	-14.6347354352425	-14.799517733543	-14.9682167807018	-5.83495231373961	-14.8687582621196	-7.84530822536711	-15.4052079575037	-14.7850437147797	-12.7635812481871	-13.831109275357	-14.3460981505498	-13.6812750205054	-12.5942857209343	-14.7213484480107	-11.5942857209343	-13.1924640644016	-14.1054174897766	-13.4470094065233	-13.0429133221394	-14.7943030385649	-15.2527023862557	-12.7297365994086	-13.121954349931	-12.4983173618952	-5.14582522011797	-14.0429133221394	-13.5460353135659	-7.24851088409254	-14.6278758228605	-12.2355584000818	-11.2723576260469	-12.9954845188775	-8.8042087903085	-3.4779417596968	-13.4160717760782	-12.3718932995978	-10.7869307988767	-14.5472560526981	-9.5353920318807	-11.6656062619889	-12.1043138668035	-10.7198166030181	-14.3896985523352	-11.8573201267681	-15.2326457686074	-12.5942857209343	-14.640621530508	-14.7774265651228	-14.2782316436144	-15.4052079575037	-14.6042057173248	-14.0010342767993	-15.4622785915158	-12.0468379664125	-15.4438824448183	-13.0941436811908	-14.2176169708306	-12.8232224710891	-13.804736051614	-13.8577477820375	-13.3005945586582	-14.7556178486109	-13.9687747753098	-13.829788791039	-7.4110638968785	-5.22505191126855	-14.1322185534193	-12.1127290882841	-14.8551280242293	-13.2767060198924	-8.39924383046764	-8.76985728551772	-12.4621545933473	-13.3202364452416	-4.13622093806088	-9.59428572093427	-8.82454966520031	-14.2767060198924	-4.05750027823534	-14.9335062496294	-14.3405803493321	-13.9607259948391	-14.742484884532	-4.42269189913134	-3.6909059441229	-14.8595024327942	-14.2241072186785	-11.8573201267681	-15.4206510843698	-9.50682287968393	-14.4400905249505	-14.0453615117897	-14.9529232103627	-14.5864488878481	-12.8573201267681	-14.7324501130437	-13.9324362336935	-14.7946866170389	-15.2907028701971	-14.640621530508	-13.9843828538445	-13.9678026451964	-16.0010342767993	-14.2196979359637	-14.5032667344211	-13.1792482216554	-12.8573201267681	-15.5032667344211	-16.106010783122	-14.3623890658439	-14.7047682393626	-7.8042087903085	-13.9678026451964	-9.43027072608827	-15.2782316436144	-10.6556862655984	-12.3718932995978	-16.9642280400072	-13.8202454567825	-7.66354838337138	-14.3428038893897	-14.9529232103627	-14.8202454567825	-9.45132776709223	-14.9782635690861	-15.1891682180459	-15.5699149284535	-13.7987610748661	-15.2041508063938	-15.0453615117897	-16.9642280400072	-15.4438824448183	-15.3274473852531
RTF004	-15.2907028701971	-11.5864488878481	-15.0079908447828	-14.7578413886686	-15.2255840312292	-14.2196979359637	-15.3896985523352	-14.9127334349297	-14.0268346327178	-14.0186522544447	-14.4160717760782	-4.75884154176405	-11.0014863871269	-5.5864488878481	-3.46707541738694	-9.81385938395118	-13.8577477820375	-4.31187660218661	-6.5384161914263	-14.8773160907946	-14.0429133221394	-14.1891682180459	-14.9183042336999	-12.4205567896446	-15.1054174897766	-15.4438824448183	-13.1606768127843	-8.13798838703181	-8.44349093400606	-12.8494832936819	-13.4012128609158	-13.9782635690861	-14.2543643285809	-14.8740527972986	-11.3640564665117	-10.5864488878481	-14.8202454567825	-13.6073963697026	-14.0429133221394	-14.6326544701095	-15.0453615117897	-14.3174126137649	-14.6422999451198	-8.17141138856926	-14.2710252506166	-14.679106181912	-7.01175971346247	-14.8202454567825	-14.5929533455039	-14.9183042336999	-1.42994440216811	-14.5743175756669	-14.9183042336999	-12.2007760259109	-8.02309534458239	-7.94464551760394	-5.71065869867233	-15.6903799904978	-6.98804839748319	-5.7789069996446	-12.553179281423	-8.83156138568464	-13.2543643285809	-11.7153491987406	-13.8229690904533	-14.5411369586065	-11.8597391080758	-14.8551280242293	-5.28876833920742	-12.4752991676688	-15.5210482824008	-8.74514663386716	-14.0186522544447	-11.7708951019855	-11.3640564665117	-6.65177513572605	-7.56408107481965	-9.06288693179109	-13.6516603759621	-11.4246730945988	-12.742484884532	-13.1322185534193	-14.0010342767993	-14.640621530508	-7.46197958581561	-13.7774265651228	-13.7946866170389	-15.0429133221394	-13.2890902965774	-15.2767060198924	-15.4147512917602	-15.4400905249505	-10.0014863871269	-11.8494832936819	-15.0453615117897	-14.6347354352425	-14.799517733543	-14.9682167807018	-5.94740971437116	-14.8687582621196	-7.84530822536711	-15.4052079575037	-14.7850437147797	-12.7635812481871	-13.831109275357	-14.3460981505498	-13.6812750205054	-13.5942857209343	-14.7213484480107	-11.3640564665117	-13.1924640644016	-14.1054174897766	-11.0839485473189	-13.0429133221394	-14.7943030385649	-13.5864488878481	-12.7297365994086	-13.121954349931	-12.4983173618952	-5.27659362526132	-14.0429133221394	-13.5460353135659	-7.25254815129467	-14.6278758228605	-12.2355584000818	-10.6478494325122	-12.9954845188775	-8.67955829223959	-3.31888187916506	-13.4160717760782	-10.8494832936819	-10.2645207929607	-14.5472560526981	-10.4165238864058	-11.6656062619889	-12.1043138668035	-11.0839485473189	-14.3896985523352	-14.7213484480107	-15.2326457686074	-14.9333832996515	-14.640621530508	-14.7774265651228	-14.2782316436144	-15.4052079575037	-14.6042057173248	-14.0010342767993	-15.4622785915158	-11.0014863871269	-15.4438824448183	-13.0941436811908	-14.2176169708306	-12.8232224710891	-13.804736051614	-13.8577477820375	-13.3005945586582	-14.7556178486109	-13.9687747753098	-13.829788791039	-7.47792443106994	-5.29950615091007	-14.1322185534193	-12.1127290882841	-14.8551280242293	-13.2767060198924	-8.39924383046764	-8.83156138568464	-10.3134303934417	-8.35123242615407	-4.12292451457692	-10.711979769932	-8.82454966520031	-14.2767060198924	-4.05750027823534	-14.9335062496294	-14.3405803493321	-13.9607259948391	-14.742484884532	-4.13798838703181	-4.62644695578002	-14.8595024327942	-14.2241072186785	-16.0124936010162	-15.4206510843698	-11.1714113885693	-14.4400905249505	-14.0453615117897	-14.9529232103627	-13.5864488878481	-12.0014863871269	-14.7324501130437	-13.9324362336935	-14.7946866170389	-15.2907028701971	-14.640621530508	-13.9843828538445	-13.9678026451964	-16.0010342767993	-14.2196979359637	-12.8494832936819	-14.1792482216554	-14.3286398691881	-15.5032667344211	-16.106010783122	-14.3623890658439	-14.7047682393626	-7.87679063967763	-13.9678026451964	-9.43027072608827	-15.2782316436144	-10.4709716704282	-15.3405803493321	-16.9642280400072	-13.8202454567825	-8.71197976993196	-14.3428038893897	-14.9529232103627	-14.8202454567825	-9.92348387512567	-14.9782635690861	-15.1891682180459	-12.5864488878481	-13.7987610748661	-15.2041508063938	-15.0453615117897	-12.1714113885693	-15.4438824448183	-15.3274473852531
RTF005	-15.2907028701971	-15.2255840312292	-15.0079908447828	-14.7578413886686	-15.2255840312292	-14.2196979359637	-15.3896985523352	-14.9127334349297	-14.0268346327178	-14.0186522544447	-14.4160717760782	-4.5267173596852	-12.1761731491075	-5.0366217967087	-4.28405201282931	-10.3919018401629	-13.8577477820375	-4.98525106637014	-10.7611356498286	-14.8773160907946	-14.0429133221394	-14.1891682180459	-14.9183042336999	-12.4205567896446	-15.1054174897766	-15.4438824448183	-13.1606768127843	-7.71674153047019	-8.42723491327521	-14.0625521393768	-13.4012128609158	-13.9782635690861	-14.2543643285809	-14.8740527972986	-12.5387432284922	-10.3017040311913	-14.8202454567825	-13.6073963697026	-14.0429133221394	-14.6326544701095	-15.0453615117897	-14.3174126137649	-14.6422999451198	-8.0423174023727	-14.2710252506166	-14.679106181912	-7.01175971346247	-14.8202454567825	-14.5929533455039	-14.9183042336999	-1.31181501958791	-14.5743175756669	-14.9183042336999	-12.2007760259109	-8.02309534458239	-7.94464551760394	-5.71065869867233	-15.6903799904978	-6.98804839748319	-5.7789069996446	-12.553179281423	-8.80693933944177	-13.2543643285809	-11.7153491987406	-13.8229690904533	-14.5411369586065	-11.8597391080758	-14.8551280242293	-5.0366217967087	-12.4752991676688	-15.5210482824008	-7.67367280857831	-14.0186522544447	-11.7708951019855	-12.0241700556624	-6.82253619449279	-7.25863530929946	-9.15627359166979	-13.6516603759621	-11.4246730945988	-12.742484884532	-13.1322185534193	-14.0010342767993	-12.5387432284922	-7.46197958581561	-13.7774265651228	-13.7946866170389	-15.0429133221394	-13.2890902965774	-15.2767060198924	-15.4147512917602	-15.4400905249505	-10.4881171554222	-11.2586353092995	-15.0453615117897	-14.6347354352425	-14.799517733543	-14.9682167807018	-5.64219457710514	-14.8687582621196	-7.84530822536711	-15.4052079575037	-14.7850437147797	-12.7635812481871	-13.831109275357	-13.3460981505498	-13.6812750205054	-11.5387432284922	-14.7213484480107	-10.2586353092995	-13.1924640644016	-12.1761731491075	-12.1761731491075	-13.0429133221394	-14.7943030385649	-15.2527023862557	-12.7297365994086	-13.121954349931	-12.4983173618952	-5.11607771484417	-14.0429133221394	-13.5460353135659	-7.59790530096034	-14.6278758228605	-12.2355584000818	-10.7611356498286	-12.9954845188775	-8.59121064838633	-3.25996192552249	-13.4160717760782	-11.6456584324087	-9.6181776959866	-14.5472560526981	-9.39190184016293	-11.6656062619889	-12.1043138668035	-10.6456584324087	-14.3896985523352	-14.7213484480107	-15.2326457686074	-14.9333832996515	-14.640621530508	-14.7774265651228	-14.2782316436144	-15.4052079575037	-14.6042057173248	-14.0010342767993	-15.4622785915158	-12.0468379664125	-15.4438824448183	-13.0941436811908	-14.2176169708306	-12.8232224710891	-13.804736051614	-13.8577477820375	-13.3005945586582	-14.7556178486109	-13.9687747753098	-13.829788791039	-8.68788666779801	-5.11968595776102	-14.1322185534193	-12.1127290882841	-14.8551280242293	-13.2767060198924	-8.39924383046764	-9.25863530929946	-12.4621545933473	-13.3202364452416	-3.69639288507839	-10.5387432284922	-8.82454966520031	-14.2767060198924	-4.05750027823534	-14.9335062496294	-14.3405803493321	-13.9607259948391	-14.742484884532	-4.88257377727862	-4.53633002183939	-14.8595024327942	-14.2241072186785	-16.0124936010162	-15.4206510843698	-9.95378072777104	-14.4400905249505	-14.0453615117897	-14.9529232103627	-14.5864488878481	-12.3460981505498	-14.7324501130437	-13.9324362336935	-14.7946866170389	-15.2907028701971	-14.640621530508	-13.9843828538445	-13.9678026451964	-16.0010342767993	-14.2196979359637	-14.5032667344211	-14.1792482216554	-13.0241700556624	-15.5032667344211	-16.106010783122	-14.3623890658439	-14.7047682393626	-7.13664478492085	-13.9678026451964	-9.43027072608827	-15.2782316436144	-8.98854614593172	-15.3405803493321	-16.9642280400072	-13.8202454567825	-8.11727946005392	-14.3428038893897	-14.9529232103627	-14.8202454567825	-9.39190184016293	-14.9782635690861	-15.1891682180459	-15.5699149284535	-13.7987610748661	-15.2041508063938	-15.0453615117897	-12.3460981505498	-15.4438824448183	-15.3274473852531
