feature	Anaerospora	Deinococcus	KD4.96.Genus	Caldilineaceae.Genus	JG30.KF.CM45.Genus	Candidatus.Obscuribacter	Vampirovibrio	Vampirovibrionaceae.Genus	Obscuribacteraceae.Genus	Frankiales.Genus	Nakamurella	PeM15.Genus	Longivirga	Gordonia	Nocardia	Nocardiaceae.Genus	Smaragdicoccus	Mycobacterium	Rhodococcus	Nocardioides	Marmoricola	Brevibacterium	Kineosporiaceae.Genus	Leucobacter	Agromyces	Glutamicibacter	Kocuria	IMCC26207	Microtrichales.Genus	Iamia	Acidimicrobiia.Genus	Ilumatobacteraceae.Genus	Microtrichaceae.Genus	IMCC26256.Genus	Gaiellales.Genus	X67.14.Genus	Conexibacter	Thermoleophilia.Genus	Clostridium.sensu.stricto.12	Clostridium.sensu.stricto.3	Clostridium.sensu.stricto.5	Clostridium.sensu.stricto.18	Clostridium.sensu.stricto.9	Paraclostridium	Thermoactinomycetaceae.Genus	Peptostreptococcaceae.Genus	Peptostreptococcus	Amnipila	Geothermomicrobium	Lachnoclostridium	Cetobacterium	Brevibacillus	Enterococcus	Ligilactobacillus	Limosilactobacillus	Lactobacillus	Weissella	Streptococcus	Carnobacterium	Vagococcus	Staphylococcus	Bacillus	Geobacillus	Planococcaceae.Genus	Lysinibacillus	Exiguobacterium	Brochothrix	Candidatus.Amoebophilus	Barnesiellaceae.Genus	Flavobacterium	Chryseobacterium	Cloacibacterium	NS9.marine.group.Genus	env.OPS.17.Genus	Fluviicola	Dinghuibacter	Aurantisolimonas	Flavihumibacter	Saprospiraceae.Genus	Haliscomenobacter	Bacteroidia.Genus	Cytophagales.Genus	Cytophaga	Microscillaceae.Genus	Hassallia	Ohtaekwangia	OLB12	Flectobacillus	Runella	Babeliales.Genus	Babeliaceae.Genus	Pedosphaeraceae.Genus	Chthoniobacter	Verrucomicrobiae.Genus	Methanosarcina	Methanobacteriaceae.Genus	Saccharimonadales.Genus	TM7a	ZOR0006	Armatimonadota.Genus	Defluviicoccales.Genus	Candidatus.Alysiosphaera	A0839.Genus	Polymorphobacter	Magnetospirillum	Blastomonas	Rhizobiaceae.Genus	alphaI.cluster	Alsobacter	Mycoplana	Martelella	Pseudochrobactrum	Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Shinella	Hyphomicrobium	Pedomicrobium	Methyloligellaceae.Genus	Bauldia	Alphaproteobacteria.Genus	Rhizobiales.Incertae.Sedis.Genus	Nordella	Xanthobacteraceae.Genus	Phreatobacter	Aminobacter	Paracoccus	Defluviimonas	Rhodobacteraceae.Genus	Tabrizicola	Gemmobacter	Pseudorhodobacter	Caulobacter	Bosea	Beijerinckiaceae.Genus	Pseudorhodoplanes	Bradyrhizobium	Novispirillum	Roseomonas	Rhodovarius	Rhodovastum	Rhodospirillales.Genus	Reyranella	Caedibacter	Candidatus.Megaira	Rickettsiaceae.Genus	Bdellovibrio	X0319.6G20.Genus	Desulfobacterota.Genus	Sandaracinaceae.Genus	Haliangium	Pajaroellobacter	Phaselicystis	Aetherobacter	Blfdi19.Genus	NB1.j.Genus	Candidatus.Berkiella	Candidatus.Competibacter	Stenotrophomonas	Luteimonas	Chitinibacter	Chitinilyticum	Sutterellaceae.Genus	Neisseriaceae.Genus	AAP99	Dechloromonas	Rhizobacter	Curvibacter	Rubrivivax	Comamonadaceae.Genus	Aquabacterium	Paucibacter	Crenobacter	IS.44	SC.I.84.Genus	A21b.Genus	Nitrosomonadaceae.Genus	Achromobacter	Cellvibrio	Shewanella	Aeromonas	Plesiomonas	Burkholderia.Caballeronia.Paraburkholderia	Citrobacter	Gammaproteobacteria.Genus	Pseudomonadales.Genus	Pseudomonas	Diplorickettsiaceae.Genus	Coxiella	Aquicella	Candidatus.Ovatusbacter	Legionella	CCM19a.Genus	Steroidobacter	Steroidobacteraceae.Genus	X.Agitococcus..lubricus.group	Acinetobacter	OM60.NOR5..clade	Gemmatimonadaceae.Genus	Vicinamibacteraceae.Genus	Subgroup.17.Genus	Neochlamydia	Parachlamydiaceae.Genus	Chlamydiales.Genus	Candidatus.Protochlamydia	Simkania	Paludibaculum.Genus	Nitrospira	SH3.11	Oikopleura	X11.24.Genus	SM1A02	CL500.3	Pirellulaceae.Genus	Pir4.lineage	Planctomycetes.Genus	Pirellula	Rhodopirellula	Blastopirellula	Planctomycetales.Genus	SH.PL14	Schlesneriaceae.Genus	Schlesneria	Gemmataceae.Genus	Gemmata	Fimbriiglobus	Telmatocola	Tundrisphaera	Isosphaeraceae.Genus	OM190.Genus
RTF031	0	0	0	0	0	0	0	0	0	0	0	0.0487507142486105	0.00607760635811127	0.00573996156043842	0.00218170484650148	0.00501272661160459	0.000259726767440652	0.00599968832787907	0	0.000337644797672848	0	0	0	0.000675289595345696	0	0.000103890706976261	0	0.0120513220092463	0.0278167367928939	0	0	0	0	0.000337644797672848	0.00111682509999481	0.00337644797672848	0	0	0	0	0	0	0	0.00363617474416913	0	0	0	0	0	0	0.0981507454158226	0.000181808737208457	0	0	0	0	0	0	0	0	0	0.00527245337904524	0	0	0	0	0	0	0.000779180302321957	0.000441535504649109	0	0.00340242065347255	0.00163627863487611	0.00111682509999481	0.00711651342787388	0.104851696015791	0.0158952781673679	0.00267518570463872	0.000441535504649109	0	0	0.00446730039997922	0.000779180302321957	0.00166225131162018	0	0	0	0	0.00122071580697107	0	0	0	0.00184406004882863	0.00135057919069139	0	0	0.000441535504649109	0	0.0175835021557322	0	0	7.79180302321957e-05	0	0	0	0.000597371565113501	0.00212975949301335	0.00176614201859644	0	0	0	0	0.000857098332554153	0	0	0	0	0	0	0.0711651342787388	0	0	0.00270115838138279	0	0	0.000311672120928783	0	0.00599968832787907	0.351046698872786	0	0.000181808737208457	0.00392187418835385	0	0.00225962287673368	0	0	0.00124668848371513	0	0.00184406004882863	5.19453534881305e-05	0.000960989039530414	0	0	0	0.00779180302321957	0	0	0	0.000623344241857566	0	0.00207781413952522	0	0	0	0	0	0	0	0	0.000207781413952522	0.0352449223416965	0	0	0	0	0	0.00259726767440652	0.00903849150693471	0	0.0271933925510363	0.00129863383720326	0	0	0	0	0	0.000805152979066023	0	0.0128564749883123	0.0104929614046024	0	0	0.000441535504649109	0	0.000960989039530414	0	0	0	0	0.000103890706976261	0	0	0	0	0	0	0	0	0	0.000831125655810088	0.000675289595345696	0	0.000337644797672848	0	0	0	0.0196093709417693	0	0	0	0.000285699444184718	0	0	0	0.00986961716274479	0	0	0	0.0115058957976209	0	0	0	0	0.000129863383720326	0	0.00290893979533531	0	0.000207781413952522
RTF032	0	0	0	0	0	0	0	0	0	0	0	0.0296138197825652	0.000711443117899464	0.00262344649725427	0.000844838702505614	0.00424642610996243	0	0.00355721558949732	0	0	0	0	0	0	0	0	0	0.00397963494075013	0.0060694990995798	0	0	0	0	0	0.000222325974343583	0.00155628182040508	0	0	0	0	0	0	0	0.0107828097556638	0	0	0	0	0	0	0.461904444296227	0	0	0	0	0	0	0	0	0	0	0.000778140910202539	0	0	0	0	0	0	0.034504991218124	0	0	0.00100046688454612	0	0	0.00144511883323329	0.0181862647013051	0.0053802885791147	0	0	0	0	0	0	0.00013339558460615	0	0	0	0	0	0	0	0	0.00013339558460615	0.000778140910202539	0	0	0.00013339558460615	0	0.0169190066475466	0	0	0	0	0	0	0	0.000600280130727673	0.000422419351252807	0	0.000666977923030748	0	0	0	0	0	8.8930389737433e-05	0	0	0	0.0133617910580493	0	0	0.000711443117899464	0	0	0.000533582338424598	0	0.00115609506658663	0.154850041130305	0	0.000311256364081016	0.000578047533293315	0	0.000400186753818449	0	0	0.000155628182040508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00320149403054759	0.0259009760110274	0	0	0	0	0	0.00128949065119278	0.000600280130727673	0	0.0159630049578692	0.00260121389981992	0	0	0	0	0	0	0	0.0583161030703217	0.0990017563751973	0	0	0	0	0.000555814935858956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00131172324862714	0.000155628182040508	0	0.000111162987171791	0	0	0	0.00666977923030748	0	0	0	0.000111162987171791	0	0	0	0.00280130727672914	0	0	0	0.00146735143066764	0	0	0.000200093376909224	0	0	0	0.000400186753818449	0	0
RTF033	0	0	0	0	0	0	0	0	0	0	0	0.0319387696380273	0.000258962997065086	0.00310755596478103	0.000575473326811302	0.00253208263796973	0	0.0037118029579329	0	0	0	0	0	0	0	0	0	0.00417218161938194	0.00535190193934511	0.000172641998043391	0	0	0	0	0	0.00140990965068769	0	0	0	0	0	0	0	0.0163722161477815	0	0	0	0	0	0	0.426886113828624	0	0	0	0	0	0	0	0	0	0	0.000776888991195258	0	0	0	0	0	0	0.0589284686654774	0	0	0.000402831328767912	0	0	0.0037118029579329	0.0275651723542614	0.00302123496575934	0	0	0	0	0	0	0.000431604995108477	0	0	0	0	0	0	0	0	0.000201415664383956	0.000489152327789607	0	0	0	0	0.0132646601830005	0	0	0	0	0	0	0	0.000949530989238649	0.000517925994130172	0	0	0	0	0	0	0	0	0	0	0	0.0149335328307533	0	0	0.000661794325832998	0	0	0	0	0.00164009898141221	0.171116993727341	0	0	0.000431604995108477	0	0.000489152327789607	0	0	0.000143868331702826	0	0.000143868331702826	0	0.000287736663405651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023882143062669	0.0376935029061403	0	0	0	0	0	0.000863209990216953	0	0	0.0201991137710767	0.00500661794325833	0	0	0	0	0	0	0	0.022759970075387	0.0993842435403119	0	0	0	0	0.000891983656557519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000748115324854693	0.00011509466536226	0	0	0	0	0	0.00750992691488749	0	0	0	0	0	0	0	0.00293491396673764	0	0	0	0.00149623064970939	0	0	0.000431604995108477	0	8.63209990216953e-05	0	0.000891983656557519	0	0
RTF034	0	0	0	0	0	0	0	0	0	0	0	0.0564114552893045	0.00198714202220923	0.00572764465225015	0.00126241963763881	0.00416130917592051	0.000374050263004091	0.00677966101694915	0	0	0	0	0	0	0	0.000467562828755114	0	0.00916423144360023	0.0117124488603156	0.000116890707188778	0	0	0	0	0.000701344243132671	0.00364699006428989	0	0	0	0	0	0	0.000303915838690824	0.0140502630040912	0	0	0	0	0	0	0.29094097019287	0	0	0	0	0	0	0	0	0	0	0.00130917592051432	0	0	0	0	0	0	0.0234248977206312	0	0	0.0016364699006429	0	0	0.00607831677381648	0.0539801285797779	0.00998246639392168	0.00137931034482759	0	0	0	0	0	0.000303915838690824	0	0	0	0	0	0	0	0	0	0.000911747516072472	0	0	7.01344243132671e-05	0	0.0204324956165985	0	0	0	0	0	0	0	0.00154295733489188	0.000537697253068381	0	0.000888369374634717	0	0	0	0	0.000233781414377557	0.000210403272939801	0	0	0	0.0239158386908241	0	0	0.00215078901227352	0	0	0.000911747516072472	0	0.00388077147866745	0.252273524254822	0	0.000701344243132671	0.00133255406195207	0	0.00135593220338983	0	0	0.000444184687317358	0	0.000303915838690824	0	0.000374050263004091	0	0	0	4.67562828755114e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000771478667445938	0.0440911747516072	0	0	0	0	0	0.0020572764465225	0.00114552893045003	0	0.0245236703682057	0.00275862068965517	0	0	0	0	0	0	0	0.0220923436586791	0.0569257744009351	0	0	0	0	0.000467562828755114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135593220338983	0.000374050263004091	0	0	0	0	0	0.0121098772647575	0	0	0	0	0	0	0	0.00715371127995324	0	0	0	0.00381063705435418	0	0	0.000748100526008182	0	7.01344243132671e-05	0	0.00112215078901227	0	0
RTF035	0	0	0	0	0	0	0	0	0	0	0	0.0208747251582823	0.000741741503086174	0.00275503986860579	0.00103313995072717	0.0042650136427455	0.000609287663249358	0.00341730906778988	0	0	0	0	0	0	0	0.000476833823412541	0	0.00354976290762669	0.00649023815200403	0	0	0	0	0	0.00023841691170627	0.0021722429733238	0	0	0	0	0	0	0	0.00982807491589181	0	0	0	0	0	0	0.360247953588175	0	0.000132453839836817	0	0	0	0	0	0	0	0	0.000609287663249358	0	0	0	0	0	0	0.0369016397785372	0	0	0.000291398447640997	0	0	0.00230469681316061	0.0240006357784312	0.00278153063657315	0.000211926143738907	0	0	0	0	0	0.000794723039020901	0	0	0	0	0	0	0	0	0.000317889215608361	0.00124506609446608	0	0	0	0	0.0134043285914859	0	0	0	0	0	0	0	0.00103313995072717	0.000715250735118811	0	0	0	0	0	0	0	0	0	0	0	0.0179872314498397	0	0	0.000927176878857718	0	0	0.000211926143738907	0	0.00143050147023762	0.202786828790167	0	0.000529815359347267	0.000609287663249358	0	0.000556306127314631	0	0	7.94723039020901e-05	0	7.94723039020901e-05	0	0.000397361519510451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00394712442713714	0.0320538292405097	0	0	0	0	0	0.000609287663249358	0.000503324591379904	0	0.0178547776100029	0.00249013218893216	0	0	0	0	0	0	0	0.106651831836605	0.0927441786537392	0	0	0	0	0.00196031682958489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00190733529365016	0.000264907679673634	0	0	0	0	0	0.00596042279265676	0	0	0	0	0	0.000105963071869453	0	0.00272854910063843	0	0	0	0.00177488145381335	0	0	0.000344379983575724	0	5.29815359347267e-05	0	0.00100664918275981	0	0
RTF051	0	0	0	0	0	0	0	0	0	0	0	0.0647717387193162	0.00113468739362306	0.0417186731722077	0.0108551760656606	0.00266651537501418	0	0.0188358107341427	0.000453874957449223	0	0	0	0	0	5.67343696811528e-05	0.000832104088656908	0	0.00552214531563221	0.00641098377397027	0.00151291652483074	0	0	0	0	0.000586255153371913	0.00431181209576762	0	0	0	0	0	0	0	0.02411210711449	0	0	0	0	0	0	0.332747078179961	0	0	0	0	0	0	3.78229131207686e-05	0	0	0	0.00138053632890805	0	0	0	0	0	0	0.00920987934490715	0	0.000113468739362306	0.00143727069858921	0	0.00113468739362306	0.0016831196338742	0.020916070955785	0.0261167215098907	0.00406596316048262	0	0	0	0	0	0.000208026022164227	0	0	0	0	0	0	0	0	0	0.000737546805854987	0	0	0.00105904156738152	0	0.00875600438745792	0	0	0	0	0	0	0	0.000888838458338061	0.000510609327130376	0	0.00066190097961345	0	0.000113468739362306	0	0	0.000302583304966149	0.000472786414009607	0	0	0	0.023771700896403	0	0	0.000983395741139983	0	0	0.000340406218086917	0	0.00208026022164227	0.142781497030901	0	0.000245848935284996	0.00187223419947804	0	0.000945572828019214	0	0	0.000302583304966149	0	0.00124815613298536	0	0.000756458262415371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00138053632890805	0.0404326941261016	0	0	0	0	0	0.00251522372253111	0.00119142176330421	0	0.0165286130337759	0.00243957789628957	0	0	0	0	0	0	0	0.0385226370135028	0.0501153598850183	0	0	9.45572828019214e-05	0	0.00013238019592269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026476039184538	0.000208026022164227	0	0	0	0	0	0.0111955822837475	0	0	0	0	0.000170203109043459	0.000226937478724611	0	0.00467112977041492	0	0	0	0.00828321797344832	0	0	0.0471273497484776	0	0	0	0.00283671848405764	0	0
RTF052	0	0	0	0	0	0	0	0	0.000184310889938043	0	0	0.101087434250634	0.00304821856435995	0.0062949257794224	0.0141352274821715	0.00544426013355451	0	0.0399387520734975	0.000354444019111622	0.000141777607644649	0.000326088497582692	0	0	0.00116257638268612	0.000127599846880184	0.000382799540640551	0	0.0109026980278735	0.00888945599931947	0.0023393305261367	0	0	0	0	0.00144613159797542	0.00439510583698411	0	0	0	0	0	0	0	0.019551132094197	0	0	0	0	0	0	0.148214311031716	0	0	0	0	0	0	0	0	0	0	0.00228261948307884	0	0	0	0	0	0	0.000396977301405016	0	4.25332822933946e-05	0.00425332822933946	0	0.00396977301405016	0.00679114740617867	0.0451136347525272	0.0434406589823203	0.0097259438844229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83555215289297e-05	0.000241021932995903	0	0	0.00170133129173578	0	0.0106474983341131	0	0	0	0	0	0	0	0.00178639785632257	0.000283555215289297	0	0.00151702040179774	0	0	0.000382799540640551	0	0.000283555215289297	0.000155955368409113	0	0	0	0.0187997107736804	0	0	0.00106333205733486	0	0	0.000708888038223243	0	0.00534501580820325	0.201678646874513	0	0.000737243559752173	0.00354444019111622	0	0.00114839862192165	0	0	0.00138942055491756	0	0.00423915046857499	0	0.00188564218167383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000864843406632356	0.0368621779876086	0	0	0	0	0	0.00489132746374038	0.000354444019111622	0.000326088497582692	0.00844994541562106	0.000666354755929848	0	0	0	0	0	0	0	0.0125756737980803	0.0361816454709143	0	0	0.000113422086115719	0.000113422086115719	0.000694710277458778	0	0	0	0	0.000155955368409113	0	0	0	0	0	0	0	0	0	0.000893198928161286	0.00117675414345058	0	0.000269377454524832	2.83555215289297e-05	0	0	0.0182326003431018	0	0	0	0	0.000949909971219146	0.000609643712871989	0	0.00690456949229439	0	0	0	0.0225851728977925	0	0	0.0962811733514809	0	0	0	0.007868657224278	0	0
RTF053	0	0	0	0	0	0	0	0	0	0	0	0.0527637430792969	0.000816869875654252	0.00491634647384504	0.00157323087163041	0.00178501195050374	0	0.00883429643300154	0	0	0	0	0	0	0	0.000136144979275709	0	0.0027380268054337	0.00340362448189272	0.000650470456539497	0	0	0	0	0.000242035518712371	0.0026775179257556	0	0	0	0	0	0	0	0.0330681027440777	0	0	0	0	0	0	0.435875714761141	0	0.000105890539436662	0	0	0	0	0	0	0	0	0.00172450307082564	0	0	0	0	0	0	0.0479079054851299	0	0	0.000499198257344265	0	0	0.000786615435815206	0.0126463558527214	0.00577859800925786	0.00183039361026231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107403261428615	0	0	0.000181526639034278	0	0.0151120926996037	0	0	0	0	0	0	0	0.000484071037424742	0.000242035518712371	0	0	0	0	0	0	0	0	0	0	0	0.0200889480531268	0	0	0.000438689377666173	0	0	0.000196653858953801	0	0.00130094091307899	0.100989320182737	0	0.000166399419114755	0.00066559767645902	0	0.000272289958551417	0	0	0.00033279883822951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133724624088585	0.0254893655643966	0	0	0	0	0	0.00128581369315947	0	0	0.0209814540283787	0.00119505037364233	0	0	0	0	0	0	0	0.0703113181859438	0.0702810637461047	0	0	3.02544398390464e-05	0	0.000151272199195232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000347926058149033	0	0	0	0	0	0	0.00278340846519227	0	0	0	0	0.000121017759356186	0	0	0.00245060962696276	0	0	0	0.00434151211690316	0	0	0.0239917707923638	0	0	0	0.000559707137022358	0	0
RTF054	0	0.000250878073256397	0	0	7.52634219769192e-05	0	0	0	0	0	0	0.0691419969894631	0.00140491721023583	0.00275965880582037	0.00178123432012042	0.00125439036628199	0	0.0195434019066734	0.0114400401404917	0	0	0	0	0	0	0	0	0.00644756648268941	0.00852985449071751	0.00205720020070246	0	0	0	0	0.000200702458605118	0.00421475163070748	0	0	0	0	0	0	0	0.0314851981936779	0	0	0	0	0	0	0.297215253386854	0.00825388861013547	0	0	0	0	0	0	0	0	0	0.00521826392373307	0	0	0	0	0	0	0.00566984445559458	0.000351229302558956	0	0.00250878073256397	0.00218263923733066	0.00817862518815855	0.00830406422478675	0.033567486201706	0.0332915203211239	0.00519317611640743	0.000376317109884596	0.000727546412443552	0.000351229302558956	0.00604616156547918	0.000451580531861515	0.000526843953838434	0	0	0	0	0	0	0	0	0	0.000727546412443552	0	0	0.00132965378825891	0	0.00903161063723031	0	0	0	0	0	0	0.000577019568489714	0.000802809834420472	0.000426492724535876	0	0	0	0	0	0	0	0	0	0	0	0.0240592072252885	0	0.000376317109884596	0.000852985449071751	0	0	0.000602107375815354	0	0.0023331660812845	0.133216256899147	0	0.000125439036628199	0.00092824887104867	0	0.000652282990466633	0	0	0.000326141495233317	0	0.00163070747616658	0	0	0	0	0	0.0037882589061716	0	0	0	0.00762669342699448	0	0.00240842950326141	0	0.000275965880582037	0	0	0	0	0	0	0.00115403913697943	0.041921726041144	0	0.000451580531861515	0	0	0	0.00368790767686904	0.00900652282990467	0.00210737581535374	0.0244606121424987	0.0022077270446563	0	0	0	0	0	0.000125439036628199	0	0.0079528349222278	0.0399147014550928	0	0	0.000627195183140993	0.000275965880582037	0.000150526843953838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00092824887104867	0.000652282990466633	0	0.000250878073256397	0	0	0	0.0157802308078274	0	0	0	0	0.000526843953838434	0.000351229302558956	0	0.00632212744606121	0	0	0.000225790265930758	0.0124184646261917	0	0	0.0555945810336177	0	0.000376317109884596	0	0.00122930255895635	0	0.000200702458605118
RTF055	0	7.2962521584746e-05	0	0	0	0	0	0	0	0	0	0.100445071381667	0.00143492959116667	0.00481552642459323	0.000778266896903957	0.000437775129508476	0	0.0188972930904492	0.000389133448451979	0	0	0	0	0.00036481260792373	0	0	0	0.00975265705182771	0.0113091908456356	0.00223751732859888	0	0	0	0	0.000948512780601698	0.00622613517523166	0	0	0	0	0	0	0	0.0376243402972007	0	0	0	0	0	0	0.172994138677433	0	0	0	0	0	0	0	0	0	0	0.00131332538852543	0	0	0	0	0	0	0.000170245883697741	0	0	0.004596638859839	0.000218887564754238	0.0262908286110368	0.0159544713865311	0.0337330058126809	0.053700415886373	0.00797723569326556	0	0	0.000291850086338984	0.00418318457085877	0.000170245883697741	0	0	0	0	0	0	0	0	0	0.000413454288980227	0.000802587737432206	0	0	0.00299146338497458	0	0.00481552642459323	0	0	0	0	0	0	0	0.00165381715592091	0	0	0.000583700172677968	0	0	0	0	0	0	0	0	0	0.0101417905002797	0	0	0.000924191940073449	0	0	0.000267529245810735	0	0.00304010506603108	0.131551426417297	0	0.000705304375319211	0.00255368825546611	0	0.00116740034535594	0	0	0.000413454288980227	0	0.0036481260792373	0	0.00250504657440961	0	0	0	0.00875550259016952	0	0	0	0.0141547291874407	0	0	0	0	0	0	0	0	0	0	0.000705304375319211	0.0457475010336357	0	0	0	0	0	0.00486416810564973	0.00196998808278814	0	0.0161976797918136	0.000997154461658195	0	0	0	0	0	0	7.2962521584746e-05	0.0282851375343532	0.0318603010920057	0	0	0.000316170926867233	0.00121604202641243	0	0	0	0	0	0.000243208405282487	0	0	0	0	0	0	0	0	0	0.00036481260792373	0.000826908577960454	0	0	0	0	0	0.0238830653987402	0	0	0	0	0.00107011698324294	0.000583700172677968	0	0.00522898071357346	0	0	0	0.0165381715592091	0	0	0.104579614271469	0	0	0	0.00598292676994917	0	4.86416810564973e-05
RTF062	0	0	0	0	0	0	0	0	0.000403668901796327	0	0	0.0194209593864233	0.000560651252494898	0.195465452669821	0.0500997959229441	0.0105626695970039	0	0.0749927115337176	0.0128277006570833	0	0	0	0	0	0	0	0	0.00307236886367204	0.00365544616626674	0.000740059653293265	0	0	0	0	0.000897042003991837	0.000134556300598776	0	0	0	0	0	0	0	0.0176268753784396	0	0	0	0	0	0	0.230965889977798	0	0	0	0	0	0	0	0	0	0	0.00224260500997959	0	0	0	0	0	0	0.012199771254289	0	0.000560651252494898	0	0	0	0	0.036375053261869	0.00134556300598776	0.0016371016572851	0	0	0	0	0	0.00183893610818327	0	0	0	0	0	0	0	0	0.00118858065528918	0.00118858065528918	0	0	0	0	0.0241977080576798	0	0	0	0	0	0	0	0	0.00199591845888184	0	0	0	0	0	0	0	0.000336390751496939	0	0	0	0.0126258662061851	0	0	0.00394698481756408	0	0	0.000179408400798367	0	0.0032742033145702	0.0739611132291269	0	0	0	0	0.0021753268596802	0	0	0.000874615953892041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277410239734476	0.0130968132582808	0	0	0	0	0	0.00192864030858245	0	0	0.00423852346886143	0.000986746204391021	0	0	0	0	0	0	0	0.0325626247449037	0.0952658608239331	6.72781502993878e-05	0	0	0	0	0	0	0	0	0.00255656971137674	0	0	0	0	0	0	0	0	0	0.00130071090578816	0.000246686551097755	0.000291538651297347	0	0	0	0	0.00248929156107735	0	0	0	0.00423852346886143	0.00109887645489	0	0	0.0044179318696598	0	0	0	0.00237716131057837	0	0	0.00130071090578816	0	0	0	0.000224260500997959	0	0
RTF063	0	0	0	0	0	0	0	0	0.000350517012593576	0	0	0.0221827195112791	0.000300443153651636	0.072632132395283	0.0324728975238477	0.00723567261711024	0	0.0473448336296037	0.00385568713852933	0	0	0	0	0	0	0	0	0.00312961618387121	0.0028041361007486	0.000375553942064545	0	0	0	0	0.000550812448361333	0.000701034025187151	0	0	0	0	0	0	0	0.0243609323752535	0	0	0	0	0	0	0.349815978568388	0	0	0	0	0	0	0	0	0	0	0.00240354522921309	0	0	0	0	0	0	0.0218572394281565	0	0.000675997095716181	0.000300443153651636	0	0	0	0.0365539170276157	0.00343005933752285	0.00125184647354848	0	0	0	0	0	0.00200295435767757	0	0	0	0	0	0	0	0	0.000375553942064545	0.000625923236774242	0	0	0	0	0.044615808317268	0	0	0	0	0	0	0	0	0.000726070954658121	0	0	0	0	0	0	0	0.000325480083122606	0	0	0	0.0108159535314589	0	0	0.00325480083122606	0	0	0.000525775518890363	0	0.0030545053954583	0.0597631506472046	0	0	0	0	0.00230339751132921	0	0	0.00137703112090333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123181692997171	0.0208056883903758	0	0	0	0	0	0.0022282867229163	0	0	0.0129190556070204	0.00177762199243885	0	0	0	0	0	0	0	0.0166996319571368	0.156255476828322	0	0	0	0	0	0	0	0	0	0.000600886307303272	0	0	0	0	0	0	0	0	0	0.000976440249367817	0	0	0	0	0	0	0.00325480083122606	0	0	0	0.00192784356926467	0.000951403319896848	0	0	0.00463183195212939	0	0	0	0.000300443153651636	0	0	0	0	0	0	0	0	0
RTF064	0	0	0	0	0	0	0	0	0	0	0	0.0205168924976307	0.000768422939986168	0.0869086345124356	0.0370123716093338	0.00819651135985246	0	0.0636510335288543	0.00466176583591609	0.000153684587997234	0	0	0	0	0	0	0	0.00481545042391332	0.00320176224994237	0.000870879331984324	0	0	0	0	0.00048666786199124	0.000384211469993084	0	0	0	0	0	0	0	0.013780384723752	0	0	0	0	0	0	0.287723162828821	0	0	0	0	0	0	0	0	0	0	0.00130631899797649	0	0	0	0	0	0	0.0215926846136113	0	0.000128070489997695	0.000102456391998156	0	0	0	0.0150098614277298	0.000768422939986168	0	0	0	0	0	0	0.000281755077994928	0	0	0	0	0	0	0	0	0	0.00122947670397787	0	0	0	0	0.0447734433031941	0	0	0	0	0	0	0	0.000589124253989396	0	0	0	0	0	0	0	0.000922107527983402	5.12281959990779e-05	0	0	0	0.0105273942778105	0	0	0.00276632258395021	0	0	0.000665966547988013	0	0.00363720191593453	0.052944340565047	0	0	0	0	0.000845265233984785	0	0	0.00174175866396865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205681206936298	0.0175712712276837	0	0	0	0	0	0.00199789964396404	0	0	0.00732563202786814	0.00204912783996312	0	0	0	0	0	0	0.000204912783996312	0.088112497118414	0.157629159089163	0	0.00135754719397556	0	0	0.000461053763991701	0	0	0	0	0.00125509080197741	0	0	0	0	0	0	0	0	0	0.000896493429983863	0	0	0	0	0	0	0.00192105734996542	0	0	0	0.00143438948797418	0.000589124253989396	0	0	0.00361158781793499	0	0	0	0	0	0	0	0	0	0	0	0	0
