feature	Anaerospora	RBG.13.54.9.Genus	Meiothermus	Deinococcus	KD4.96.Genus	Caldilineaceae.Genus	Lineage.IIb.Genus	SBR1031.Genus	JG30.KF.CM45.Genus	Candidatus.Obscuribacter	Obscuribacteraceae.Genus	Vampirovibrio	Vampirovibrionaceae.Genus	Frankiales.Genus	Nakamurella	Micromonospora	PeM15.Genus	Longivirga	Gordonia	Nocardia	Nocardiaceae.Genus	Smaragdicoccus	Mycobacterium	Rhodococcus	Nocardioides	Marmoricola	Brevibacterium	Kineosporiaceae.Genus	Leucobacter	Glutamicibacter	Kocuria	IMCC26207	Microtrichales.Genus	Iamia	Acidimicrobiia.Genus	IMCC26256.Genus	Gaiellales.Genus	X67.14.Genus	Conexibacter	Thermoleophilia.Genus	Gaiella	Clostridium.sensu.stricto.12	Clostridium.sensu.stricto.3	Clostridium.sensu.stricto.5	Clostridium.sensu.stricto.18	Clostridium.sensu.stricto.13	Clostridium.sensu.stricto.9	Acidaminobacter	Paraclostridium	Thermoactinomycetaceae.Genus	Peptostreptococcaceae.Genus	Peptostreptococcus	Geothermomicrobium	Lachnoclostridium	Cetobacterium	Brevibacillus	Ligilactobacillus	Lactobacillus	Weissella	Streptococcus	Carnobacterium	Vagococcus	Enterococcus	Staphylococcus	Bacillus	Geobacillus	Planococcaceae.Genus	Lysinibacillus	Exiguobacterium	Holophagaceae.Genus	Kapabacteriales.Genus	Candidatus.Amoebophilus	Barnesiellaceae.Genus	Flavobacterium	Chryseobacterium	Cloacibacterium	NS9.marine.group.Genus	AKYH767.Genus	Sphingobacteriales.Genus	env.OPS.17.Genus	Fluviicola	Chitinophagales.Genus	Dinghuibacter	Chitinophagaceae.Genus	Ferruginibacter	Terrimonas	Aurantisolimonas	Flavihumibacter	Haliscomenobacter	Saprospiraceae.Genus	Bacteroidia.Genus	Cytophagales.Genus	Cytophaga	Microscillaceae.Genus	Hassallia	OLB12	Runella	Fibrobacteraceae.Genus	Vermiphilaceae.Genus	Babeliaceae.Genus	BD7.11.Genus	Verrucomicrobiaceae.Genus	Pedosphaeraceae.Genus	DEV008	Chthoniobacter	Verrucomicrobiae.Genus	Brevifollis	Luteolibacter	Methanosarcina	Methanobacteriaceae.Genus	Opitutaceae.Genus	Saccharimonadales.Genus	TM7a	ZOR0006	Armatimonadota.Genus	Candidatus.Alysiosphaera	A0839.Genus	Hirschia	SWB02	Polymorphobacter	Magnetospirillum	Novosphingobium	Sphingopyxis	Sphingorhabdus	Blastomonas	Rhizobiaceae.Genus	alphaI.cluster	Alsobacter	Mesorhizobium	Mycoplana	Pseudochrobactrum	Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Shinella	Hyphomicrobium	Pedomicrobium	Methyloligellaceae.Genus	Bauldia	Devosia	Alphaproteobacteria.Genus	Rhizobiales.Incertae.Sedis.Genus	Nordella	Xanthobacteraceae.Genus	Phreatobacter	Paracoccus	Defluviimonas	Rhodobacteraceae.Genus	Tabrizicola	Gemmobacter	Pseudorhodobacter	Phenylobacterium	Caulobacter	Bosea	Beijerinckiaceae.Genus	Pseudorhodoplanes	Bradyrhizobium	Afipia	Fodinicurvataceae.Genus	Novispirillum	Roseomonas	Rhodovarius	Rhodovastum	Rhodospirillales.Genus	Reyranella	Holosporaceae.Genus	Caedibacter	Oligoflexaceae.Genus	Candidatus.Megaira	Rickettsiaceae.Genus	Bdellovibrio	OM27.clade	X0319.6G20.Genus	Desulfobacterota.Genus	MBNT15.Genus	Sandaracinaceae.Genus	mle1.27.Genus	Haliangium	Anaeromyxobacter	Blfdi19.Genus	Pajaroellobacter	Phaselicystis	Aetherobacter	Polyangia.Genus	NB1.j.Genus	P3OB.42	SAR324.clade.Marine.group.B..Genus	Desulfobulbus	Candidatus.Berkiella	Candidatus.Competibacter	Ahniella	Stenotrophomonas	Luteimonas	Sulfurifustis	Chitinibacter	Chitinilyticum	Sutterellaceae.Genus	Neisseriaceae.Genus	Leeia	Burkholderiales.Genus	AAP99	Azospira	Dechloromonas	Candidatus.Accumulibacter	Dechlorobacter	Zoogloea	Rhizobacter	Inhella	Comamonadaceae.Genus	Curvibacter	Ideonella	Rubrivivax	Aquabacterium	Paucibacter	Nitrosomonas	Crenobacter	Chitinivorax	IS.44	SC.I.84.Genus	Sulfuritalea	A21b.Genus	Nitrosomonadaceae.Genus	Achromobacter	Cellvibrio	Shewanella	Vibrio	Aeromonas	Plesiomonas	Burkholderia.Caballeronia.Paraburkholderia	Citrobacter	Gammaproteobacteria.Genus	Pseudomonadales.Genus	Porticoccus	Pseudomonas	Diplorickettsiaceae.Genus	Coxiella	Aquicella	Candidatus.Ovatusbacter	Legionella	CCM19a.Genus	Ga0077536.Genus	Steroidobacter	Steroidobacteraceae.Genus	X.Agitococcus..lubricus.group	Acinetobacter	OM60.NOR5..clade	Gemmatimonadaceae.Genus	Vicinamibacteraceae.Genus	Subgroup.17.Genus	Chlamydiales.Genus	Neochlamydia	Parachlamydiaceae.Genus	Candidatus.Protochlamydia	Simkania	Simkaniaceae.Genus	Leptospirillum	Bryobacter	Paludibaculum.Genus	Nitrospira	SH3.11	Oikopleura	X11.24.Genus	JGI.0001001.H03	SM1A02	CL500.3	Planctomycetota.Genus	Pirellulaceae.Genus	Pir4.lineage	Planctomycetes.Genus	Pirellula	Rhodopirellula	Blastopirellula	Planctomycetales.Genus	SH.PL14	Schlesneriaceae.Genus	Schlesneria	Gemmataceae.Genus	Gemmata	Fimbriiglobus	Telmatocola	Tundrisphaera	Isosphaeraceae.Genus	OM190.Genus	vadinHA49.Genus
RTF036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0632004592766393	0	0.0137283778049572	0.00282055762174575	0	0	0.0192446896138582	0	0	0	0	0	0	0	0	0.0196690212914659	0.0012230736589871	0	0	0	0	0.00257095075256471	0	0	0	0	0	0	0	0	0	0	0.0361929960312508	0	0	0	0	0	0.392257194918004	0	0	0	0	0	0	0	0	0	0.00202181564036642	0	0	0	0	0	0	0.00024960686918104	0.0519182287896563	0.000798741981379328	0	0.000224646182262936	0	0	0	0.000299528243017248	0.00254599006564661	0	0.0135286923096124	0	0	0	0.00634001447719841	0.00721363851933205	0	0	0	0	0	0.0193445323615306	0	0	0	0	0	0	0	0	0	0	0	0.00037441030377156	0	0	0	0	0	0.000349449616853456	0	0.0211666625065522	0	0	0	0	0	0	0	0	0	0	7.4882060754312e-05	0	0.00107330953747847	0	0	0.00112323091131468	0	0	0	0.000199685495344832	0	0	0	0	0	0.00481741257519407	0	0	0.000648977859870704	0	0.000199685495344832	0	0.00192197289269401	0.0672440905573721	0	0	0.0006240171729526	0.000998427476724159	0	0.00107330953747847	0	0	0	0	0.00024960686918104	0	0.00117315228515089	0	0.000299528243017248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00541646906122856	0.0660709382722213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147268052816814	0	0.0107580560617028	0	0.00242118663105609	0	0	0	0	0	0	0	0	0.00049921373836208	0	0.0206674487681901	0.0138531812395477	0	0	0	0.00297032174325437	0	0.00049921373836208	0	0	0	7.4882060754312e-05	0	0	0	0	0	0	0	0	0	0	0	4.9921373836208e-05	0.000149764121508624	0	0.000424331677607768	0	0	0	0	0	0	0.00653969997254324	0	0	0	0	0	0	0.00232134388338367	0	0	0.00431819883683199	0	0	0	0.0120310510945261	0	0	0.0835683798018121	0	0.00317000723859921	0	0.00371914235079749	0	0	0
RTF037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.68052715291979e-05	0.130652124517155	0.00105089752329016	0.0188309475119291	0.00658941149738696	0	0	0.0397352874346739	0.000227221086116792	0	0	0	0	0	0	0	0.0462678936605317	0.00363553737786867	0.000255623721881391	0	0	0.000397636900704385	0.00562372188139059	0	0	0	0	0	0	0	0	0.000170415814587594	0	0.0126675755510111	0	0	0	0	0	0.0543342422176778	0	0	0	0	0	0	0	0	0	0.00408997955010225	0	0	0	0	0	0	0.000340831629175187	0	0	0	0	0	0	0	0.0734776187230175	0.00124971597364235	0	0.0253919563735515	0	0	0	0.0122983412860713	0.0109350147693706	0.00130652124517155	0.00207339241081572	0	0	0	0.0440808907066576	0	0	0	0	0	0.000198818450352193	0	0	0.000255623721881391	0	0	0.000227221086116792	0	0	0	0	0	0.00164735287434674	0	0.0114178595773688	0	0	0	0	0	0	0	0	0	8.52079072937969e-05	0	0.000710065894114974	0.00244262667575551	0	0.000255623721881391	0.000880481708702568	0	0.000454442172233583	0	0.000568052715291979	0	0	0	0	0	0.00698704839809134	0	0	0.00173256078164054	0	0.000681663258350375	0	0.00656100886162236	0.140678254942059	0	0	0.00102249488752556	0.00159054760281754	0	0.00318109520563508	0	0	0	0	0.000198818450352193	0	0.0055101113383322	0	0.00204498977505112	0.000170415814587594	0	0.000568052715291979	0	0	0.00150533969552374	0	0	0	0	0	0.00181776868893433	0	0	0.00303908202681209	0	0.00142013178822995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054675073846853	0	0	0	0.000482844807998182	0	0	0	0	0	0	0	0.000397636900704385	0	0	0.00326630311292888	0.000170415814587594	0.00349352419904567	0.00207339241081572	0.000624857986821177	0	0	0	0	0	0	0	0	0	0	0.00181776868893433	0.00124971597364235	0	0	0.000766871165644172	0.00406157691433765	0	0.00173256078164054	0	0	0	0.00082367643717337	0	0	0	0	0	0	0	0	0	0.000142013178822995	0	0	0	0	0.000369234264939786	0	0	0	0	0	0	0.0194274028629857	0	0	0	0	0	0	0.00920245398773006	0.000482844807998182	0	0.0104237673256078	0	0	0	0.0307316518972961	0	0	0.139456941604181	0	0.00332310838445808	0	0.0104521699613724	0	0.00675982731197455	0
RTF038	0	0	0	0	0	0	0	0	0	0.000126081145825453	0	0	0	0	0	0	0.0800110951408326	0.000579973270797085	0.0532314597675064	0.0126081145825453	0	0	0.0212068487278412	0.000226946062485816	7.5648687495272e-05	0	0	0	0	0	0	0.0204503618528885	0.0018912171873818	0.000126081145825453	0	0	0.000428675895806541	0.00446327256222105	0	0	0	0	0	0	0	0	0	0	0.021131200040346	0	0	0	0	0	0.262500945608594	0	0	0	0	0	0	0	0	0	0.00332854224979197	0	0	0	0	0	0	0	0.0230728496860579	0.00184078472905162	0	0.000327810979146178	0	0	0	0.000201729833320725	0.00156340620823562	0	0.0149784401240638	0	7.5648687495272e-05	0	0.00922913987442318	0.00864916660362609	0.000100864916660363	0	0	0	0	0.0122046549159039	0	0	0	0	0	0	0	0	0	0	0	0.000554757041631994	0	0	0	0	0	0.00113473031242908	0	0.0289734473106892	0	0	0	0	0	0	0	0	0	0	0.000176513604155635	0.000302594749981088	0.000882568020778173	0	0	0.0013616763749149	0	0.00179035227072144	0	0	0.000327810979146178	0	0	0	0	0.0112968706659606	0	0	0.00168948735406107	0	0.000252162291650906	0	0.00423632649973523	0.136722394533122	0.000176513604155635	0	0.000529540812466904	0.00226946062485816	0	0.00103386539576872	0	0	0	0	0.000126081145825453	0	0.000857351791613082	0	0.000731270645787629	0.000100864916660363	7.5648687495272e-05	0	0	0	0.000151297374990544	0	0	0	0	0	0	0.000100864916660363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446327256222105	0.0750434979953098	0	0	0	0.00040345966664145	0	0	0	0	0	0	0	0.00158862243740071	0	0	0.00257205537483925	0.000176513604155635	0.021131200040346	0	0.00123559522908944	0	0	0	0	0	0	0	0	0	0	0.0120785737700784	0.00933000479108354	0	0	0	0.00078170310411781	0	0.00274856897899488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037824343747636	0	0.000252162291650906	0.000126081145825453	0	0	0	0	0	0	0.0104899513326777	0	0	0	0	0	0	0.00408502912474469	0.000201729833320725	0	0.00418589404140505	0	0	0	0.0151297374990544	0	0	0.0802380412033185	0	0.00123559522908944	0	0.00163905489573089	0	0	0
RTF039	0	0	0	0	0	0	0	0	0	0	0.000180289815879026	0	0	0	0	0	0.0967029499921123	0.00074369549050098	0.0230094877515606	0.00791021567169225	0.000473260766682442	0	0.0355396299551529	0	4.50724539697564e-05	0	0	0	0	0.000383115858742929	0	0.0294999211232056	0.00182543438577513	0	0	0	0.000563405674621955	0.00428188312712686	0	0	0	0	0	0	0	0	0.000180289815879026	0	0.0128231131543957	0	0	0	0	0	0.13693011516012	0.000315507177788295	0	0	0	0	0	0	0	0	0.00331282536677709	0	0	0	0	0	0	0	0.0024789849683366	0.000135217361909269	0	0.000157753588894147	0	0	0	0.00660311450656931	0.0029973181889888	0	0.0225587632118631	0	0	0	0.0128681856083654	0.0169021702386586	0	0	0	6.76086809546346e-05	0	0.0766457079755707	0	0	0	0	0	0.000135217361909269	0	0	0	0	0	0.000563405674621955	0	0	0	0	0	0.000991593987334641	0	0.0166317355148401	0	0	0	0	0	0	0	0	0	0	0	0.00148739098100196	0.00180289815879026	0	0	0.000946521533364884	0	0.00105920266828928	0	0.000563405674621955	0.000180289815879026	0	0	0	0	0.00718905640817614	0	0	0.00193811552069952	0	0.000540869447637077	0	0.00793275189867712	0.147544678069998	0	0	0.00101413021431952	0.00135217361909269	0	0.00245644874135172	0.00087891285241025	0	0	0	0	0	0.0054763031573254	0	0.00121695625718342	0.000270434723818538	0.000292970950803417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027944921461249	0.0668875216911185	0	0	0	0	0	0	0	0	0	0	0	0.000540869447637077	0	0	0.003515651409641	0	0.0152570256687625	0	0.000608478128591711	0	0	0	0	0	0	0	0	0	0	0.00644536091767516	0.00290717328104929	0	0	0.000157753588894147	0.00369594122552002	0	0.000698623036531224	0	0	0	9.01449079395128e-05	0.000112681134924391	0	0	0	0	0	0	0	0	0	0	0.000135217361909269	0.000202826042863904	0.000428188312712686	0.00114934757622879	0	0	0	0	0	0	0.0166317355148401	0	0	0	0	0	0	0.00763978094787371	0.000563405674621955	0	0.00996101232731616	0	0	0	0.0282604286390373	0	0	0.122867509521556	0	0.00448470916999076	0	0.00536362202240101	0	0	0
RTF040	0	0	0	0	0	0	0	0	0	0.000515118734868387	0.000154535620460516	0	0	0	0	0	0.010070571266677	0	0.372121774068923	0.02794519136661	0.00991603564621645	0	0.00703137073095348	0.00128779683717097	0	0	0	0	0	0	0	0.00406943800546026	0.000231803430690774	0	0	0	0	0.000540874671611807	0	0	0	0	0	0	0	0	0	0	0.00504816360171019	0	0	0	0	0	0.321717405862051	0	0	0	0	0	0	0	0	0	0.00175140369855252	0	0	0	0	0	0	0	0.00316798021944058	0.000746922165559161	0	0	0	0	0	0.00041209498789471	0.000824189975789419	0	0.00298768866223665	0	0	0	0.00164837995157884	0.00154535620460516	0	0	0	0	0	0.00556328233657858	0	0	0	0	0	0	0	0	0	0	0	5.15118734868387e-05	0	0	0	0	0	0.000103023746973677	0	0.0291299644568073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000824189975789419	0	0.00337402771338794	0	0	0.000180291557203936	0	0	0	0	0.0065162519960851	0	0	0.00157111214134858	0	0.000901457786019678	0	0.000952969659506516	0.0738165147066399	0	0	0.000128779683717097	0.000437850924638129	0	0	0	0	0	0	0.000128779683717097	0	0.000772678102302581	0	0	0	0.000540874671611807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00443002111986813	0.0352083655282543	0	0	0	0	0	0.000231803430690774	0	0	0	0	0	0	0	0	0.000334827177664452	0	0.00981301189924278	0	0.000849945912532839	0	0	0	0	0	0	0	0	0	0	0.0101478390769072	0.00540874671611806	0	0	0	0.000540874671611807	0	0.00291042085200639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169989182506568	0	0	0	0	0	0	0	0	0	0.00285890897851955	0	0	0	0	0	0	0.000489362798124968	0	0	0.00131355277391439	0	0	0	0.00206047493947355	0	0	0.0213516715602946	0	0.000618142481842065	0	0.00100448153299335	0	0	0
RTF056	0	0	0	0	0.000231096320946571	0	0	0	0	0.000115548160473285	0	0	0	0	0	0	0.091375485302274	0.000415973377703827	0.0305740432612313	0.00640136809022	0	0.000277315585135885	0.0157376594564615	0	0	0	0	0	0.000577740802366426	0	0	0.00478369384359401	0.00536143464596044	0.00101682381216491	0	0	0.000207986688851913	0.00117859123682751	0	0	0	0	0	0	0	0	0	0	0.000831946755407654	0	0	0	0	0	0.384359400998336	0	0	0	0	0	0	0	0	0	0.000716398594934369	0	0	0	0	0	0	4.62192641893141e-05	0.0315446478092069	0.00152523571824737	4.62192641893141e-05	0.00284248474764282	0	0	0	0.00258827879460159	0.0127565169162507	0	0.0263680902200037	0	0	0	0.0253743760399334	0.00674801257163986	0	0	9.24385283786282e-05	0	0.000207986688851913	0.000947494915880939	0	0	0	0	0	0	0	0	0	0	0.00533832501386578	0.000647069698650398	0	0	0	0	0	9.24385283786282e-05	0	0.0706692549454613	0	0	0	0	0	0	0	0	0	0	0	0.00122481050101682	0.000947494915880939	0	0	0.00164078387872065	0	0	0	0.000277315585135885	0	0	0	0	0	0.00868922166759105	0	0	0.00734886300610094	0	0.000716398594934369	0	0.00318912922906267	0.112012386762803	0	0	0.000300425217230542	0.00249584026622296	0	0.00108615270844888	0	0	0	0	0.000300425217230542	0	0.00385930855980773	0	0.000439083009798484	0	9.24385283786282e-05	0	0	0	0.00476058421149935	0	9.24385283786282e-05	0	0	0	9.24385283786282e-05	0.0039286374560917	0	0	0	0.000231096320946571	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000947494915880939	0.0302273987798114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388241819190238	0	0.0125254205953041	0	0.00152523571824737	0	0	0	0	0	0	0	0	0	0	0.00482991310778332	0.00836568681826585	0	0.000300425217230542	0.000600850434461083	0.00667868367535589	0	0	0	0	0	0	0.00101682381216491	0	0	0	0	0	0	0	0	0	0	0	4.62192641893141e-05	0.000693288962839712	0.000323534849325199	0	0	0	0	0	0	0.0203364762432982	0	0	0	0	0	0	0	0	0	0.00166389351081531	0	0	0	0.00168700314290996	0	0	0.0139582177851729	0	0.0031198003327787	0	0.0012941393973008	0	0.000254205953041228	0
RTF057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0468218619040305	0.000197468021151019	0.0353687166772714	0.00695526252276367	0	0	0.0111898545318911	0	0	0	0	0	0.000219408912390021	0.000285231586107028	0	0.00390547864054238	0.00403712398797639	0.000943458323277092	0	0	0	0.000592404063453057	0	0	0	0	0	0	0	0	0	0	0.0010531627794721	0	0	0	0	0	0.422779033284332	0	0	0	0	0	0	0	0.000153586238673015	0	0.00147003971301314	0	0	0	0	0	0	0	0.116484191587862	0.000636285845931062	0.000329113368585032	0.00179915308159817	0	0	0	0.000636285845931062	0.00770125282488975	0	0.0143712837615464	0	0	0	0.0146565153476534	0.00243543892752924	0	0	0	8.77635649560085e-05	0	6.58226737170064e-05	0	0	0	0	0	0	0	0	0	0	0.00289619764354828	0.00166750773416416	0	0	0	0	0	0	0	0.0891677819953046	0	0	0	0	0	0	0	0	0	0	0	0.00129451258310113	0.000329113368585032	0	0	0.00160168506044716	0	0	0	0	0	0	0	0	0	0.00653838558922263	0	0	0.00835947956205981	0	0.000197468021151019	0	0.00269872962239726	0.072229413958795	0	0	0.000351054259824034	0.00219408912390021	0	0.000636285845931062	0	0	0	0	0.000175527129912017	0	0.000438817824780043	0	0.000241349803629023	0	8.77635649560085e-05	0	0	0	0.00638479935054962	0	0.000109704456195011	0	0	0	0	0.0010312218882331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00552910459222854	0.0270531188976896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252320249248524	0	0.0165434319942076	0	0.00302784299098229	0	0	0	0	0	0	0	0	0	0	0.0128354213748162	0.0148320424775654	0	0	6.58226737170064e-05	0.0061873313293986	0	0	0	0	0	0	0.000372995151063036	0	0	0	0	0	0	0	0	0	0	0	0.000109704456195011	0.000372995151063036	0	0	0	0	0	0	0	0.0122649582026022	0	0	0	0	0	0	0	0	0	0.000372995151063036	0	0	0	0.000636285845931062	0	0	0.0010312218882331	0	0.00153586238673015	0	0.000899576540799087	0	0	0
RTF058	0	0	0	0	0	0	0	0	0	0.000143527916179697	0.000348567796436407	0	0	0	0	0	0.056960078735314	0.000430583748539091	0.0516290418486396	0.0100879621086301	0	0	0.0173053658936663	0	0	0	0	0	0.000492095712616104	0	0	0.00367021385659511	0.00350618195238974	0.000943183449180866	0	0	0.000471591724590433	0.00110721535338623	0	0	0	0	0	0	0	0	0	0	0.00135326320969429	0	0	0	0	0	0.407455250046134	0	0	0	0	0	0	0	0	0	0.0121998728752742	0	0	0	0	0	0	0	0.0384244735601074	0.000738143568924156	0.000307559820385065	0.00360870189251809	0	0	0	0	0.00690984396465112	0	0.023928154025958	0	0	0	0.0178794775583851	0.00531053289864879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00342416600028706	0.000143527916179697	0	0	0	0	0	0	0	0.0706362387484366	0	0	0	0	0	0	0	0	0	0	0	0.00166082303007935	0.000943183449180866	0	0	0.00178384695823338	0	0.000328063808410736	0	0	0	0	0	0	0	0.00680732402452277	0	0	0.00781201943778065	0	0.00041007976051342	0	0.00307559820385065	0.0987677103196572	0	0	0.00020503988025671	0.00303459022779931	0	0.000676631604847143	0	0	0	0	0.000328063808410736	0	0.00120973529351459	0	0.000471591724590433	0	0.000328063808410736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00266551844333723	0.0212831395706465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00291156629964528	0	0.0160341186360747	0	0.00383424576080048	0	0	0	0	0	0	0	0	0	0	0.039326649033237	0.0165467183367165	0	0.000328063808410736	0	0.00200939082651576	0	0	0	0	0	0.000143527916179697	0.000779151544975498	0	0	0	0	0	0	0	0	0	0	0	0.000492095712616104	0.000697135592872814	0.00020503988025671	0	0	0	0	0	0	0.0132660802526091	0	0	0	0	0	0	0	0	0	0.00133275922166861	0	0	0	0.00100469541325788	0	0	0.00553607676693117	0	0.00328063808410736	0	0.00106620737733489	0	0	0
RTF059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179341203004784	0.000181887629822296	0.0418887211480747	0.00431073682678841	0	0	0.00834864220884338	0	0	0	0	0	0	0	0	0.00103675948998709	0.00109132577893377	0.000236453918768985	0	0	0.000145510103857837	0.000218265155786755	0	0	0	0	0	0	0	0	0	0	0.00087306062314702	0	0	0	0	0	0.503119372851452	0	0	0	0	0	0	0	0	0	0.00341948744065916	0	0	0	0	0	0	0	0.178686407537423	0.00138234598664945	0	0.000363775259644592	0	0	0	5.45662889466887e-05	0.000636606704378035	0	0.00594772549518907	0	0	0	0.00358318630749923	0.000672984230342494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000836683097182561	0.000964004438058168	0	0	0	0	0	0	0	0.105749467978683	0	0	0	0	0	0	0	0	0	0	0	0.000600229178413576	0.000145510103857837	0	0	0.000672984230342494	0	0	0	0	0	0	0	0	0	0.00252823805452991	0	0	0.00218265155786755	0	0	0	0.0012914021717383	0.0307753869659324	0	0	0	0.000818494334200331	0	0	0	5.45662889466887e-05	0	0	0	0	0.000236453918768985	0	0	0	0.000145510103857837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63775259644592e-05	0	0	0	0	0	0	0.00458356827152185	0.0124047363538806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000618417941395806	0	0.00305571218101457	0	0.000945815675075938	0	0	0	0	0	0	0	0	0.000381964022626821	0	0.0366867349351571	0.0137507048145656	0	0	0.000109132577893377	0.000563851652449117	0	3.63775259644592e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09438149111479e-05	0	7.27550519289183e-05	0	0	0	0	0	0	0.00396515033012605	0	0	0	0	0	0	0	0	0	0.000272831444733444	0	0	0	0.000309208970697903	0	0	0.000163698866840066	0	0.000509285363502428	0	0.000309208970697903	0	0	0
RTF060	0	0	0	0	0.000113009247923455	0	0	0	0	0	0	0	0	0	0	0	0.0270280451283597	0.000131844122577364	0.0618537283634377	0.00653570150490649	0	0	0.0198331230105664	0	0	0	0	0	0.000715725236848549	0	0	0.0020530013372761	0.00323959844047238	0.00105475298061891	0	0	0.000244853370500819	0.000489706741001639	0	0	0	0	0	0	0	0	0	0	0.00214717571054565	0	0	0	0	0	0.445501290188914	0	0	0	0	0	0	0	0	0	0.000734560111502458	0	0	0	0	0	0	0	0.0306255061872563	0.000414367242386002	0	0.00177047821746746	0	0	0	0.000113009247923455	0.00380464468008965	0	0.0141638257397397	0	0	0	0.016386340948901	0.00350328668562711	0	0	0	0	0.000207183621193001	0	0	0	0	0	0	0	0	0	0	0	0.0024673685796621	0.000339027743770365	0	0	0	0	0	0	0	0.096020190985629	0	0	0	0	0	0	0	0	0	0	0	0.0010170832313111	0.000188348746539092	0	0	0.000979413482003277	0	0	0	0	0	0	0	0	0	0.0057446367694423	0	0	0.0146912022300492	0	0.000659220612886821	0	0.0018458177160831	0.0508729964402087	0	0	0	0.00318309381651065	0	0.000960578607349368	0	0	0	0	0	0	0.001035918105965	0	0.000885239108733731	0	0.001035918105965	0	0	0	0.00129960635111973	0	0	0	0	0	0	0.000565046239617275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00860753771683649	0.0259732921477408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00220368033450737	0	0.0301169645716008	0	0.00293824044600983	0	0	0	0	0	0	0	0	0.000169513871885183	0	0.0663929331550299	0.018043809918445	0	0	0.000263688245154728	0.00416250729851393	0	0	0	0	0	0.00045203699169382	9.41743732695459e-05	0	0	0	0	0	0	0	0	0	0	0	5.65046239617275e-05	0.000244853370500819	0	0	0	0	0	0	0	0.00834384947168177	0	0	0	0	0	0	5.65046239617275e-05	0	0	0.00114892735388846	0	0	0	0.000866404234079822	0	0	0.00156329459627446	0	0.00148795509765883	0	0.000357862618424274	0	0	0
