feature	Anaerospora	RBG.13.54.9.Genus	Meiothermus	Deinococcus	KD4.96.Genus	Caldilineaceae.Genus	Lineage.IIb.Genus	SBR1031.Genus	JG30.KF.CM45.Genus	Candidatus.Obscuribacter	Obscuribacteraceae.Genus	Vampirovibrio	Vampirovibrionaceae.Genus	Frankiales.Genus	Nakamurella	Micromonospora	PeM15.Genus	Longivirga	Gordonia	Nocardia	Nocardiaceae.Genus	Smaragdicoccus	Mycobacterium	Rhodococcus	Nocardioides	Marmoricola	Brevibacterium	Kineosporiaceae.Genus	Leucobacter	Glutamicibacter	Kocuria	IMCC26207	Microtrichales.Genus	Iamia	Acidimicrobiia.Genus	IMCC26256.Genus	Gaiellales.Genus	X67.14.Genus	Conexibacter	Thermoleophilia.Genus	Gaiella	Clostridium.sensu.stricto.12	Clostridium.sensu.stricto.3	Clostridium.sensu.stricto.5	Clostridium.sensu.stricto.18	Clostridium.sensu.stricto.13	Clostridium.sensu.stricto.9	Acidaminobacter	Paraclostridium	Thermoactinomycetaceae.Genus	Peptostreptococcaceae.Genus	Peptostreptococcus	Geothermomicrobium	Lachnoclostridium	Cetobacterium	Brevibacillus	Ligilactobacillus	Lactobacillus	Weissella	Streptococcus	Carnobacterium	Vagococcus	Enterococcus	Staphylococcus	Bacillus	Geobacillus	Planococcaceae.Genus	Lysinibacillus	Exiguobacterium	Holophagaceae.Genus	Kapabacteriales.Genus	Candidatus.Amoebophilus	Barnesiellaceae.Genus	Flavobacterium	Chryseobacterium	Cloacibacterium	NS9.marine.group.Genus	AKYH767.Genus	Sphingobacteriales.Genus	env.OPS.17.Genus	Fluviicola	Chitinophagales.Genus	Dinghuibacter	Chitinophagaceae.Genus	Ferruginibacter	Terrimonas	Aurantisolimonas	Flavihumibacter	Haliscomenobacter	Saprospiraceae.Genus	Bacteroidia.Genus	Cytophagales.Genus	Cytophaga	Microscillaceae.Genus	Hassallia	OLB12	Runella	Fibrobacteraceae.Genus	Vermiphilaceae.Genus	Babeliaceae.Genus	BD7.11.Genus	Verrucomicrobiaceae.Genus	Pedosphaeraceae.Genus	DEV008	Chthoniobacter	Verrucomicrobiae.Genus	Brevifollis	Luteolibacter	Methanosarcina	Methanobacteriaceae.Genus	Opitutaceae.Genus	Saccharimonadales.Genus	TM7a	ZOR0006	Armatimonadota.Genus	Candidatus.Alysiosphaera	A0839.Genus	Hirschia	SWB02	Polymorphobacter	Magnetospirillum	Novosphingobium	Sphingopyxis	Sphingorhabdus	Blastomonas	Rhizobiaceae.Genus	alphaI.cluster	Alsobacter	Mesorhizobium	Mycoplana	Pseudochrobactrum	Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Shinella	Hyphomicrobium	Pedomicrobium	Methyloligellaceae.Genus	Bauldia	Devosia	Alphaproteobacteria.Genus	Rhizobiales.Incertae.Sedis.Genus	Nordella	Xanthobacteraceae.Genus	Phreatobacter	Paracoccus	Defluviimonas	Rhodobacteraceae.Genus	Tabrizicola	Gemmobacter	Pseudorhodobacter	Phenylobacterium	Caulobacter	Bosea	Beijerinckiaceae.Genus	Pseudorhodoplanes	Bradyrhizobium	Afipia	Fodinicurvataceae.Genus	Novispirillum	Roseomonas	Rhodovarius	Rhodovastum	Rhodospirillales.Genus	Reyranella	Holosporaceae.Genus	Caedibacter	Oligoflexaceae.Genus	Candidatus.Megaira	Rickettsiaceae.Genus	Bdellovibrio	OM27.clade	X0319.6G20.Genus	Desulfobacterota.Genus	MBNT15.Genus	Sandaracinaceae.Genus	mle1.27.Genus	Haliangium	Anaeromyxobacter	Blfdi19.Genus	Pajaroellobacter	Phaselicystis	Aetherobacter	Polyangia.Genus	NB1.j.Genus	P3OB.42	SAR324.clade.Marine.group.B..Genus	Desulfobulbus	Candidatus.Berkiella	Candidatus.Competibacter	Ahniella	Stenotrophomonas	Luteimonas	Sulfurifustis	Chitinibacter	Chitinilyticum	Sutterellaceae.Genus	Neisseriaceae.Genus	Leeia	Burkholderiales.Genus	AAP99	Azospira	Dechloromonas	Candidatus.Accumulibacter	Dechlorobacter	Zoogloea	Rhizobacter	Inhella	Comamonadaceae.Genus	Curvibacter	Ideonella	Rubrivivax	Aquabacterium	Paucibacter	Nitrosomonas	Crenobacter	Chitinivorax	IS.44	SC.I.84.Genus	Sulfuritalea	A21b.Genus	Nitrosomonadaceae.Genus	Achromobacter	Cellvibrio	Shewanella	Vibrio	Aeromonas	Plesiomonas	Burkholderia.Caballeronia.Paraburkholderia	Citrobacter	Gammaproteobacteria.Genus	Pseudomonadales.Genus	Porticoccus	Pseudomonas	Diplorickettsiaceae.Genus	Coxiella	Aquicella	Candidatus.Ovatusbacter	Legionella	CCM19a.Genus	Ga0077536.Genus	Steroidobacter	Steroidobacteraceae.Genus	X.Agitococcus..lubricus.group	Acinetobacter	OM60.NOR5..clade	Gemmatimonadaceae.Genus	Vicinamibacteraceae.Genus	Subgroup.17.Genus	Chlamydiales.Genus	Neochlamydia	Parachlamydiaceae.Genus	Candidatus.Protochlamydia	Simkania	Simkaniaceae.Genus	Leptospirillum	Bryobacter	Paludibaculum.Genus	Nitrospira	SH3.11	Oikopleura	X11.24.Genus	JGI.0001001.H03	SM1A02	CL500.3	Planctomycetota.Genus	Pirellulaceae.Genus	Pir4.lineage	Planctomycetes.Genus	Pirellula	Rhodopirellula	Blastopirellula	Planctomycetales.Genus	SH.PL14	Schlesneriaceae.Genus	Schlesneria	Gemmataceae.Genus	Gemmata	Fimbriiglobus	Telmatocola	Tundrisphaera	Isosphaeraceae.Genus	OM190.Genus	vadinHA49.Genus
RTF006	-14.8699472126956	-10.8146714689626	-13.6647805859335	-11.3832058087233	-14.3755825124905	-14.4684331302726	-12.7903114680174	-12.9845964704049	-16.4332431125346	-14.1461867914907	-15.2037048596499	-12.5290470302015	-15.3939601826612	-14.8488511143876	-15.0540389764272	-15.1036156563945	-6.28811967124017	-11.2056575110482	-5.23475274171751	-8.79062001176935	-12.5612242907696	-14.8668925276766	-5.18575795361049	-13.1059085085712	-15.4373944747137	-14.0993478104032	-14.8482806118134	-15.3414667018182	-12.2056575110482	-10.1661291468616	-12.062720767165	-9.1087959717956	-9.85202055643349	-11.5682275904329	-14.625888190477	-13.8834706295514	-13.0536544176031	-11.5682275904329	-14.4338136151088	-14.6303050502654	-14.417555877681	-14.4986830261433	-14.0378900851425	-12.6752009694914	-14.4002568373831	-13.8312742509476	-13.5186531556734	-9.31136990318879	-10.8520205564335	-14.949370782101	-11.4397893370897	-10.7216921081439	-13.9845964704049	-14.7768442324022	-1.10339015084587	-15.4859864975582	-10.3822056418722	-8.31304717315436	-12.3364019522591	-14.7576677979573	-11.5290470302015	-10.751439451538	-13.6686634231753	-12.9737870387448	-9.37558251249051	-12.2531826996101	-8.98200865982228	-13.1165605658533	-13.5263525169261	-13.0798180852124	-13.1522144102495	-15.8482806118134	-5.98972011184905	-15.5116600119847	-15.4549097134167	-10.8520205564335	-13.8363134045694	-12.7903114680174	-12.7903114680174	-15.1616305450796	-9.18575795361049	-14.4986830261433	-6.33392336085329	-12.5251648517676	-14.6903254225366	-13.0798180852124	-9.94931775778841	-9.39830258899059	-14.2752879232578	-14.4986830261433	-14.7371769109707	-14.8524319739925	-14.0720320877739	-10.3311883931321	-13.3221394116918	-14.449986878009	-13.4986830261433	-10.9543625099194	-13.3495576866205	-15.6019738561877	-12.1622802454043	-12.9278149917673	-14.8831523856569	-12.8146714689626	-9.54269249832577	-13.7906200117694	-13.1772415483473	-13.3996339696837	-14.1510429732558	-14.0155457253672	-15.3221394116918	-16.188820622564	-15.4212759052906	-5.87773067553939	-13.4986830261433	-14.9333525605197	-13.3368551968775	-13.9278149917673	-12.4423881645971	-14.0149271019901	-11.9137205254221	-12.0836455268644	-11.5493033685136	-14.5186531556734	-14.7050203360016	-13.6959622868593	-11.3755825124905	-14.1118855202214	-14.5200968491333	-9.33118839313205	-13.191881731681	-11.468691916882	-12.0975832651121	-14.4681148863781	-13.3755825124905	-13.740232511121	-13.0949024127514	-14.4369392222515	-13.5159872318246	-7.01803050787242	-13.8621207254885	-13.5660804725346	-8.55540355007532	-13.0254087540876	-10.6751427943494	-13.4338136151088	-8.68908198530729	-2.81238624027377	-13.4679330012002	-12.8146714689626	-13.3755825124905	-9.59422279896585	-14.0540389764272	-10.7317263227158	-11.1519922558515	-15.1616305450796	-14.417555877681	-10.081888057066	-12.3755825124905	-14.4212759052906	-10.0536544176031	-12.8146714689626	-13.9377109736678	-14.2752879232578	-14.8831523856569	-15.756504201097	-14.4168305076388	-14.7371769109707	-13.0536544176031	-13.4323853041502	-13.0536544176031	-13.613920983233	-15.0155457253672	-14.9377109736678	-15.1010728836825	-15.5570148837494	-12.4986830261433	-14.0836455268644	-13.9626249324575	-13.0792180872661	-14.3368551968775	-12.8146714689626	-14.2336795881005	-8.81467146896259	-14.2497430866547	-15.1510429732558	-15.7465930458008	-15.2152675509866	-11.5251648517676	-15.7887183326905	-14.4681148863781	-13.4323853041502	-13.6860353844037	-7.46269317626054	-5.16612914686156	-15.3591661609948	-9.65738077216231	-13.3221394116918	-12.9855956662626	-12.6094755855812	-13.0748104611605	-13.2497430866547	-10.2507555126997	-12.2841567522638	-13.5556076829878	-12.0798180852124	-12.2962607343369	-12.9278149917673	-9.31136990318879	-9.85202055643349	-13.5186531556734	-5.82483572710726	-14.9852193381042	-7.86778787229181	-11.2841567522638	-11.7790216376584	-13.2765738553396	-13.8621207254885	-14.4986830261433	-13.639728304152	-14.2655417965014	-9.39830258899059	-11.7906200117694	-13.1280587831216	-3.33837877133853	-3.94565277113723	-14.0002113168045	-10.9832650897117	-15.1109997861381	-8.80572690415956	-11.0777058747964	-8.88372941616083	-13.7518926961563	-15.3939601826612	-13.407912628929	-14.7050203360016	-10.8520205564335	-13.9813634106329	-14.2497430866547	-15.0155457253672	-12.3338130640402	-10.4927433740752	-15.4549097134167	-14.4212759052906	-14.9706451822667	-15.6959622868593	-15.6860353844037	-15.3618067331233	-10.620695010327	-13.3755825124905	-15.6038581218428	-15.2037048596499	-14.8975933908278	-12.4458277775524	-10.169380403255	-14.9706451822667	-14.4168305076388	-7.34215951095306	-13.7153185523313	-11.9961826856141	-11.5922790476261	-12.7153185523313	-14.7576677979573	-14.6805792957802	-11.7906200117694	-15.4018794790965	-14.9720523830283	-10.1276549990469	-13.6303050502654	-14.0949024127514	-15.6228525858637	-12.5682275904329	-14.0378900851425	-14.8834706295514	-7.01363873875527	-14.2007453795016	-14.8488511143876	-14.0378900851425	-9.64766205792731	-14.4470832262097	-14.6959622868593	-13.4323853041502
RTF007	-14.8699472126956	-10.8146714689626	-13.6647805859335	-11.3832058087233	-15.6038581218428	-14.4684331302726	-12.7903114680174	-12.9845964704049	-16.4332431125346	-14.1461867914907	-15.2037048596499	-12.5290470302015	-15.3939601826612	-14.8488511143876	-15.0540389764272	-15.1036156563945	-7.62180035290396	-14.2256593382912	-7.31106081505756	-10.0265548789209	-12.5612242907696	-14.8668925276766	-6.22859865486559	-13.1059085085712	-15.4373944747137	-14.0993478104032	-14.8482806118134	-15.3414667018182	-11.6786315755006	-12.6786315755006	-12.062720767165	-9.73109899539477	-11.5790959019497	-10.9624245415012	-14.625888190477	-13.8834706295514	-14.0799513842091	-10.200584278696	-14.4338136151088	-14.6303050502654	-14.417555877681	-14.4986830261433	-14.0378900851425	-12.6752009694914	-14.4002568373831	-13.8312742509476	-13.5186531556734	-9.31136990318879	-10.8421303077835	-14.949370782101	-11.4397893370897	-10.7216921081439	-13.9845964704049	-14.7768442324022	-0.746997055910586	-14.4859864975582	-10.3822056418722	-8.31304717315436	-12.3364019522591	-14.7576677979573	-11.5290470302015	-10.751439451538	-13.6686634231753	-12.9737870387448	-8.91613088922729	-12.2531826996101	-8.98200865982228	-13.1165605658533	-13.5263525169261	-13.0798180852124	-13.1522144102495	-15.8482806118134	-5.08617453823255	-13.4859864975582	-15.4549097134167	-12.0265548789209	-13.8363134045694	-12.7903114680174	-12.7903114680174	-15.1616305450796	-11.1640584026709	-14.4986830261433	-6.96242454150123	-12.5251648517676	-14.6903254225366	-13.0798180852124	-10.7855467794171	-9.62800550243067	-14.2752879232578	-14.4986830261433	-14.7371769109707	-14.8524319739925	-14.0720320877739	-14.8910558445117	-13.3221394116918	-14.449986878009	-13.4986830261433	-10.9543625099194	-13.3495576866205	-15.6019738561877	-12.1622802454043	-12.9278149917673	-14.8831523856569	-12.8146714689626	-10.7310989953948	-12.3160614961159	-13.1772415483473	-13.3996339696837	-14.1510429732558	-14.0155457253672	-15.3221394116918	-13.4859864975582	-15.4212759052906	-5.23805898411465	-13.4986830261433	-14.9333525605197	-13.3368551968775	-13.9278149917673	-12.4423881645971	-14.0149271019901	-11.9137205254221	-12.0836455268644	-11.5493033685136	-14.5186531556734	-14.7050203360016	-13.6959622868593	-11.3985236563079	-14.1118855202214	-14.5200968491333	-11.3985236563079	-13.191881731681	-13.8428741027374	-12.0975832651121	-14.4681148863781	-15.6038581218428	-13.740232511121	-13.0949024127514	-14.4369392222515	-13.5159872318246	-7.36186518572905	-13.8621207254885	-13.5660804725346	-8.61562177797483	-13.0254087540876	-13.9813124383135	-13.4338136151088	-10.1284344929402	-4.187351090824	-13.4679330012002	-12.8146714689626	-14.9096118658021	-11.3160614961159	-14.0540389764272	-13.1715521248119	-11.1519922558515	-15.1616305450796	-14.417555877681	-10.081888057066	-15.7415986515962	-14.4212759052906	-10.3160614961159	-12.8146714689626	-13.9377109736678	-14.2752879232578	-14.8831523856569	-15.756504201097	-14.4168305076388	-14.7371769109707	-15.7886673603711	-13.4323853041502	-15.5183150612408	-13.613920983233	-15.0155457253672	-14.9377109736678	-15.1010728836825	-15.5570148837494	-12.4986830261433	-14.0836455268644	-13.9626249324575	-13.0792180872661	-14.3368551968775	-12.8146714689626	-14.2336795881005	-8.81467146896259	-14.2497430866547	-15.1510429732558	-15.7465930458008	-15.2152675509866	-11.5251648517676	-15.7887183326905	-14.4681148863781	-13.4323853041502	-13.6860353844037	-8.00217072029398	-6.01838094747524	-15.3591661609948	-9.65738077216231	-13.3221394116918	-12.9855956662626	-12.6094755855812	-13.0748104611605	-13.2497430866547	-10.2507555126997	-12.2841567522638	-13.5556076829878	-12.0798180852124	-12.2962607343369	-12.9278149917673	-9.31136990318879	-11.0265548789209	-13.5186531556734	-6.09366907477948	-14.9852193381042	-7.82065058037306	-11.2841567522638	-11.7790216376584	-13.2765738553396	-13.8621207254885	-14.4986830261433	-13.639728304152	-14.2655417965014	-15.4549097134167	-10.2765331319293	-13.1280587831216	-3.34867510685734	-3.43172135793247	-14.0002113168045	-13.8786804623461	-15.1109997861381	-9.41989730710047	-11.0777058747964	-9.53179018717136	-13.7518926961563	-15.3939601826612	-13.407912628929	-14.7050203360016	-11.0936690747795	-13.9813634106329	-14.2497430866547	-15.0155457253672	-12.3338130640402	-10.4927433740752	-15.4549097134167	-14.4212759052906	-14.9706451822667	-15.6959622868593	-15.6860353844037	-15.3618067331233	-11.7855467794171	-15.1566361508751	-15.6038581218428	-15.2037048596499	-14.8975933908278	-12.4458277775524	-10.169380403255	-14.9706451822667	-14.4168305076388	-8.31606149611593	-13.7153185523313	-11.9961826856141	-11.5922790476261	-12.7153185523313	-14.7576677979573	-14.6805792957802	-15.1112715415339	-15.4018794790965	-14.9720523830283	-13.1640584026709	-13.6303050502654	-14.0949024127514	-15.6228525858637	-12.9010239968371	-14.0378900851425	-14.8834706295514	-10.2765331319293	-14.2007453795016	-13.4859864975582	-14.0378900851425	-11.1640584026709	-14.4470832262097	-14.6959622868593	-13.4323853041502
RTF008	-14.8699472126956	-10.8146714689626	-13.6647805859335	-11.3832058087233	-14.6038581218428	-14.4684331302726	-12.7903114680174	-12.9845964704049	-13.188820622564	-14.1461867914907	-11.3308396274364	-12.5290470302015	-15.3939601826612	-14.8488511143876	-15.0540389764272	-15.1036156563945	-6.39440475621386	-11.4883809044229	-5.72734117527781	-8.3000773736657	-12.5612242907696	-13.8668925276766	-4.90689059560852	-11.5449644327892	-15.4373944747137	-14.0993478104032	-14.8482806118134	-15.3414667018182	-10.4339331204005	-10.3308396274364	-12.062720767165	-8.21154069906405	-9.01889562112165	-10.0802961657858	-14.625888190477	-13.8834706295514	-12.1013577813136	-10.3559306083992	-14.4338136151088	-14.6303050502654	-14.417555877681	-14.4986830261433	-14.0378900851425	-12.6752009694914	-14.4002568373831	-13.8312742509476	-13.5186531556734	-9.31136990318879	-12.6038581218428	-14.949370782101	-11.4397893370897	-10.7216921081439	-13.9845964704049	-14.7768442324022	-1.06882580731354	-15.4859864975582	-10.3822056418722	-8.31304717315436	-12.3364019522591	-14.7576677979573	-11.5290470302015	-10.751439451538	-13.6686634231753	-12.9737870387448	-9.03907350305928	-12.2531826996101	-8.98200865982228	-13.1165605658533	-13.5263525169261	-13.0798180852124	-13.1522144102495	-15.8482806118134	-7.98424947831476	-15.5116600119847	-15.4549097134167	-11.9408931091204	-13.8363134045694	-12.7903114680174	-12.7903114680174	-15.1616305450796	-7.77519269353979	-14.4986830261433	-5.3207697688188	-12.5251648517676	-14.6903254225366	-13.0798180852124	-10.6038581218428	-8.14990163327166	-14.2752879232578	-14.4986830261433	-14.7371769109707	-14.8524319739925	-14.0720320877739	-9.17759336714071	-13.3221394116918	-14.449986878009	-13.4986830261433	-10.9543625099194	-13.3495576866205	-15.6019738561877	-12.1622802454043	-12.9278149917673	-14.8831523856569	-12.8146714689626	-8.80511633008991	-13.8668925276766	-13.1772415483473	-13.3996339696837	-14.1510429732558	-14.0155457253672	-15.3221394116918	-15.188820622564	-15.4212759052906	-6.40910126742056	-13.4986830261433	-14.9333525605197	-13.3368551968775	-13.9278149917673	-12.4423881645971	-14.0149271019901	-11.9137205254221	-12.0836455268644	-11.5493033685136	-14.5186531556734	-14.7050203360016	-10.4074609090393	-10.5741107784488	-14.1118855202214	-14.5200968491333	-8.53776893138503	-13.191881731681	-11.3308396274364	-12.0975832651121	-14.4681148863781	-14.6038581218428	-13.740232511121	-13.0949024127514	-14.4369392222515	-13.5159872318246	-6.58149030881435	-13.8621207254885	-13.5660804725346	-7.46090016800076	-13.0254087540876	-9.06987954984045	-13.4338136151088	-8.55946400248435	-2.49751329237285	-13.4679330012002	-12.8146714689626	-13.0188956211216	-8.76255586786186	-14.0540389764272	-10.3559306083992	-11.1519922558515	-15.1616305450796	-14.417555877681	-10.081888057066	-12.1013577813136	-14.4212759052906	-7.85790374444935	-12.8146714689626	-10.6038581218428	-14.2752879232578	-14.8831523856569	-15.756504201097	-14.4168305076388	-14.7371769109707	-13.0188956211216	-13.4323853041502	-12.8668925276766	-13.613920983233	-15.0155457253672	-14.9377109736678	-15.1010728836825	-11.7293890039267	-12.4986830261433	-14.0836455268644	-13.9626249324575	-13.0792180872661	-14.3368551968775	-12.8146714689626	-14.2336795881005	-8.81467146896259	-14.2497430866547	-15.1510429732558	-15.7465930458008	-15.2152675509866	-11.5251648517676	-15.7887183326905	-14.4681148863781	-13.4323853041502	-13.6860353844037	-8.64966181145593	-4.60997623100576	-15.3591661609948	-9.65738077216231	-13.3221394116918	-12.9855956662626	-12.6094755855812	-13.0748104611605	-13.2497430866547	-10.2507555126997	-12.2841567522638	-13.5556076829878	-12.0798180852124	-12.2962607343369	-12.9278149917673	-9.31136990318879	-9.059537605619	-13.5186531556734	-5.10069493037575	-14.9852193381042	-7.72121507248096	-11.2841567522638	-11.7790216376584	-13.2765738553396	-13.8621207254885	-14.4986830261433	-13.639728304152	-14.2655417965014	-15.4549097134167	-13.188820622564	-13.1280587831216	-5.08750146814068	-4.6550042331306	-14.0002113168045	-12.2819300269554	-12.7293890039267	-7.96000193206808	-11.0777058747964	-9.24630611722472	-13.7518926961563	-15.3939601826612	-13.407912628929	-13.6038581218428	-9.39440475621386	-13.9813634106329	-14.2497430866547	-15.0155457253672	-12.3338130640402	-10.4927433740752	-15.4549097134167	-14.4212759052906	-14.9706451822667	-15.6959622868593	-15.6860353844037	-15.3618067331233	-10.5449644327892	-12.4883809044229	-14.6038581218428	-14.188820622564	-14.8975933908278	-12.4458277775524	-10.169380403255	-14.9706451822667	-14.4168305076388	-6.48838090442287	-13.7153185523313	-11.9961826856141	-11.5922790476261	-12.7153185523313	-14.7576677979573	-14.6805792957802	-10.9408931091204	-13.3814657005064	-14.9720523830283	-10.2346243121771	-13.6303050502654	-14.0949024127514	-15.6228525858637	-10.7293890039267	-14.0378900851425	-14.8834706295514	-7.19164114162634	-14.2007453795016	-13.6038581218428	-14.0378900851425	-8.93143277987131	-14.4470832262097	-14.6959622868593	-13.4323853041502
RTF009	-14.8699472126956	-10.8146714689626	-13.6647805859335	-11.3832058087233	-15.6038581218428	-14.4684331302726	-12.7903114680174	-12.9845964704049	-16.4332431125346	-14.1461867914907	-14.2037048596499	-12.5290470302015	-15.3939601826612	-14.8488511143876	-15.0540389764272	-15.1036156563945	-6.97168373711572	-12.9813124383135	-6.44659269237196	-9.95577734620636	-12.5612242907696	-14.8668925276766	-6.09866938895165	-13.1059085085712	-15.4373944747137	-14.0993478104032	-14.8482806118134	-15.3414667018182	-10.9813124383135	-12.6187423589288	-12.062720767165	-8.60875827035616	-9.7886673603711	-10.1448111705964	-14.625888190477	-13.8834706295514	-14.0799513842091	-10.7012045191208	-14.4338136151088	-14.6303050502654	-14.417555877681	-14.4986830261433	-14.0378900851425	-12.6752009694914	-14.4002568373831	-13.8312742509476	-13.5186531556734	-9.31136990318879	-10.8344710499842	-14.949370782101	-11.4397893370897	-10.7216921081439	-13.9845964704049	-14.7768442324022	-0.83870389910642	-15.4859864975582	-10.3822056418722	-8.31304717315436	-12.3364019522591	-14.7576677979573	-11.5290470302015	-10.751439451538	-13.6686634231753	-12.9737870387448	-9.23407850869346	-12.2531826996101	-8.98200865982228	-13.1165605658533	-13.5263525169261	-13.0798180852124	-13.1522144102495	-15.8482806118134	-5.40172711504679	-15.5116600119847	-15.4549097134167	-11.4667392654837	-13.8363134045694	-12.7903114680174	-12.7903114680174	-15.1616305450796	-8.98131243831349	-14.4986830261433	-6.48032833023169	-12.5251648517676	-14.6903254225366	-13.0798180852124	-9.81138743687118	-9.85793002280821	-14.2752879232578	-14.4986830261433	-14.7371769109707	-14.8524319739925	-14.0720320877739	-12.6187423589288	-13.3221394116918	-14.449986878009	-13.4986830261433	-10.9543625099194	-13.3495576866205	-15.6019738561877	-12.1622802454043	-12.9278149917673	-14.8831523856569	-12.8146714689626	-10.7012045191208	-12.9813124383135	-13.1772415483473	-13.3996339696837	-14.1510429732558	-14.0155457253672	-15.3221394116918	-16.188820622564	-15.4212759052906	-5.77185907268454	-13.4986830261433	-14.9333525605197	-13.3368551968775	-13.9278149917673	-12.4423881645971	-14.0149271019901	-11.9137205254221	-12.0836455268644	-11.5493033685136	-14.5186531556734	-14.7050203360016	-13.6959622868593	-11.5407398469275	-14.1118855202214	-14.5200968491333	-9.88177676476258	-13.191881731681	-11.6187423589288	-12.0975832651121	-14.4681148863781	-15.6038581218428	-13.740232511121	-13.0949024127514	-14.4369392222515	-13.5159872318246	-6.94317730942672	-13.8621207254885	-13.5660804725346	-7.75524435883365	-13.0254087540876	-12.9813124383135	-13.4338136151088	-8.8698041230965	-3.28161605812318	-13.4679330012002	-12.8146714689626	-14.9096118658021	-9.83447104998422	-14.0540389764272	-13.1715521248119	-11.1519922558515	-15.1616305450796	-14.417555877681	-10.081888057066	-12.4667392654837	-14.4212759052906	-9.68014290359293	-12.8146714689626	-12.08822764223	-14.2752879232578	-14.8831523856569	-15.756504201097	-14.4168305076388	-14.7371769109707	-14.7886673603711	-13.4323853041502	-15.5183150612408	-13.613920983233	-15.0155457253672	-14.9377109736678	-15.1010728836825	-15.5570148837494	-12.4986830261433	-14.0836455268644	-13.9626249324575	-13.0792180872661	-14.3368551968775	-12.8146714689626	-14.2336795881005	-8.81467146896259	-14.2497430866547	-15.1510429732558	-15.7465930458008	-15.2152675509866	-11.5251648517676	-15.7887183326905	-14.4681148863781	-13.4323853041502	-13.6860353844037	-7.53127951767845	-5.47465065646974	-15.3591661609948	-9.65738077216231	-13.3221394116918	-12.9855956662626	-12.6094755855812	-13.0748104611605	-13.2497430866547	-10.2507555126997	-12.2841567522638	-13.5556076829878	-12.0798180852124	-12.2962607343369	-12.9278149917673	-9.31136990318879	-10.6593843434261	-13.5186531556734	-5.06842310208353	-14.9852193381042	-7.59884280149108	-11.2841567522638	-11.7790216376584	-13.2765738553396	-13.8621207254885	-14.4986830261433	-13.639728304152	-14.2655417965014	-15.4549097134167	-14.188820622564	-13.1280587831216	-3.83629010840311	-3.87017676807879	-14.0002113168045	-13.8786804623461	-13.7886673603711	-8.30485158310684	-11.0777058747964	-10.6593843434261	-13.7518926961563	-15.3939601826612	-13.407912628929	-14.7050203360016	-11.08822764223	-13.9813634106329	-14.2497430866547	-15.0155457253672	-12.3338130640402	-10.4927433740752	-15.4549097134167	-14.4212759052906	-14.9706451822667	-15.6959622868593	-15.6860353844037	-15.3618067331233	-12.7886673603711	-13.4667392654837	-15.6038581218428	-14.2037048596499	-14.8975933908278	-12.4458277775524	-10.169380403255	-14.9706451822667	-14.4168305076388	-7.59391050594885	-13.7153185523313	-11.9961826856141	-11.5922790476261	-12.7153185523313	-14.7576677979573	-14.6805792957802	-11.8817767647626	-15.4018794790965	-14.9720523830283	-11.3963499375923	-13.6303050502654	-14.0949024127514	-15.6228525858637	-12.6187423589288	-14.0378900851425	-14.8834706295514	-8.21881175204015	-14.2007453795016	-14.8488511143876	-14.0378900851425	-10.0607469058079	-14.4470832262097	-14.6959622868593	-13.4323853041502
