feature	RBG.13.54.9.Genus	Meiothermus	Deinococcus	WPS.2.Genus	KD4.96.Genus	Caldilineaceae.Genus	Lineage.IIb.Genus	SBR1031.Genus	JG30.KF.CM45.Genus	Candidatus.Obscuribacter	Obscuribacteraceae.Genus	Vampirovibrio	Vampirovibrionaceae.Genus	Frankiales.Genus	Nakamurella	PeM15.Genus	Longivirga	Gordonia	Corynebacteriales.Genus	Nocardia	Nocardiaceae.Genus	Smaragdicoccus	Mycobacterium	Rhodococcus	Nocardioides	Brevibacterium	Agromyces	Leucobacter	Glutamicibacter	Kocuria	IMCC26207	Microtrichales.Genus	Iamia	Acidimicrobiia.Genus	IMCC26256.Genus	Microtrichaceae.Genus	Gaiellales.Genus	X67.14.Genus	Conexibacter	Thermoleophilia.Genus	Gaiella	Clostridium.sensu.stricto.3	Clostridium.sensu.stricto.13	Clostridium.sensu.stricto.9	Paraclostridium	Thermoactinomycetaceae.Genus	Peptostreptococcus	Geothermomicrobium	Cetobacterium	Brevibacillus	Ligilactobacillus	Limosilactobacillus	Lactobacillus	Weissella	Streptococcus	Carnobacterium	Vagococcus	Enterococcus	Staphylococcus	Bacillus	Geobacillus	Planococcaceae.Genus	Exiguobacterium	Brochothrix	Holophagaceae.Genus	Kapabacteriales.Genus	Candidatus.Amoebophilus	Barnesiellaceae.Genus	Flavobacterium	Chryseobacterium	Cloacibacterium	NS9.marine.group.Genus	AKYH767.Genus	Sphingobacteriales.Genus	env.OPS.17.Genus	Fluviicola	Chitinophagales.Genus	Dinghuibacter	Chitinophagaceae.Genus	Sediminibacterium	Ferruginibacter	Terrimonas	Aurantisolimonas	Flavihumibacter	Saprospiraceae.Genus	Haliscomenobacter	Bacteroidia.Genus	Cytophagales.Genus	Cytophaga	Microscillaceae.Genus	Hassallia	OLB12	Runella	Fibrobacteraceae.Genus	Babeliales.Genus	Vermiphilaceae.Genus	Babeliaceae.Genus	BD7.11.Genus	Verrucomicrobiaceae.Genus	Pedosphaeraceae.Genus	DEV008	Chthoniobacter	Verrucomicrobiae.Genus	Luteolibacter	Methanobacteriaceae.Genus	Opitutaceae.Genus	Saccharimonadales.Genus	ZOR0006	Armatimonadota.Genus	Defluviicoccales.Genus	Candidatus.Alysiosphaera	A0839.Genus	Hirschia	Polymorphobacter	Magnetospirillum	Novosphingobium	Sphingopyxis	Sphingorhabdus	Rhizorhapis	Rhizobiaceae.Genus	alphaI.cluster	Alsobacter	Mesorhizobium	Mycoplana	Pseudochrobactrum	Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Shinella	Hyphomicrobium	Pedomicrobium	Methyloligellaceae.Genus	Bauldia	Devosia	Alphaproteobacteria.Genus	Rhizobiales.Incertae.Sedis.Genus	Nordella	Xanthobacteraceae.Genus	Phreatobacter	Aminobacter	Rhodobacteraceae.Genus	Defluviimonas	Tabrizicola	Gemmobacter	Pseudorhodobacter	Paracoccus	Phenylobacterium	Caulobacter	Bosea	Beijerinckiaceae.Genus	Pseudorhodoplanes	Afipia	Fodinicurvataceae.Genus	Novispirillum	Elstera	Roseomonas	Rhodovarius	Rhodovastum	Rhodospirillales.Genus	Reyranella	Holosporaceae.Genus	Caedibacter	Oligoflexaceae.Genus	Candidatus.Megaira	Rickettsiaceae.Genus	Bacteriovoracaceae.Genus	Bdellovibrio	OM27.clade	X0319.6G20.Genus	Desulfobacterota.Genus	MBNT15.Genus	Sandaracinaceae.Genus	mle1.27.Genus	Haliangium	Anaeromyxobacter	Blfdi19.Genus	Pajaroellobacter	Phaselicystis	Aetherobacter	Polyangia.Genus	NB1.j.Genus	P3OB.42	SAR324.clade.Marine.group.B..Genus	Desulfobulbus	Candidatus.Berkiella	Candidatus.Competibacter	Ahniella	Stenotrophomonas	Luteimonas	Sulfurifustis	Chitinibacter	Chitinilyticum	Sutterellaceae.Genus	Rheinheimera	Undibacterium	Neisseriaceae.Genus	Leeia	Burkholderiales.Genus	AAP99	Azospira	Dechloromonas	Candidatus.Accumulibacter	Dechlorobacter	Zoogloea	Rhizobacter	Inhella	Comamonadaceae.Genus	Curvibacter	Hydrogenophaga	Ideonella	Rubrivivax	Aquabacterium	Paucibacter	Nitrosomonas	Crenobacter	Chitinivorax	TRA3.20.Genus	IS.44	SC.I.84.Genus	A21b.Genus	Nitrosomonadaceae.Genus	Achromobacter	Cellvibrio	Shewanella	Vibrio	Aeromonas	Plesiomonas	Burkholderia.Caballeronia.Paraburkholderia	Citrobacter	Gammaproteobacteria.Genus	Pseudomonadales.Genus	Porticoccus	Pseudomonas	Diplorickettsiaceae.Genus	Coxiella	Aquicella	Candidatus.Ovatusbacter	Legionella	CCM19a.Genus	Ga0077536.Genus	Steroidobacter	Steroidobacteraceae.Genus	X.Agitococcus..lubricus.group	Acinetobacter	OM60.NOR5..clade	Turneriella	Gemmatimonadaceae.Genus	Vicinamibacteraceae.Genus	Subgroup.17.Genus	Chlamydiales.Genus	Neochlamydia	Parachlamydiaceae.Genus	Candidatus.Protochlamydia	Chlamydiaceae.Genus	Simkania	Leptospirillum	Bryobacter	Paludibaculum.Genus	Nitrospira	SH3.11	Oikopleura	X11.24.Genus	JGI.0001001.H03	SM1A02	CL500.3	Planctomycetota.Genus	Pirellulaceae.Genus	Pir4.lineage	Planctomycetes.Genus	Pirellula	Rhodopirellula	Blastopirellula	Planctomycetales.Genus	SH.PL14	Schlesneria	Gemmataceae.Genus	Gemmata	Fimbriiglobus	Telmatocola	Tundrisphaera	Isosphaeraceae.Genus	OM190.Genus	vadinHA49.Genus
RTF011	-14.0866338490762	-14.0866338490762	-10.3469291961032	-12.6263681521485	-14.3676422590203	-12.4989322895483	-14.3469291961032	-14.0866338490762	-14.4699915113996	-13.3863677406028	-15.6325692757761	-11.895291259338	-14.3512843486751	-11.829966618958	-10.9884006637294	-7.96219687120094	-14.4837213239908	-8.64981254898445	-13.3469291961032	-8.15710855611528	-13.2082682335653	-14.3769054169387	-7.07767408862088	-13.752589717641	-14.9096118658021	-14.9435221339049	-14.3868392315863	-13.9456998700796	-15.1929862511776	-11.8401878240405	-14.2084782422117	-12.1480634165123	-12.8850290106785	-13.977208359471	-14.5304063370991	-14.9905176568037	-15.4514043169806	-14.8664418162594	-15.5304063370991	-12.2386369425213	-15.6688572909906	-13.1044817533096	-15.3375522183621	-14.8014052398816	-6.91157079813097	-15.1448971853406	-13.8235994432424	-14.6688572909906	-0.691195678131931	-12.8317030992143	-14.7843622016862	-14.4544278245159	-13.3628570452989	-13.2839926486076	-15.8044587774962	-12.661778097772	-14.3781932350076	-14.9834686924463	-12.5016713483551	-8.2900824213847	-14.0489295595028	-11.8916752258288	-14.7134402175945	-11.661778097772	-8.32012913675953	-12.829966618958	-15.2685054500033	-6.00851206411348	-14.4514043169806	-15.1996340074052	-13.4699915113996	-14.3769054169387	-13.601207021906	-14.9454438363779	-9.53925417383675	-13.668473486583	-14.0838947902695	-8.63710149723489	-15.4085619439636	-12.9491303253263	-14.4120074248364	-12.4989322895483	-9.56310091579112	-10.4699915113996	-11.4894465986226	-14.8664418162594	-14.9905176568037	-14.081117225364	-14.7299393247713	-15.3375522183621	-11.1051227982635	-12.9889382315332	-12.9491303253263	-13.4989322895483	-10.813543691004	-15.219496276775	-14.8270449241152	-13.4989322895483	-15.4514043169806	-14.0293562537878	-14.3628570452989	-10.8261353216249	-14.8180828195302	-14.0930461133877	-14.0866338490762	-12.2386369425213	-15.7779487518988	-3.13599762863828	-15.4085619439636	-13.3604813356568	-14.4945743665232	-15.5304063370991	-11.424257589963	-12.9491303253263	-12.7230514150415	-10.8024858825359	-12.4243762728139	-13.8664418162594	-13.4989322895483	-9.01055989276234	-14.1539003137532	-12.1761137703887	-14.8235994432424	-8.23158677207456	-13.0649784799768	-12.0519182014678	-13.098580448561	-14.4464113278139	-13.8014052398816	-12.4883879273827	-12.895291259338	-14.4695994243082	-13.3628570452989	-8.87007866921251	-12.1948515411969	-14.8908659079194	-7.62450146045526	-13.6763664019332	-14.1044817533096	-12.0105598927623	-10.0437267566975	-4.68127317870918	-15.4951679846225	-10.1948515411969	-13.861502368933	-15.5754801575248	-9.32024439189495	-13.9435221339049	-14.0644396457154	-12.1089995745302	-14.7919429162175	-14.6688572909906	-15.4085619439636	-15.5350626995303	-13.6470729024583	-10.8850290106785	-13.8401878240405	-13.4699915113996	-15.3769054169387	-14.1424900228512	-15.0668039683433	-14.3103287586168	-15.1527997722463	-14.8235994432424	-13.4699915113996	-13.7962931535908	-14.7901108791872	-11.8849999879066	-14.0930461133877	-13.5080836126665	-13.6258914511327	-13.8113746935099	-13.3469291961032	-14.4085619439636	-13.9971038554386	-13.830871677359	-8.53443097076968	-14.4085619439636	-12.6263681521485	-12.286872749064	-14.4085619439636	-15.0838947902695	-14.8270449241152	-14.3769054169387	-12.2113306528696	-13.4085619439636	-13.8664418162594	-13.1404646239624	-14.0838947902695	-7.59347456483464	-7.20320497070473	-13.6688572909906	-11.744240257964	-15.267627964967	-11.1333027883973	-13.1404646239624	-13.3604813356568	-11.5762100267122	-14.2535520626375	-12.3210991027133	-10.4790327321106	-12.6900852989847	-11.8113746935099	-9.98229718926151	-11.8113746935099	-11.0251395622785	-11.7778945445777	-11.550580948836	-12.0105598927623	-14.0838947902695	-7.54517900779386	-12.4085619439636	-10.0437267566975	-11.4227091065518	-12.94781954602	-15.3693247024073	-15.1154094811242	-12.1452953349336	-15.3383185532402	-15.219496276775	-14.4767883873883	-14.0930461133877	-8.95735083213127	-3.25932016761401	-5.38120327268273	-12.6615405975589	-13.1833769219801	-10.6120105162721	-11.4699915113996	-12.9684175728495	-11.4699915113996	-15.0838947902695	-14.4644181177386	-14.4085619439636	-15.3769054169387	-14.4699915113996	-12.8235994432424	-14.0838947902695	-14.4767883873883	-13.4514043169806	-11.5555021232413	-14.4818414676221	-14.3693247024073	-12.0866338490762	-13.1294762220932	-13.601207021906	-13.3604813356568	-14.0649784799768	-11.1480634165123	-13.8850290106785	-15.3699721474912	-14.7962931535908	-15.1813075774278	-12.4883879273827	-12.861502368933	-14.0866338490762	-14.5678372715252	-7.95429167311559	-15.4514043169806	-11.9491303253263	-12.7962931535908	-13.3781932350076	-15.2428391608108	-13.4243762728139	-14.4699915113996	-15.4514043169806	-12.4713026393991	-13.1480634165123	-13.5080836126665	-13.8664418162594	-13.5619697803497	-14.3781932350076	-14.3781932350076	-7.11684468590155	-12.9454438363779	-14.8515213253646	-15.012013393872	-11.2220639979561	-14.2113306528696	-13.0545619250294	-14.3469291961032
RTF012	-14.0866338490762	-14.0866338490762	-10.3469291961032	-12.6263681521485	-14.3676422590203	-12.4989322895483	-14.3469291961032	-14.0866338490762	-15.7134402175945	-13.3863677406028	-15.6325692757761	-11.895291259338	-14.3512843486751	-11.829966618958	-10.9884006637294	-6.12428946300405	-11.607372349706	-7.84763544788113	-13.3469291961032	-6.91198585929119	-13.2082682335653	-14.3769054169387	-6.29531449884269	-13.752589717641	-14.9096118658021	-14.9435221339049	-14.3868392315863	-13.9456998700796	-12.0668039683433	-11.8401878240405	-8.70925196372521	-8.72695396545866	-9.11260765795641	-13.977208359471	-14.5304063370991	-14.9905176568037	-12.7448758734559	-10.6744865455645	-15.5304063370991	-12.2386369425213	-15.6688572909906	-13.1044817533096	-15.3375522183621	-14.8014052398816	-6.58298819107903	-15.1448971853406	-13.8235994432424	-14.6688572909906	-1.33410654927146	-12.8317030992143	-14.7843622016862	-14.4544278245159	-13.3628570452989	-13.2839926486076	-15.8044587774962	-12.661778097772	-14.3781932350076	-14.9834686924463	-12.5016713483551	-8.31191646617982	-14.0489295595028	-11.8916752258288	-14.7134402175945	-11.661778097772	-8.32012913675953	-12.829966618958	-15.2685054500033	-4.95566829810858	-10.5432420122863	-15.1996340074052	-9.45209412422808	-14.3769054169387	-13.601207021906	-14.9454438363779	-9.74487587345593	-7.59107053737689	-14.0838947902695	-6.01423591753914	-15.4085619439636	-12.9491303253263	-14.4120074248364	-12.4989322895483	-6.30525273589881	-9.00071477788552	-11.4894465986226	-14.8664418162594	-14.9905176568037	-14.081117225364	-14.7299393247713	-15.3375522183621	-11.1051227982635	-12.9889382315332	-12.9491303253263	-13.4989322895483	-10.813543691004	-15.219496276775	-14.8270449241152	-13.4989322895483	-15.4514043169806	-14.0293562537878	-14.3628570452989	-7.80001742764839	-11.896878966901	-14.0930461133877	-14.0866338490762	-12.2386369425213	-15.7779487518988	-2.98265995772815	-15.4085619439636	-13.3604813356568	-14.4945743665232	-15.5304063370991	-11.424257589963	-12.9491303253263	-12.7230514150415	-10.8024858825359	-12.4243762728139	-13.8664418162594	-13.4989322895483	-7.80941612565064	-14.1539003137532	-12.1761137703887	-14.8235994432424	-7.19643924875989	-13.0649784799768	-12.0519182014678	-13.098580448561	-14.4464113278139	-13.8014052398816	-12.4883879273827	-12.895291259338	-14.4695994243082	-13.3628570452989	-8.18416091898145	-12.1948515411969	-14.8908659079194	-5.32197013084374	-13.6763664019332	-14.1044817533096	-9.42294777856856	-7.63217574070656	-3.18951983482009	-15.4951679846225	-10.1948515411969	-13.861502368933	-15.5754801575248	-8.46689112615616	-13.9435221339049	-11.607372349706	-12.1089995745302	-14.7919429162175	-14.6688572909906	-15.4085619439636	-15.5350626995303	-13.6470729024583	-9.11260765795641	-13.8401878240405	-15.3863677406028	-15.3769054169387	-14.1424900228512	-14.0668039683433	-14.3103287586168	-15.1527997722463	-14.8235994432424	-15.4544278245159	-13.7962931535908	-14.7901108791872	-11.8849999879066	-14.0930461133877	-13.5080836126665	-13.6258914511327	-13.8113746935099	-13.3469291961032	-14.4085619439636	-13.9971038554386	-13.830871677359	-8.53443097076968	-14.4085619439636	-12.6263681521485	-12.286872749064	-14.4085619439636	-15.0838947902695	-10.896878966901	-14.3769054169387	-12.2113306528696	-13.4085619439636	-13.8664418162594	-13.1404646239624	-14.0838947902695	-7.96877188538276	-5.21661713069752	-13.6688572909906	-11.744240257964	-15.267627964967	-11.1333027883973	-13.1404646239624	-13.3604813356568	-11.5762100267122	-14.2535520626375	-12.3210991027133	-10.4790327321106	-12.6900852989847	-11.8113746935099	-9.98229718926151	-11.8113746935099	-11.0251395622785	-11.7778945445777	-11.550580948836	-11.0668039683433	-14.0838947902695	-4.87945189514279	-12.4085619439636	-8.15991337273477	-11.4227091065518	-12.94781954602	-15.3693247024073	-15.1154094811242	-12.1452953349336	-15.3383185532402	-15.219496276775	-14.4767883873883	-14.0930461133877	-8.95735083213127	-4.55801880627878	-6.22131391739891	-12.6615405975589	-13.1833769219801	-9.3663642502022	-7.85735060271434	-12.9684175728495	-10.4818414676221	-15.0838947902695	-14.4644181177386	-14.4085619439636	-15.3769054169387	-15.4699915113996	-12.8235994432424	-14.0838947902695	-14.4767883873883	-13.4514043169806	-11.5555021232413	-13.4818414676221	-14.3693247024073	-12.0866338490762	-13.1294762220932	-13.601207021906	-13.3604813356568	-14.0649784799768	-7.71807581411221	-12.4818414676221	-14.0668039683433	-14.7962931535908	-15.1813075774278	-12.4883879273827	-12.861502368933	-14.0866338490762	-14.5678372715252	-6.16292212260711	-15.4514043169806	-11.9491303253263	-12.7962931535908	-13.3781932350076	-15.2428391608108	-13.4243762728139	-12.7448758734559	-15.4514043169806	-12.4713026393991	-11.2594490462857	-13.5080836126665	-13.8664418162594	-13.5619697803497	-10.0668039683433	-14.3781932350076	-5.24025548105237	-12.9454438363779	-14.8515213253646	-15.012013393872	-10.5432420122863	-14.2113306528696	-13.0545619250294	-14.3469291961032
RTF013	-14.0866338490762	-14.0866338490762	-10.3469291961032	-12.6263681521485	-14.3676422590203	-12.4989322895483	-14.3469291961032	-14.0866338490762	-15.7134402175945	-13.3863677406028	-15.6325692757761	-11.895291259338	-14.3512843486751	-11.829966618958	-10.9884006637294	-5.75456899127998	-14.4837213239908	-9.12507726661241	-13.3469291961032	-7.45071568083814	-13.2082682335653	-14.3769054169387	-6.01340563050988	-13.752589717641	-14.9096118658021	-14.9435221339049	-14.3868392315863	-13.9456998700796	-11.8554702068551	-11.8401878240405	-9.08608313499654	-9.08608313499654	-10.1054484598635	-13.977208359471	-14.5304063370991	-14.9905176568037	-15.4514043169806	-11.5075469034348	-15.5304063370991	-12.2386369425213	-15.6688572909906	-13.1044817533096	-15.3375522183621	-14.8014052398816	-7.01569380710515	-15.1448971853406	-13.8235994432424	-14.6688572909906	-1.09172969813769	-12.8317030992143	-14.7843622016862	-14.4544278245159	-13.3628570452989	-13.2839926486076	-15.8044587774962	-12.661778097772	-14.3781932350076	-14.9834686924463	-12.5016713483551	-8.32621713872026	-14.0489295595028	-11.8916752258288	-14.7134402175945	-11.661778097772	-8.32012913675953	-12.829966618958	-15.2685054500033	-4.6477902834174	-8.62840129830921	-12.1449768240501	-9.95734982087434	-14.3769054169387	-13.601207021906	-14.9454438363779	-8.70019198137722	-7.58698137092922	-14.0838947902695	-6.44453710590902	-15.4085619439636	-12.9491303253263	-14.4120074248364	-12.4989322895483	-7.00201887020807	-9.50754690343482	-11.4894465986226	-14.8664418162594	-14.9905176568037	-14.081117225364	-13.7299393247713	-15.3375522183621	-11.1051227982635	-12.9889382315332	-12.9491303253263	-13.4989322895483	-10.813543691004	-15.219496276775	-14.8270449241152	-13.4989322895483	-15.4514043169806	-14.0293562537878	-14.3628570452989	-7.13499273547749	-11.5075469034348	-14.0930461133877	-14.0866338490762	-12.2386369425213	-15.7779487518988	-3.89283705931961	-15.4085619439636	-13.3604813356568	-14.4945743665232	-15.5304063370991	-11.424257589963	-12.9491303253263	-12.7230514150415	-10.8024858825359	-12.4243762728139	-13.8664418162594	-13.4989322895483	-7.70019198137722	-14.1539003137532	-12.1761137703887	-14.8235994432424	-7.19078051366324	-13.0649784799768	-10.4080112298839	-13.098580448561	-14.4464113278139	-13.8014052398816	-12.4883879273827	-12.895291259338	-14.4695994243082	-13.3628570452989	-8.39603858821783	-12.1948515411969	-14.8908659079194	-5.81306464059013	-13.6763664019332	-14.1044817533096	-9.33762190199251	-8.53354211196776	-3.42273851563046	-15.4951679846225	-10.1948515411969	-13.861502368933	-15.5754801575248	-8.61446210735133	-13.9435221339049	-14.0644396457154	-12.1089995745302	-14.7919429162175	-14.6688572909906	-15.4085619439636	-15.5350626995303	-13.6470729024583	-8.9398623941455	-13.8401878240405	-11.1449768240501	-15.3769054169387	-14.1424900228512	-15.0668039683433	-14.3103287586168	-15.1527997722463	-14.8235994432424	-10.9225844027137	-13.7962931535908	-14.7901108791872	-11.8849999879066	-14.0930461133877	-13.5080836126665	-13.6258914511327	-9.31490182549242	-13.3469291961032	-14.4085619439636	-13.9971038554386	-13.830871677359	-8.53443097076968	-14.4085619439636	-12.6263681521485	-12.286872749064	-14.4085619439636	-15.0838947902695	-13.7299393247713	-14.3769054169387	-12.2113306528696	-13.4085619439636	-13.8664418162594	-13.1404646239624	-14.0838947902695	-6.97060591757661	-5.95734982087434	-13.6688572909906	-11.744240257964	-11.0669743120488	-11.1333027883973	-13.1404646239624	-13.3604813356568	-11.5762100267122	-14.2535520626375	-12.3210991027133	-10.4790327321106	-12.6900852989847	-11.8113746935099	-9.98229718926151	-11.8113746935099	-11.0251395622785	-11.7778945445777	-11.550580948836	-9.99297373060506	-14.0838947902695	-5.16642524331415	-12.4085619439636	-8.48201181132768	-11.4227091065518	-12.94781954602	-15.3693247024073	-15.1154094811242	-12.1452953349336	-15.3383185532402	-15.219496276775	-14.4767883873883	-14.0930461133877	-8.95735083213127	-4.25218105832738	-5.6477902834174	-12.6615405975589	-13.1833769219801	-8.49472286307724	-6.77962644887162	-12.9684175728495	-9.92258440271366	-15.0838947902695	-14.4644181177386	-14.4085619439636	-15.3769054169387	-12.5075469034348	-12.8235994432424	-14.0838947902695	-14.4767883873883	-13.4514043169806	-11.5555021232413	-14.4818414676221	-14.3693247024073	-12.0866338490762	-13.1294762220932	-13.601207021906	-13.3604813356568	-14.0649784799768	-8.33762190199251	-14.8850290106785	-12.9929737306051	-14.7962931535908	-15.1813075774278	-12.4883879273827	-12.861502368933	-14.0866338490762	-14.5678372715252	-6.13002648258414	-15.4514043169806	-11.9491303253263	-12.7962931535908	-13.3781932350076	-15.2428391608108	-13.4243762728139	-15.4699915113996	-15.4514043169806	-12.4713026393991	-11.6144621073513	-13.5080836126665	-13.8664418162594	-13.5619697803497	-10.1054484598635	-14.3781932350076	-5.255557364668	-12.9454438363779	-14.8515213253646	-15.012013393872	-8.88863707079033	-14.2113306528696	-13.0545619250294	-14.3469291961032
RTF014	-14.0866338490762	-14.0866338490762	-10.3469291961032	-12.6263681521485	-14.3676422590203	-12.4989322895483	-14.3469291961032	-14.0866338490762	-15.7134402175945	-13.3863677406028	-15.6325692757761	-11.895291259338	-14.3512843486751	-11.829966618958	-10.9884006637294	-5.29672681192204	-14.4837213239908	-7.6186549068094	-13.3469291961032	-6.90302345432207	-13.2082682335653	-14.3769054169387	-5.90908096514244	-13.752589717641	-14.9096118658021	-14.9435221339049	-13.3868392315863	-13.9456998700796	-12.5794843095287	-11.8401878240405	-9.71441388961483	-8.68639951344524	-11.299376390336	-13.977208359471	-14.5304063370991	-14.9905176568037	-13.8018767308652	-11.4799486359778	-15.5304063370991	-12.2386369425213	-15.6688572909906	-13.1044817533096	-15.3375522183621	-14.8014052398816	-7.83225037990869	-15.1448971853406	-13.8235994432424	-14.6688572909906	-1.05249610409672	-12.8317030992143	-14.7843622016862	-14.4544278245159	-13.3628570452989	-13.2839926486076	-15.8044587774962	-12.661778097772	-14.3781932350076	-14.9834686924463	-12.5016713483551	-9.7429830418116	-14.0489295595028	-11.8916752258288	-14.7134402175945	-11.661778097772	-8.32012913675953	-12.829966618958	-15.2685054500033	-4.90503979992058	-11.064911136699	-12.8018767308652	-10.1389117181427	-14.3769054169387	-13.601207021906	-14.9454438363779	-8.6186549068094	-7.7869263893992	-14.0838947902695	-6.2396343066441	-15.4085619439636	-12.9491303253263	-14.4120074248364	-12.4989322895483	-7.18716688674996	-9.23709211208165	-11.4894465986226	-14.8664418162594	-14.9905176568037	-14.081117225364	-14.7299393247713	-15.3375522183621	-11.1051227982635	-12.9889382315332	-12.9491303253263	-13.4989322895483	-10.813543691004	-15.219496276775	-14.8270449241152	-13.4989322895483	-15.4514043169806	-14.0293562537878	-14.3628570452989	-7.51032228502133	-11.927407612949	-14.0930461133877	-14.0866338490762	-12.2386369425213	-15.7779487518988	-3.62819959456175	-15.4085619439636	-13.3604813356568	-14.4945743665232	-15.5304063370991	-11.424257589963	-12.9491303253263	-12.7230514150415	-10.8024858825359	-12.4243762728139	-13.8664418162594	-13.4989322895483	-7.96057447688423	-11.3868392315863	-12.1761137703887	-14.8235994432424	-7.53509019017027	-13.0649784799768	-12.0519182014678	-13.098580448561	-14.4464113278139	-13.8014052398816	-12.4883879273827	-12.895291259338	-14.4695994243082	-13.3628570452989	-8.02051701734051	-12.1948515411969	-14.8908659079194	-6.15561805087514	-13.6763664019332	-14.1044817533096	-9.38683923158633	-8.13891171814274	-3.3274947707619	-15.4951679846225	-10.1948515411969	-13.861502368933	-15.5754801575248	-8.21691423014402	-13.9435221339049	-11.5794843095287	-12.1089995745302	-14.7919429162175	-14.6688572909906	-15.4085619439636	-15.5350626995303	-13.6470729024583	-8.99452180880757	-13.8401878240405	-12.064911136699	-15.3769054169387	-14.1424900228512	-15.0668039683433	-14.3103287586168	-15.1527997722463	-14.8235994432424	-11.6863995134452	-13.7962931535908	-14.7901108791872	-11.8849999879066	-14.0930461133877	-13.5080836126665	-13.6258914511327	-13.8113746935099	-13.3469291961032	-14.4085619439636	-13.9971038554386	-13.830871677359	-8.53443097076968	-14.4085619439636	-12.6263681521485	-12.286872749064	-14.4085619439636	-15.0838947902695	-12.3868392315863	-14.3769054169387	-12.2113306528696	-13.4085619439636	-13.8664418162594	-13.1404646239624	-14.0838947902695	-8.22696789480794	-5.47844661081258	-13.6688572909906	-11.744240257964	-12.064911136699	-11.1333027883973	-13.1404646239624	-13.3604813356568	-11.5762100267122	-14.2535520626375	-12.3210991027133	-10.4790327321106	-12.6900852989847	-11.8113746935099	-9.98229718926151	-11.8113746935099	-11.0251395622785	-11.7778945445777	-11.550580948836	-10.216914230144	-14.0838947902695	-4.98276209534509	-12.4085619439636	-8.83225037990869	-11.4227091065518	-12.94781954602	-15.3693247024073	-15.1154094811242	-12.1452953349336	-15.3383185532402	-15.219496276775	-14.4767883873883	-14.0930461133877	-8.95735083213127	-4.91313348196691	-6.4124246417808	-12.6615405975589	-13.1833769219801	-10.4799486359778	-7.87113939330229	-12.9684175728495	-11.064911136699	-15.0838947902695	-14.4644181177386	-14.4085619439636	-15.3769054169387	-12.3868392315863	-12.8235994432424	-14.0838947902695	-14.4767883873883	-13.4514043169806	-11.5555021232413	-14.4818414676221	-14.3693247024073	-12.0866338490762	-13.1294762220932	-13.601207021906	-13.3604813356568	-14.0649784799768	-8.24728787918754	-14.8850290106785	-13.8018767308652	-14.7962931535908	-15.1813075774278	-12.4883879273827	-12.861502368933	-14.0866338490762	-14.5678372715252	-6.01833277007864	-15.4514043169806	-11.9491303253263	-12.7962931535908	-13.3781932350076	-15.2428391608108	-13.4243762728139	-12.216914230144	-15.4514043169806	-12.4713026393991	-10.8632772755293	-13.5080836126665	-13.8664418162594	-13.5619697803497	-10.216914230144	-14.3781932350076	-5.10955183145597	-12.9454438363779	-14.8515213253646	-15.012013393872	-8.6186549068094	-14.2113306528696	-13.0545619250294	-14.3469291961032
