feature	Anaerospora	RBG.13.54.9.Genus	Meiothermus	Deinococcus	WPS.2.Genus	KD4.96.Genus	Caldilineaceae.Genus	Lineage.IIb.Genus	SBR1031.Genus	JG30.KF.CM45.Genus	Candidatus.Obscuribacter	Obscuribacteraceae.Genus	Vampirovibrio	Vampirovibrionaceae.Genus	Frankiales.Genus	Nakamurella	Micromonospora	PeM15.Genus	Longivirga	Gordonia	Corynebacteriales.Genus	Nocardia	Nocardiaceae.Genus	Smaragdicoccus	Mycobacterium	Rhodococcus	Nocardioides	Marmoricola	Brevibacterium	Kineosporiaceae.Genus	Leucobacter	Agromyces	Glutamicibacter	Kocuria	IMCC26207	Microtrichales.Genus	Iamia	Acidimicrobiia.Genus	IMCC26256.Genus	Ilumatobacteraceae.Genus	Microtrichaceae.Genus	Gaiellales.Genus	X67.14.Genus	Conexibacter	Thermoleophilia.Genus	Gaiella	Clostridium.sensu.stricto.12	Clostridium.sensu.stricto.3	Clostridium.sensu.stricto.5	Clostridium.sensu.stricto.18	Clostridium.sensu.stricto.13	Clostridium.sensu.stricto.9	Acidaminobacter	Paraclostridium	Thermoactinomycetaceae.Genus	Peptostreptococcaceae.Genus	Peptostreptococcus	Amnipila	Geothermomicrobium	Lachnoclostridium	Cetobacterium	Brevibacillus	Enterococcus	Ligilactobacillus	Limosilactobacillus	Lactobacillus	Weissella	Streptococcus	Carnobacterium	Vagococcus	Staphylococcus	Bacillus	Geobacillus	Planococcaceae.Genus	Lysinibacillus	Exiguobacterium	Brochothrix	Holophagaceae.Genus	Kapabacteriales.Genus	Candidatus.Amoebophilus	Barnesiellaceae.Genus	Flavobacterium	Chryseobacterium	Cloacibacterium	NS9.marine.group.Genus	AKYH767.Genus	Sphingobacteriales.Genus	env.OPS.17.Genus	Fluviicola	Chitinophagales.Genus	Dinghuibacter	Chitinophagaceae.Genus	Sediminibacterium	Ferruginibacter	Terrimonas	Aurantisolimonas	Flavihumibacter	Saprospiraceae.Genus	Haliscomenobacter	Bacteroidia.Genus	Cytophagales.Genus	Cytophaga	Microscillaceae.Genus	Hassallia	Ohtaekwangia	OLB12	Flectobacillus	Runella	Fibrobacteraceae.Genus	Babeliales.Genus	Vermiphilaceae.Genus	Babeliaceae.Genus	BD7.11.Genus	Verrucomicrobiaceae.Genus	Pedosphaeraceae.Genus	DEV008	Chthoniobacter	Verrucomicrobiae.Genus	Brevifollis	Luteolibacter	Methanosarcina	Methanobacteriaceae.Genus	Opitutaceae.Genus	Saccharimonadales.Genus	TM7a	ZOR0006	Armatimonadota.Genus	Defluviicoccales.Genus	Candidatus.Alysiosphaera	A0839.Genus	Hirschia	SWB02	Polymorphobacter	Magnetospirillum	Novosphingobium	Sphingopyxis	Sphingorhabdus	Rhizorhapis	Blastomonas	Rhizobiaceae.Genus	alphaI.cluster	Alsobacter	Mesorhizobium	Mycoplana	Martelella	Pseudochrobactrum	Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Shinella	Hyphomicrobium	Pedomicrobium	Methyloligellaceae.Genus	Bauldia	Devosia	Alphaproteobacteria.Genus	Rhizobiales.Incertae.Sedis.Genus	Nordella	Xanthobacteraceae.Genus	Phreatobacter	Aminobacter	Paracoccus	Defluviimonas	Rhodobacteraceae.Genus	Tabrizicola	Gemmobacter	Pseudorhodobacter	Phenylobacterium	Caulobacter	Bosea	Beijerinckiaceae.Genus	Pseudorhodoplanes	Bradyrhizobium	Afipia	Fodinicurvataceae.Genus	Novispirillum	Elstera	Roseomonas	Rhodovarius	Rhodovastum	Rhodospirillales.Genus	Reyranella	Holosporaceae.Genus	Caedibacter	Oligoflexaceae.Genus	Candidatus.Megaira	Rickettsiaceae.Genus	Bacteriovoracaceae.Genus	Bdellovibrio	OM27.clade	X0319.6G20.Genus	Desulfobacterota.Genus	MBNT15.Genus	Sandaracinaceae.Genus	mle1.27.Genus	Haliangium	Anaeromyxobacter	Blfdi19.Genus	Pajaroellobacter	Phaselicystis	Aetherobacter	Polyangia.Genus	NB1.j.Genus	P3OB.42	SAR324.clade.Marine.group.B..Genus	Desulfobulbus	Candidatus.Berkiella	Candidatus.Competibacter	Ahniella	Stenotrophomonas	Luteimonas	Sulfurifustis	Chitinibacter	Chitinilyticum	Sutterellaceae.Genus	Rheinheimera	Undibacterium	Neisseriaceae.Genus	Leeia	Burkholderiales.Genus	AAP99	Azospira	Dechloromonas	Candidatus.Accumulibacter	Dechlorobacter	Zoogloea	Rhizobacter	Inhella	Comamonadaceae.Genus	Curvibacter	Hydrogenophaga	Ideonella	Rubrivivax	Aquabacterium	Paucibacter	Nitrosomonas	Crenobacter	Chitinivorax	TRA3.20.Genus	IS.44	SC.I.84.Genus	Sulfuritalea	A21b.Genus	Nitrosomonadaceae.Genus	Achromobacter	Cellvibrio	Shewanella	Vibrio	Aeromonas	Plesiomonas	Burkholderia.Caballeronia.Paraburkholderia	Citrobacter	Gammaproteobacteria.Genus	Pseudomonadales.Genus	Porticoccus	Pseudomonas	Diplorickettsiaceae.Genus	Coxiella	Aquicella	Candidatus.Ovatusbacter	Legionella	CCM19a.Genus	Ga0077536.Genus	Steroidobacter	Steroidobacteraceae.Genus	X.Agitococcus..lubricus.group	Acinetobacter	OM60.NOR5..clade	Turneriella	Gemmatimonadaceae.Genus	Vicinamibacteraceae.Genus	Subgroup.17.Genus	Chlamydiales.Genus	Neochlamydia	Parachlamydiaceae.Genus	Candidatus.Protochlamydia	Chlamydiaceae.Genus	Simkania	Leptospirillum	Bryobacter	Paludibaculum.Genus	Nitrospira	SH3.11	Oikopleura	X11.24.Genus	JGI.0001001.H03	SM1A02	CL500.3	Planctomycetota.Genus	Pirellulaceae.Genus	Pir4.lineage	Planctomycetes.Genus	Pirellula	Rhodopirellula	Blastopirellula	Planctomycetales.Genus	SH.PL14	Schlesneriaceae.Genus	Schlesneria	Gemmataceae.Genus	Gemmata	Fimbriiglobus	Telmatocola	Tundrisphaera	Isosphaeraceae.Genus	OM190.Genus	vadinHA49.Genus
RTF031	-15.2907028701971	-14.0866338490762	-14.0866338490762	-14.742484884532	-12.6263681521485	-15.0079908447828	-14.7578413886686	-14.3469291961032	-14.0866338490762	-15.5423064225826	-14.2196979359637	-15.6325692757761	-15.3896985523352	-14.9127334349297	-14.8488511143876	-15.0540389764272	-15.1036156563945	-4.35843283377648	-7.36228104902395	-7.44474320921593	-13.3469291961032	-8.8403283458286	-7.64018873133928	-11.91071767372	-7.3808967271913	-13.752589717641	-11.5322060504663	-14.0993478104032	-14.1891682180459	-14.8834706295514	-10.5322060504663	-15.1054174897766	-13.2326457686074	-11.8401878240405	-6.37466477347978	-5.1679030038571	-14.8908659079194	-13.2907028701971	-11.5322060504663	-13.9782635690861	-11.8394137720928	-9.80638101390526	-8.2102779555789	-15.5304063370991	-14.6303050502654	-15.6688572909906	-14.4986830261433	-14.6326544701095	-15.0453615117897	-14.3174126137649	-15.3375522183621	-14.6098328209528	-9.31136990318879	-8.10336275166239	-14.4934802196993	-14.679106181912	-13.8235994432424	-14.8202454567825	-14.6688572909906	-14.9127334349297	-3.34885696534739	-12.4252908465498	-14.2051386789586	-14.7843622016862	-14.4544278245159	-13.3628570452989	-12.3364019522591	-15.6903799904978	-12.661778097772	-14.3781932350076	-12.553179281423	-7.56730985142218	-12.4358596407007	-11.7153491987406	-13.8229690904533	-10.635962234118	-11.8597391080758	-13.0798180852124	-13.1522144102495	-15.4011461821535	-10.3257551729988	-11.145182927357	-15.5210482824008	-8.19922276706991	-9.25536584510744	-13.601207021906	-14.9454438363779	-9.80638101390526	-7.13461368564683	-14.4986830261433	-3.25357789712685	-15.4085619439636	-12.9491303253263	-14.6903254225366	-13.0798180852124	-5.9752579259147	-8.54614524142414	-11.145182927357	-14.8664418162594	-14.7962931535908	-7.80638101390526	-10.3257551729988	-9.23264576860736	-13.3221394116918	-13.7774265651228	-14.449986878009	-15.0429133221394	-9.67805691692972	-13.4989322895483	-15.2767060198924	-13.3495576866205	-15.4147512917602	-13.4989322895483	-15.4514043169806	-15.4400905249505	-14.3628570452989	-9.08289864910267	-9.53220605046626	-13.1772415483473	-14.0930461133877	-15.0453615117897	-14.6347354352425	-15.3221394116918	-11.145182927357	-15.4212759052906	-5.82963374503236	-15.4085619439636	-13.3604813356568	-13.6476832678862	-15.5304063370991	-13.9278149917673	-12.4423881645971	-14.0149271019901	-13.831109275357	-12.0836455268644	-12.4243762728139	-14.5186531556734	-13.4989322895483	-10.7090838125503	-8.87509376398927	-9.14518292735702	-14.7213484480107	-14.8235994432424	-14.4338136151088	-13.1924640644016	-14.1054174897766	-10.1882516492489	-13.0429133221394	-14.1592800763881	-14.4569639661637	-13.740232511121	-13.121954349931	-13.8113746935099	-13.5159872318246	-3.81268559075947	-14.0429133221394	-14.8908659079194	-8.53220605046626	-14.6278758228605	-12.5106652820725	-11.6476832678862	-14.1044817533096	-7.3808967271913	-1.51026513344356	-15.4951679846225	-13.861502368933	-12.4252908465498	-7.99424102928228	-14.0540389764272	-8.78970227275863	-11.6656062619889	-15.1616305450796	-14.7919429162175	-14.6688572909906	-15.4085619439636	-9.6476832678862	-14.4212759052906	-9.08289864910267	-14.2326457686074	-10.0231924029784	-15.3769054169387	-14.6903254225366	-14.3996339696837	-14.7774265651228	-14.7371769109707	-14.8235994432424	-7.00382707811148	-13.7962931535908	-15.4286218860911	-14.0010342767993	-15.0155457253672	-15.4622785915158	-15.1010728836825	-10.6476832678862	-13.3469291961032	-14.4085619439636	-15.4438824448183	-8.91071767371999	-14.3368551968775	-14.4085619439636	-14.2336795881005	-12.286872749064	-14.4085619439636	-15.1510429732558	-15.7465930458008	-15.2152675509866	-12.2113306528696	-14.7556178486109	-13.9687747753098	-13.4323853041502	-14.0838947902695	-12.2326457686074	-4.8264407631885	-13.6688572909906	-11.744240257964	-13.9085177189781	-11.1333027883973	-13.3221394116918	-13.3604813356568	-12.6094755855812	-14.8551280242293	-13.2497430866547	-10.4790327321106	-12.2841567522638	-13.5556076829878	-12.0798180852124	-6.78970227275863	-12.9278149917673	-11.7778945445777	-11.550580948836	-8.58878957883263	-14.0838947902695	-5.20060004167655	-12.9855956662626	-9.58878957883263	-11.4227091065518	-12.94781954602	-15.3693247024073	-14.2767060198924	-13.8621207254885	-14.4986830261433	-15.3383185532402	-14.3405803493321	-10.2784494582205	-14.742484884532	-13.1280587831216	-6.28136105364038	-6.57443428585556	-14.0002113168045	-13.8786804623461	-11.145182927357	-15.3383185532402	-12.9684175728495	-10.0231924029784	-15.0838947902695	-15.3368551968775	-14.9529232103627	-15.3769054169387	-13.2326457686074	-14.7324501130437	-14.2497430866547	-15.0155457253672	-14.7946866170389	-15.2907028701971	-14.8488511143876	-14.4212759052906	-12.0866338490762	-14.9706451822667	-16.0010342767993	-15.6860353844037	-15.2899828367228	-10.2326457686074	-10.5322060504663	-11.5322060504663	-14.7962931535908	-16.106010783122	-12.4883879273827	-12.861502368933	-14.9706451822667	-14.7047682393626	-5.67231293439492	-15.4514043169806	-11.9961826856141	-12.7962931535908	-15.2782316436144	-11.7732141499701	-14.6805792957802	-15.4514043169806	-15.4514043169806	-14.449986878009	-6.66279016027641	-14.3428038893897	-14.9529232103627	-15.6228525858637	-6.44148288005234	-14.9782635690861	-15.1891682180459	-14.9102054839014	-14.2007453795016	-12.91071767372	-15.0453615117897	-8.42529084654975	-15.4438824448183	-12.2326457686074	-14.3469291961032
RTF032	-15.2907028701971	-14.0866338490762	-14.0866338490762	-14.742484884532	-12.6263681521485	-15.0079908447828	-14.7578413886686	-14.3469291961032	-14.0866338490762	-15.5423064225826	-14.2196979359637	-15.6325692757761	-15.3896985523352	-14.9127334349297	-14.8488511143876	-15.0540389764272	-15.1036156563945	-5.0775855990924	-10.4569639661637	-8.57432091680182	-13.3469291961032	-10.2090364527201	-7.87953513812791	-14.3769054169387	-8.1350358712763	-13.752589717641	-15.4373944747137	-14.0993478104032	-14.1891682180459	-14.8834706295514	-13.1540902503455	-15.1054174897766	-15.4438824448183	-11.8401878240405	-7.97314818889941	-7.36420682524381	-14.8908659079194	-13.2907028701971	-14.5304063370991	-13.9782635690861	-11.8394137720928	-12.1350358712763	-9.3276809492187	-15.5304063370991	-14.6303050502654	-15.6688572909906	-14.4986830261433	-14.6326544701095	-15.0453615117897	-14.3174126137649	-15.3375522183621	-14.6098328209528	-9.31136990318879	-6.53512302908917	-14.4934802196993	-14.679106181912	-13.8235994432424	-14.8202454567825	-14.6688572909906	-14.9127334349297	-1.11433366748526	-14.5743175756669	-14.2051386789586	-14.7843622016862	-14.4544278245159	-13.3628570452989	-12.3364019522591	-15.6903799904978	-12.661778097772	-14.3781932350076	-12.553179281423	-10.3276809492187	-12.4358596407007	-11.7153491987406	-13.8229690904533	-10.635962234118	-11.8597391080758	-13.0798180852124	-13.1522144102495	-15.4011461821535	-4.85705112397654	-14.6860353844037	-15.5210482824008	-9.96511086983399	-14.3769054169387	-13.601207021906	-14.9454438363779	-15.1616305450796	-9.43459615313521	-14.4986830261433	-5.78100693322191	-15.4085619439636	-12.9491303253263	-14.6903254225366	-13.0798180852124	-7.53810072888907	-13.8834706295514	-14.4986830261433	-14.8664418162594	-14.7962931535908	-14.8524319739925	-14.0010342767993	-12.8720014654425	-13.3221394116918	-13.7774265651228	-14.449986878009	-15.0429133221394	-13.4986830261433	-13.4989322895483	-15.2767060198924	-13.3495576866205	-15.4147512917602	-13.4989322895483	-15.4514043169806	-15.4400905249505	-14.3628570452989	-12.8720014654425	-10.3276809492187	-13.1772415483473	-14.0930461133877	-15.0453615117897	-14.6347354352425	-15.3221394116918	-12.8720014654425	-15.4212759052906	-5.88521132266012	-15.4085619439636	-13.3604813356568	-15.4052079575037	-15.5304063370991	-13.9278149917673	-12.4423881645971	-14.0149271019901	-13.831109275357	-12.0836455268644	-12.4243762728139	-14.5186531556734	-13.4989322895483	-14.7050203360016	-10.7020764640002	-11.2090364527201	-14.7213484480107	-14.8235994432424	-10.5500733705551	-13.1924640644016	-14.1054174897766	-13.6390014771483	-13.0429133221394	-14.1592800763881	-13.4569639661637	-13.740232511121	-13.121954349931	-13.8113746935099	-13.5159872318246	-6.22574278545248	-14.0429133221394	-14.8908659079194	-10.4569639661637	-14.6278758228605	-12.5106652820725	-10.8720014654425	-14.1044817533096	-9.75652424802257	-2.69105632867505	-15.4951679846225	-13.861502368933	-11.6496090441061	-10.7565242480226	-14.0540389764272	-11.2870389647214	-11.6656062619889	-15.1616305450796	-14.7919429162175	-14.6688572909906	-15.4085619439636	-12.6496090441061	-14.4212759052906	-15.6228525858637	-15.2326457686074	-14.5378857110839	-15.3769054169387	-14.6903254225366	-14.3996339696837	-14.7774265651228	-14.7371769109707	-14.8235994432424	-15.6228525858637	-13.7962931535908	-15.4286218860911	-14.0010342767993	-15.0155457253672	-15.4622785915158	-15.1010728836825	-14.2752879232578	-13.3469291961032	-14.4085619439636	-15.4438824448183	-13.657063195681	-14.3368551968775	-14.4085619439636	-14.2336795881005	-12.286872749064	-14.4085619439636	-15.1510429732558	-15.7465930458008	-15.2152675509866	-12.2113306528696	-14.7556178486109	-13.9687747753098	-13.4323853041502	-14.0838947902695	-8.28703896472135	-5.27084972662202	-13.6688572909906	-11.744240257964	-13.9085177189781	-11.1333027883973	-13.3221394116918	-13.3604813356568	-12.6094755855812	-14.8551280242293	-13.2497430866547	-10.4790327321106	-12.2841567522638	-13.5556076829878	-12.0798180852124	-10.7020764640002	-12.9278149917673	-11.7778945445777	-11.550580948836	-9.59898297103609	-14.0838947902695	-5.96912393234061	-12.9855956662626	-8.58659924658026	-11.4227091065518	-12.94781954602	-15.3693247024073	-14.2767060198924	-13.8621207254885	-14.4986830261433	-15.3383185532402	-14.3405803493321	-14.6860353844037	-14.742484884532	-13.1280587831216	-4.09996187389868	-3.33640206972076	-14.0002113168045	-13.8786804623461	-16.0124936010162	-15.3383185532402	-12.9684175728495	-10.8131077763889	-15.0838947902695	-15.3368551968775	-14.9529232103627	-15.3769054169387	-16.0010342767993	-14.7324501130437	-14.2497430866547	-15.0155457253672	-14.7946866170389	-15.2907028701971	-14.8488511143876	-14.4212759052906	-12.0866338490762	-14.9706451822667	-16.0010342767993	-15.6860353844037	-15.2899828367228	-9.57432091680182	-12.6496090441061	-13.1350358712763	-14.7962931535908	-16.106010783122	-12.4883879273827	-12.861502368933	-14.9706451822667	-14.7047682393626	-7.22814527566778	-15.4514043169806	-11.9961826856141	-12.7962931535908	-15.2782316436144	-13.1350358712763	-14.6805792957802	-15.4514043169806	-15.4514043169806	-14.449986878009	-8.47968404266375	-14.3428038893897	-14.9529232103627	-15.6228525858637	-9.41256984680521	-14.9782635690861	-15.1891682180459	-12.2870389647214	-14.2007453795016	-15.2041508063938	-15.0453615117897	-11.2870389647214	-15.4438824448183	-15.3274473852531	-14.3469291961032
RTF033	-15.2907028701971	-14.0866338490762	-14.0866338490762	-14.742484884532	-12.6263681521485	-15.0079908447828	-14.7578413886686	-14.3469291961032	-14.0866338490762	-15.5423064225826	-14.2196979359637	-15.6325692757761	-15.3896985523352	-14.9127334349297	-14.8488511143876	-15.0540389764272	-15.1036156563945	-4.96854745220734	-11.9149664120025	-8.33000391128134	-13.3469291961032	-10.7629633185574	-8.62545979480752	-14.3769054169387	-8.07366415802156	-13.752589717641	-15.4373944747137	-14.0993478104032	-14.1891682180459	-14.8834706295514	-13.1540902503455	-15.1054174897766	-15.4438824448183	-11.8401878240405	-7.90498232342988	-7.54573260233678	-12.4999289127237	-13.2907028701971	-14.5304063370991	-13.9782635690861	-11.8394137720928	-15.4514043169806	-9.4701815693296	-15.5304063370991	-14.6303050502654	-15.6688572909906	-14.4986830261433	-14.6326544701095	-15.0453615117897	-14.3174126137649	-15.3375522183621	-14.6098328209528	-9.31136990318879	-5.93260657113823	-14.4934802196993	-14.679106181912	-13.8235994432424	-14.8202454567825	-14.6688572909906	-14.9127334349297	-1.2280768609418	-14.5743175756669	-14.2051386789586	-14.7843622016862	-14.4544278245159	-13.3628570452989	-12.3364019522591	-15.6903799904978	-12.661778097772	-14.3781932350076	-12.553179281423	-10.3300039112813	-12.4358596407007	-11.7153491987406	-13.8229690904533	-10.635962234118	-11.8597391080758	-13.0798180852124	-13.1522144102495	-15.4011461821535	-4.08489141344481	-14.6860353844037	-15.5210482824008	-11.2775364913872	-14.3769054169387	-13.601207021906	-14.9454438363779	-15.1616305450796	-8.07366415802156	-14.4986830261433	-5.18100956770863	-15.4085619439636	-12.9491303253263	-14.6903254225366	-13.0798180852124	-8.37064589577869	-13.8834706295514	-14.4986830261433	-14.8664418162594	-14.7962931535908	-14.8524319739925	-14.0010342767993	-11.1780008178363	-13.3221394116918	-13.7774265651228	-14.449986878009	-15.0429133221394	-13.4986830261433	-13.4989322895483	-15.2767060198924	-13.3495576866205	-15.4147512917602	-13.4989322895483	-15.4514043169806	-15.4400905249505	-14.3628570452989	-12.2775364913872	-10.9974285721945	-13.1772415483473	-14.0930461133877	-15.0453615117897	-14.6347354352425	-15.3221394116918	-15.3693247024073	-15.4212759052906	-6.23626847301547	-15.4085619439636	-13.3604813356568	-15.4052079575037	-15.5304063370991	-13.9278149917673	-12.4423881645971	-14.0149271019901	-13.831109275357	-12.0836455268644	-12.4243762728139	-14.5186531556734	-13.4989322895483	-14.7050203360016	-10.0404972940864	-10.9149664120025	-14.7213484480107	-14.8235994432424	-14.4338136151088	-13.1924640644016	-14.1054174897766	-13.6390014771483	-13.0429133221394	-14.1592800763881	-14.4569639661637	-13.740232511121	-13.121954349931	-13.8113746935099	-13.5159872318246	-6.06530068508693	-14.0429133221394	-14.8908659079194	-10.5613294573878	-14.6278758228605	-12.5106652820725	-13.7790216376584	-14.1044817533096	-9.25200139928007	-2.54694505306861	-15.4951679846225	-13.861502368933	-13.9607259948391	-11.1780008178363	-14.0540389764272	-10.9974285721945	-11.6656062619889	-15.1616305450796	-14.7919429162175	-14.6688572909906	-15.4085619439636	-12.7629633185574	-14.4212759052906	-12.7629633185574	-15.2326457686074	-11.7629633185574	-15.3769054169387	-14.6903254225366	-14.3996339696837	-14.7774265651228	-14.7371769109707	-14.8235994432424	-15.6228525858637	-13.7962931535908	-15.4286218860911	-14.0010342767993	-15.0155457253672	-15.4622785915158	-15.1010728836825	-14.2752879232578	-13.3469291961032	-14.4085619439636	-15.4438824448183	-13.657063195681	-14.3368551968775	-14.4085619439636	-14.2336795881005	-12.286872749064	-14.4085619439636	-15.1510429732558	-15.7465930458008	-15.2152675509866	-12.2113306528696	-14.7556178486109	-13.9687747753098	-13.4323853041502	-14.0838947902695	-8.70985198209789	-4.72954031702	-13.6688572909906	-11.744240257964	-13.9085177189781	-11.1333027883973	-13.3221394116918	-13.3604813356568	-12.6094755855812	-14.8551280242293	-13.2497430866547	-10.4790327321106	-12.2841567522638	-13.5556076829878	-12.0798180852124	-12.4621545933473	-12.9278149917673	-11.7778945445777	-11.550580948836	-10.1780008178363	-14.0838947902695	-5.62956419314025	-12.9855956662626	-7.64194791759608	-11.4227091065518	-12.94781954602	-15.3693247024073	-14.2767060198924	-13.8621207254885	-14.4986830261433	-15.3383185532402	-14.3405803493321	-14.6860353844037	-14.742484884532	-13.1280587831216	-5.45735752897202	-3.33083904591589	-14.0002113168045	-13.8786804623461	-16.0124936010162	-15.3383185532402	-12.9684175728495	-10.1306951030579	-15.0838947902695	-15.3368551968775	-14.9529232103627	-15.3769054169387	-16.0010342767993	-14.7324501130437	-14.2497430866547	-15.0155457253672	-14.7946866170389	-15.2907028701971	-14.8488511143876	-14.4212759052906	-12.0866338490762	-14.9706451822667	-16.0010342767993	-15.6860353844037	-15.2899828367228	-10.3844516953037	-13.0848914134448	-15.3623890658439	-14.7962931535908	-16.106010783122	-12.4883879273827	-12.861502368933	-14.9706451822667	-14.7047682393626	-7.05698541687493	-15.4514043169806	-11.9961826856141	-12.7962931535908	-15.2782316436144	-15.0079908447828	-14.6805792957802	-15.4514043169806	-15.4514043169806	-14.449986878009	-8.41246607147332	-14.3428038893897	-14.9529232103627	-15.6228525858637	-9.38445169530372	-14.9782635690861	-15.1891682180459	-11.1780008178363	-14.2007453795016	-13.4999289127237	-15.0453615117897	-10.1306951030579	-15.4438824448183	-15.3274473852531	-14.3469291961032
RTF034	-15.2907028701971	-14.0866338490762	-14.0866338490762	-14.742484884532	-12.6263681521485	-15.0079908447828	-14.7578413886686	-14.3469291961032	-14.0866338490762	-15.5423064225826	-14.2196979359637	-15.6325692757761	-15.3896985523352	-14.9127334349297	-14.8488511143876	-15.0540389764272	-15.1036156563945	-4.14786803404839	-8.97508929812644	-7.44784229526157	-13.3469291961032	-9.62959273210067	-7.90874680329774	-11.3844802342641	-7.2045711442492	-13.752589717641	-15.4373944747137	-14.0993478104032	-14.1891682180459	-14.8834706295514	-13.1540902503455	-15.1054174897766	-11.0625521393768	-11.8401878240405	-6.76977039014893	-6.41581344106893	-13.0625521393768	-13.2907028701971	-14.5304063370991	-13.9782635690861	-11.8394137720928	-10.4775896386556	-8.09907801540189	-15.5304063370991	-14.6303050502654	-15.6688572909906	-14.4986830261433	-14.6326544701095	-15.0453615117897	-14.3174126137649	-15.3375522183621	-11.684040516123	-9.31136990318879	-6.15325905355295	-14.4934802196993	-14.679106181912	-13.8235994432424	-14.8202454567825	-14.6688572909906	-14.9127334349297	-1.78120162439574	-14.5743175756669	-14.2051386789586	-14.7843622016862	-14.4544278245159	-13.3628570452989	-12.3364019522591	-15.6903799904978	-12.661778097772	-14.3781932350076	-12.553179281423	-9.57712531220653	-12.4358596407007	-11.7153491987406	-13.8229690904533	-10.635962234118	-11.8597391080758	-13.0798180852124	-13.1522144102495	-15.4011461821535	-5.41581344106893	-14.6860353844037	-15.5210482824008	-9.25519721731917	-14.3769054169387	-13.601207021906	-14.9454438363779	-15.1616305450796	-7.36211242123568	-14.4986830261433	-4.21142777649002	-15.4085619439636	-12.9491303253263	-14.6903254225366	-13.0798180852124	-6.64638797464365	-9.5018371849023	-14.4986830261433	-14.8664418162594	-14.7962931535908	-14.8524319739925	-14.0010342767993	-11.684040516123	-13.3221394116918	-13.7774265651228	-14.449986878009	-15.0429133221394	-13.4986830261433	-13.4989322895483	-15.2767060198924	-13.3495576866205	-15.4147512917602	-13.4989322895483	-15.4514043169806	-15.4400905249505	-14.3628570452989	-16.106010783122	-10.0990780154019	-13.1772415483473	-14.0930461133877	-15.0453615117897	-14.6347354352425	-15.3221394116918	-13.799517733543	-15.4212759052906	-5.61299076476354	-15.4085619439636	-13.3604813356568	-15.4052079575037	-15.5304063370991	-13.9278149917673	-12.4423881645971	-14.0149271019901	-13.831109275357	-12.0836455268644	-12.4243762728139	-14.5186531556734	-13.4989322895483	-14.7050203360016	-9.34008611490568	-10.8609182782071	-14.7213484480107	-14.8235994432424	-10.1365527208206	-13.1924640644016	-14.1054174897766	-13.6390014771483	-13.0429133221394	-12.0625521393768	-12.2145552328218	-13.740232511121	-13.121954349931	-13.8113746935099	-13.5159872318246	-5.38588980451881	-14.0429133221394	-14.8908659079194	-8.86091827820712	-14.6278758228605	-12.5106652820725	-10.0990780154019	-14.1044817533096	-8.00944080291721	-1.9869392894076	-15.4951679846225	-13.861502368933	-10.4775896386556	-9.5515902200994	-14.0540389764272	-9.52649923913657	-11.6656062619889	-15.1616305450796	-14.7919429162175	-14.6688572909906	-15.4085619439636	-11.1365527208206	-14.4212759052906	-11.684040516123	-15.2326457686074	-11.3844802342641	-15.3769054169387	-14.6903254225366	-14.3996339696837	-14.7774265651228	-14.7371769109707	-14.8235994432424	-14.3844802342641	-13.7962931535908	-15.4286218860911	-14.0010342767993	-15.0155457253672	-15.4622785915158	-15.1010728836825	-14.2752879232578	-13.3469291961032	-14.4085619439636	-15.4438824448183	-13.657063195681	-14.3368551968775	-14.4085619439636	-14.2336795881005	-12.286872749064	-14.4085619439636	-15.1510429732558	-15.7465930458008	-15.2152675509866	-12.2113306528696	-14.7556178486109	-13.9687747753098	-13.4323853041502	-14.0838947902695	-10.3400861149057	-4.50336627358904	-13.6688572909906	-11.744240257964	-13.9085177189781	-11.1333027883973	-13.3221394116918	-13.3604813356568	-12.6094755855812	-14.8551280242293	-13.2497430866547	-10.4790327321106	-12.2841567522638	-13.5556076829878	-12.0798180852124	-9.76977039014893	-12.9278149917673	-11.7778945445777	-11.550580948836	-8.92504861562684	-14.0838947902695	-5.34968127168687	-12.9855956662626	-8.5018371849023	-11.4227091065518	-12.94781954602	-15.3693247024073	-14.2767060198924	-13.8621207254885	-14.4986830261433	-15.3383185532402	-14.3405803493321	-14.6860353844037	-14.742484884532	-13.1280587831216	-5.5003097151557	-4.13477417729443	-14.0002113168045	-13.8786804623461	-16.0124936010162	-15.3383185532402	-12.9684175728495	-11.0625521393768	-15.0838947902695	-15.3368551968775	-14.9529232103627	-15.3769054169387	-16.0010342767993	-14.7324501130437	-14.2497430866547	-15.0155457253672	-14.7946866170389	-15.2907028701971	-14.8488511143876	-14.4212759052906	-12.0866338490762	-14.9706451822667	-16.0010342767993	-15.6860353844037	-15.2899828367228	-9.52649923913657	-11.3844802342641	-15.3623890658439	-14.7962931535908	-16.106010783122	-12.4883879273827	-12.861502368933	-14.9706451822667	-14.7047682393626	-6.36767194657758	-15.4514043169806	-11.9961826856141	-12.7962931535908	-15.2782316436144	-15.0079908447828	-14.6805792957802	-15.4514043169806	-15.4514043169806	-14.449986878009	-7.12709239157149	-14.3428038893897	-14.9529232103627	-15.6228525858637	-8.03575208003306	-14.9782635690861	-15.1891682180459	-10.3844802342641	-14.2007453795016	-13.799517733543	-15.0453615117897	-9.79951773354298	-15.4438824448183	-15.3274473852531	-14.3469291961032
