RTF241,RTF242,RTF243,RTF244,RTF246,RTF247,RTF249,RTF250,RTF252,RTF253,RTF254,RTF255,RTF256,RTF257,RTF258,RTF259,RTF260,RTF261,RTF262,RTF263,RTF265,RTF266,RTF267,RTF268,RTF269,RTF270,RTF271,RTF272,RTF273,RTF274,RTF275,RTF276,RTF277,RTF278,RTF279,RTF280,RTF281,RTF282,RTF283,RTF284,RTF285,RTF287,RTF289,RTF290,RTF292,RTF293,RTF294,RTF295,RTF299,RTF300,RTF301
0,0.1798173233012079,0.24719907687522494,0.1704083805066463,0.3805961651675243,0.34931734168153245,0.3152958721779089,0.3799930391203626,0.3876094743535881,0.4443827958197668,0.39697498460028313,0.454511041914795,0.4217014962352857,0.41699544818202794,0.40095791583834867,0.45110799439638727,0.37408864208425396,0.22588331993619334,0.4160908464706781,0.27999622566280274,0.7418036504806708,0.3898102819620795,0.31888103121292083,0.3224146429117058,0.3109115686746286,0.325038942265928,0.45300734604588727,0.5465846020203101,0.42895895170348264,0.4603402147579528,0.8067910166528106,0.41577775083396956,0.5736514929223193,0.4203195938565624,0.5302631137929549,0.6411003129960671,0.6615839920270175,0.6565970668758342,0.8411084438947618,0.6499958476584798,0.621141608148133,0.8313928179569235,0.8318521555054684,0.8382073853022479,0.4141930906647494,0.4626634781857679,0.3822937824600136,0.4326529213720937,0.6556584589274349,0.6264138859890297,0.31370600081351246
0.1798173233012079,0,0.33308826618549997,0.25881150041996887,0.34354268981375546,0.3222015488576183,0.30234023941389265,0.30773148591592203,0.34737767725076196,0.35340137459771614,0.34400664016057225,0.36989883382272976,0.3544848256675153,0.348842549089964,0.35762672291332487,0.3904278323583089,0.3477225688316003,0.2876915996432985,0.331883503667485,0.2963880529566473,0.7305865983928935,0.33637231147304403,0.36979423019102353,0.3684812146560959,0.3731837570731879,0.3361836535815636,0.4764790365874263,0.4610008449906326,0.36867324555254843,0.40655575728781074,0.7940517690294577,0.42816770674711935,0.4748748669550097,0.4052231920512278,0.4297905318659761,0.5365514073714446,0.5589654232547884,0.6814417942794885,0.8246557186927456,0.6410973122617653,0.6245316249226518,0.8163248751405954,0.8112892179137595,0.8163965612428559,0.42188031506792895,0.41018816565773697,0.42518318716676895,0.4113162484374788,0.6566881974112162,0.6543360346093701,0.30093757423568285
0.24719907687522494,0.33308826618549997,0,0.20929160023197596,0.5181001283943387,0.4664653305889011,0.449807651272535,0.5017646450949262,0.496503618549411,0.5552530590986914,0.4869154085672775,0.5600063291876696,0.5111296839424817,0.5036173000017744,0.49200924191856954,0.5436524273374018,0.46014931847128654,0.37422037474232844,0.5557791488206637,0.4114703215988502,0.7599493838442972,0.5103286453852427,0.3955171371931489,0.43382637579372174,0.3889124167814832,0.41740808911054944,0.5137183838838907,0.6598819376942353,0.5282231850337404,0.5476348299326512,0.8221110044303553,0.5172706791023647,0.6663629011736348,0.4797198825081773,0.627838353960752,0.733623606658137,0.7600167664594712,0.6483895010373125,0.8541734740579702,0.66142056910442,0.6366471017011335,0.8453523178224627,0.8537168761043314,0.8490272363112971,0.4566889312932045,0.5404778599220339,0.41413451117102196,0.5186578686850847,0.6638060367081897,0.619374069139228,0.4378310801014803
0.1704083805066463,0.25881150041996887,0.20929160023197596,0,0.45679657987933714,0.4150677237367187,0.37029220400411084,0.43983799409013186,0.4340199860153652,0.5118381020549633,0.43654423408960524,0.5150570233606055,0.46217957185225295,0.4577101424630316,0.4458755382574708,0.49599059777311877,0.3918361775401687,0.28991896116660293,0.49371369344911525,0.3515422327119862,0.7754205924980212,0.4568171648539083,0.3372857785514177,0.376264319853491,0.34778585398677436,0.3644728596154464,0.479284946920508,0.6163617705414164,0.47459163171998164,0.49509309834376386,0.8434961233383579,0.47537770754510994,0.618465903713531,0.44133499187452496,0.5756340798381273,0.682038275436183,0.7054811227323678,0.6444955079920669,0.8600790194246224,0.6744803744072314,0.6394800530782169,0.8524186831529817,0.8589863912678616,0.8549944006903224,0.431076453321175,0.4887700902830832,0.4106713264152246,0.4564747178660149,0.6611587305069738,0.6168294594726955,0.35493930295071224
0.3805961651675243,0.34354268981375546,0.5181001283943387,0.45679657987933714,0,0.1400177743803061,0.2059954361084173,0.18249202371051548,0.26763138968269634,0.26801920928163914,0.35481702788951375,0.30950184609197234,0.3101094501628677,0.28459884319805967,0.37723689409001343,0.3309286642712699,0.3587083075438113,0.4219393991972421,0.2985631882771314,0.40839889070530616,0.7226235647721112,0.27905109326861527,0.39101986452064513,0.3480349558830902,0.4082702919804031,0.35164824143327145,0.5334891129271838,0.4276404074892378,0.4220046689116434,0.4636215872478071,0.8231619666245927,0.5230835715289325,0.46290671727281885,0.5229502989035443,0.4412203252690313,0.5150726385903728,0.529633473714015,0.69338157299969,0.8287803718495076,0.6513491560782518,0.6778089358867606,0.8257982358005408,0.8399606860235502,0.838711497802838,0.5082320532563944,0.4762082798983598,0.49622547592121613,0.4962655674606854,0.6932248879266,0.6934428251401363,0.220029927599593
0.34931734168153245,0.3222015488576183,0.4664653305889011,0.4150677237367187,0.1400177743803061,0,0.12104115852988259,0.12297700248945365,0.23736603544852494,0.2560489210643615,0.3139595099446362,0.2888722024475246,0.2686558140065783,0.2630482764151308,0.3585001507627323,0.3148378467312024,0.30984544393115,0.3788589731303787,0.2734392452380233,0.3599245931382843,0.7274920361581528,0.23348124404802995,0.3283382954373855,0.2645055931766064,0.3447162896574183,0.2798633805605114,0.496910674528561,0.42268239079020103,0.37170068312029797,0.42295925835722226,0.8261221717739985,0.486264726919693,0.45079196524128395,0.5004659542906487,0.4231378018450487,0.5225609518187737,0.5405180063497776,0.6626947080386278,0.8284558481515459,0.634359681255472,0.6466289159411722,0.8320349062454634,0.8423095008892747,0.8430986484463567,0.4783302050667015,0.4528834554540192,0.461192332879184,0.4540688411571751,0.6675183830709144,0.6638361841844956,0.1492782476762009
0.3152958721779089,0.30234023941389265,0.449807651272535,0.37029220400411084,0.2059954361084173,0.12104115852988259,0,0.15462378986073239,0.23961211177037164,0.2864114309263487,0.3075008848414626,0.3032825979390731,0.28067930863543217,0.272811966605653,0.360152163039047,0.32733876261958594,0.3045406461993933,0.31960426955822685,0.30540183846770846,0.3341850547766468,0.733650793099311,0.21796076557869842,0.27499435769475744,0.24280972301847456,0.28932377277169724,0.24166625616177673,0.48081535047098756,0.46769282600419193,0.35499891113186355,0.41709154797363945,0.8313490788482107,0.45560464309700893,0.4647611989765049,0.4828415895784034,0.43717169217714014,0.5485702665949028,0.5696644098366117,0.6335927755677463,0.8304246026998386,0.6211509855679375,0.6066494455225717,0.8391521741304229,0.8467565270034201,0.8468262366879374,0.47242210471833673,0.44549104840867987,0.4356350239217015,0.4521208735700436,0.6386125220611752,0.6272096175870976,0.06976509046480814
0.3799930391203626,0.30773148591592203,0.5017646450949262,0.43983799409013186,0.18249202371051548,0.12297700248945365,0.15462378986073239,0,0.244441252656265,0.19554091202037732,0.3358016011756091,0.24211723574944805,0.25431352022663517,0.24293447094870302,0.36026994094328474,0.2948359401418724,0.3253750308966041,0.3951289857860751,0.23198403521616248,0.3604088054377568,0.7140325342512103,0.20657602185406276,0.3557711497138126,0.2956639352307053,0.3662119632816368,0.3094391259323851,0.4844907213475755,0.4316293530902087,0.35725618453994346,0.4029008661842313,0.803981299145807,0.47948672605604137,0.4228983941366266,0.4979643707857162,0.41407612060069526,0.4693131432485318,0.4893742132429156,0.6617130690478494,0.8122222814594527,0.6375173838885784,0.6408728357127698,0.8183703803199395,0.8240569476110091,0.8247675051798097,0.4606149217364521,0.43283532681731995,0.4624130540955767,0.4322178131645115,0.6613221040132465,0.6789206738496015,0.1811928389814265
0.3876094743535881,0.34737767725076196,0.496503618549411,0.4340199860153652,0.26763138968269634,0.23736603544852494,0.23961211177037164,0.244441252656265,0,0.1757968977187557,0.23173683555463484,0.19256898669829692,0.21899405826737858,0.21141909746495458,0.2809539834601127,0.2637492777403801,0.28377026357757157,0.3838633215476383,0.31506797808811016,0.38135725333552767,0.7608906602778494,0.28764874236786686,0.3443087850382437,0.35512201875124094,0.3689617727850351,0.3299042746628363,0.5415461118802778,0.5061074042826161,0.44467736425906146,0.48096282187125167,0.8297090727145098,0.4828248337661212,0.5001626577169629,0.504709948489269,0.4562163029587214,0.5473652495800286,0.5441701308057911,0.6549827424843443,0.8314440109009354,0.6486654390794764,0.620423797688219,0.8402309590174512,0.8440928846959801,0.8447891259720448,0.49667335999554496,0.48483930127787284,0.498954867730321,0.4866303356139021,0.6673321357930848,0.6408731850856982,0.23076775912028816
0.4443827958197668,0.35340137459771614,0.5552530590986914,0.5118381020549633,0.26801920928163914,0.2560489210643615,0.2864114309263487,0.19554091202037732,0.1757968977187557,0,0.279885824121421,0.12835643382895445,0.2285148198594144,0.21453554062132954,0.31602019075494053,0.24927521643663644,0.34618109143422326,0.4392266192775886,0.23076370355298984,0.3873031920972717,0.7230727261797302,0.26776203318125863,0.4036736289910198,0.3768595000695218,0.42407215739021137,0.3654084265165959,0.5167639783742429,0.4426024460910675,0.4104282887234994,0.44749696468915606,0.7863255296681161,0.47413100038391515,0.439116242911587,0.5139968067317061,0.4001003933775068,0.4523742019963313,0.4444923317795733,0.6703045534124865,0.7968753073213718,0.6408820965088919,0.6311389069953541,0.8003901464881021,0.8044600790974773,0.8054306328696281,0.484689849281341,0.44669971212326937,0.5181261530225119,0.44904777604875606,0.6634669566705201,0.6843821507441696,0.30411448781219946
