RTF241,RTF242,RTF243,RTF244,RTF246,RTF247,RTF249,RTF250,RTF252,RTF253,RTF254,RTF255,RTF256,RTF257,RTF258,RTF259,RTF260,RTF261,RTF262,RTF263,RTF265,RTF266,RTF267,RTF268,RTF269,RTF270,RTF271,RTF272,RTF273,RTF274,RTF275,RTF276,RTF277,RTF278,RTF279,RTF280,RTF281,RTF282,RTF283,RTF284,RTF285,RTF287,RTF289,RTF290,RTF292,RTF293,RTF294,RTF295,RTF299,RTF300,RTF301
0,0.16967135340291556,0.25866070180343914,0.16865042509109096,0.47173042397458914,0.41649157411774795,0.38428695607710794,0.44468290589119003,0.5884545419852184,0.5974578442929629,0.6060269509847476,0.6130352976593663,0.5830527036276523,0.596834774704931,0.6323275862068966,0.621906379109786,0.5801411796192834,0.3115778762991496,0.49958169603245023,0.312156862745098,0.964634206746248,0.4786306770981861,0.3733469238408865,0.3849280525899813,0.3386160627722695,0.474926611304024,0.4184275862068966,0.6111244985612428,0.43449424095201705,0.5029303638979168,0.930805449366061,0.4391981579303806,0.6353655087295261,0.3897784247129225,0.6104239819715948,0.7229844439693658,0.7576023996690112,0.749065545321052,0.993516349667385,0.8298420165930258,0.7186725126032482,0.9891670678863745,0.9941243800076307,0.990244292511295,0.42428396219608977,0.500828965664777,0.40204337694927406,0.47102730819245775,0.7093081539482775,0.6565590519002861,0.41146745721600864
0.16967135340291556,0,0.367742782152231,0.24227446252762708,0.3998183705241308,0.3559953371832835,0.3428309488769331,0.33692661129484236,0.48905512661951706,0.44531760040621904,0.488763913845005,0.4669573166443991,0.4625836335563562,0.4804675213567681,0.5039989228490642,0.5063490265664917,0.48858950849559585,0.298518756305604,0.3695548109143131,0.29472252448313385,0.9573343988634345,0.37292406502349895,0.3772199916249969,0.3823254050082365,0.39609162613222154,0.41753293772003564,0.4412336400155501,0.47820306579629607,0.31457675826854486,0.3782007875003135,0.8793996216567018,0.4561273885350319,0.5087808664435065,0.35386605127684934,0.4816159221670741,0.5887111142785875,0.6179432779769307,0.786804545032354,0.971017489446024,0.8237852873291117,0.737733921027346,0.9732635130031974,0.9785594237695078,0.9738780221572588,0.4344232433170909,0.3938234627872442,0.48065339326657774,0.42635772955743534,0.7151120567737332,0.6961577868852459,0.3710975011203346
0.25866070180343914,0.367742782152231,0,0.2002818849752698,0.6167079896776805,0.5560603093792833,0.5224696594792035,0.6135182402640589,0.6875417873857812,0.7150650638830504,0.6452701932069619,0.7158066149404053,0.6802188425437936,0.694776256828924,0.7350017050969282,0.7153979344982992,0.6431293152676115,0.4051078523700614,0.658700837113595,0.4873364065066497,0.9686516376010208,0.6300131737212898,0.45612389678474374,0.49808344817203803,0.4308639182866871,0.5034186844410963,0.5417351090445023,0.7705372527173561,0.5838734703070647,0.6293350302258989,0.9678195529149248,0.5770702853166318,0.7726002084715247,0.46032806353447636,0.7087722681580406,0.8391151449031464,0.88107541733146,0.7601622352410996,0.9951672304897762,0.8358826912018401,0.7229748737766327,0.9905912987938192,0.9952387653626044,0.9916498316498317,0.45842241225725994,0.5813051059753911,0.3940052293195569,0.5626630916185871,0.7169241477025566,0.637035926647679,0.49819215415804546
0.16865042509109096,0.24227446252762708,0.2002818849752698,0,0.5117602281084289,0.4515054622968292,0.41083708370837085,0.4900877600472071,0.5817604052181392,0.6202595590623158,0.5739844194443477,0.6066375887714589,0.5779236566982737,0.5903141033662871,0.626196500528803,0.6132084918886441,0.5465864725123984,0.30058983924883914,0.5473585197709169,0.3730103993400679,0.9760747663551402,0.52200583090379,0.35425932051800396,0.4061880954626922,0.35437081595032505,0.4481912123272902,0.4748508318620565,0.6808471260113161,0.47257346279968865,0.533957816222419,0.9772677355589721,0.46639299605965007,0.6714487385224243,0.36738425838346384,0.6166590928630206,0.7377091802968706,0.7777076939872151,0.7648596693579393,0.9956552974581779,0.8429464088803941,0.7354001878958694,0.9918115914810502,0.9963691521253598,0.9922625733183577,0.4120979345818746,0.5131995643955989,0.4177058641657219,0.48554215398124323,0.7016498973566161,0.6423758390971506,0.3995262828070399
0.47173042397458914,0.3998183705241308,0.6167079896776805,0.5117602281084289,0,0.12419177905401045,0.1935860058309038,0.2097619221677998,0.33995100600234524,0.3707079914919477,0.38508096388807334,0.36641561988723176,0.3581641264955568,0.3477136090362543,0.4989497160343352,0.3984911253386464,0.42241884870620916,0.49917847151294464,0.3631440077766977,0.5003404389043105,0.9668475991649269,0.32663453359795863,0.4454703376722271,0.3733793403872388,0.5011133233585844,0.4477370470638927,0.6033840693809203,0.42868488132293225,0.3926334810267581,0.47383713891377516,0.961021880355506,0.6178827810010817,0.4782425208665479,0.5671455493281774,0.4749898623667199,0.5103227214760859,0.5379303843706549,0.828880652335063,0.9931019757912198,0.8454855195911414,0.8093804352592117,0.9902058473278732,0.9956124059801281,0.9915934831324571,0.5901552575864503,0.4973151590251962,0.5869529912928332,0.5512307218497549,0.82111902039612,0.8059358473780458,0.26332139085053946
0.41649157411774795,0.3559953371832835,0.5560603093792833,0.4515054622968292,0.12419177905401045,0,0.15621286148157928,0.16442915091614654,0.341514709748345,0.3609884623251002,0.3587578822682352,0.3471682282198294,0.3119744,0.31927198077308233,0.4625510545698025,0.3740515363233416,0.3665090556001182,0.45775941754442023,0.33405585660691955,0.43770037199864725,0.9572745473346094,0.2981056364315043,0.3890856505594431,0.2973368244757389,0.44784918844166244,0.4272869040114138,0.5563776990009668,0.40974848589034935,0.3426248548199768,0.4276053948172824,0.9617718946530085,0.5705215132120904,0.4477714616749339,0.5179826165937101,0.4537770734284205,0.5167505969690522,0.548259503269877,0.7778564066273864,0.986892539356605,0.8222758225111408,0.7624749893894379,0.9859230778864578,0.9920195926169285,0.9877165826134718,0.5350460670209993,0.4641090813477406,0.5266616839772171,0.5031168039036291,0.7916138518480962,0.7647193731286233,0.2527755054341475
0.38428695607710794,0.3428309488769331,0.5224696594792035,0.41083708370837085,0.1935860058309038,0.15621286148157928,0,0.15154962909024713,0.28975215060195103,0.3295762934430535,0.3475883699245571,0.33174553431526166,0.30397036694061813,0.3044592923666807,0.48514588859416446,0.36460496306634443,0.3587022997097454,0.37526852566375374,0.2996855686869782,0.39771261710670397,0.9646301053650546,0.23090017341716937,0.31438618356627795,0.2723990069961634,0.3650867153992878,0.3234488165749373,0.5350186393289842,0.5012099610189898,0.32638311628336564,0.43446887441187115,0.9527444475959108,0.524836526327865,0.4659467527051645,0.5036327910802413,0.45853408279800145,0.5087821320496667,0.5296634466940143,0.7452912594857236,0.9865977063188667,0.8271394476645073,0.7304578579414578,0.9884465226075904,0.9938240730673046,0.9899969447681984,0.5145379561892525,0.46695865292969635,0.504442917535258,0.49909131205673757,0.742464747524582,0.6969221902017291,0.11889600750058599
0.44468290589119003,0.33692661129484236,0.6135182402640589,0.4900877600472071,0.2097619221677998,0.16442915091614654,0.15154962909024713,0,0.2522231662418578,0.21868016600538148,0.35292171995589855,0.306061840497247,0.2831685083540876,0.2622370586076684,0.47524727492935004,0.2961458765022793,0.3826670827586901,0.4312823960615064,0.22194367278722588,0.4162315001146292,0.962951121058311,0.20145709002734813,0.40038056341950157,0.345006993006993,0.43428748721602334,0.3489632026848855,0.5341268682147899,0.46663175873633295,0.3311068242102725,0.41203681850365825,0.9082090034231092,0.5927611564902867,0.4570134711707797,0.5484855711900787,0.4699725543099037,0.44085756253994596,0.4612909157778595,0.777675594895965,0.9869901156610449,0.8326857898652559,0.7682572525899576,0.9869723814486712,0.992524973384375,0.9884765694180432,0.5175912959172682,0.4518092261059013,0.563966857685148,0.49824407374890256,0.806111570297433,0.7771143799504057,0.20272296284290287
0.5884545419852184,0.48905512661951706,0.6875417873857812,0.5817604052181392,0.33995100600234524,0.341514709748345,0.28975215060195103,0.2522231662418578,0,0.17918205891006572,0.18812988739855846,0.22799970059133212,0.20403812245744643,0.16991958073552002,0.349039280870828,0.22762500847323588,0.314886455955743,0.5162084402297538,0.3454482632027901,0.5411090792389764,0.9629581708286353,0.34012884631686024,0.46338382439305464,0.48136652610398784,0.5214202586680134,0.3869694436704746,0.6652633288101782,0.606123175507298,0.48884469936436054,0.547066971474904,0.9662469008518055,0.6286363688280242,0.5521119064531993,0.5894857766808085,0.5265805634835141,0.516012097552605,0.507812928942427,0.7453938167845651,0.9776114953493918,0.8394332015500842,0.7309032430983651,0.9797502683767445,0.9857936396218856,0.9816575780792285,0.5906862492130169,0.5358526803366661,0.6279420289855072,0.5694911887710625,0.7900845327850126,0.7291267372866767,0.27902700072974945
0.5974578442929629,0.44531760040621904,0.7150650638830504,0.6202595590623158,0.3707079914919477,0.3609884623251002,0.3295762934430535,0.21868016600538148,0.17918205891006572,0,0.2767113979955835,0.18726991745297836,0.2571978748578985,0.24339255874228422,0.41703320605152494,0.2248285899462176,0.40427311361580875,0.48389927907219726,0.24194424526867,0.467941370143648,0.9633877535771659,0.3048854587512925,0.4872435325602141,0.4879774300881906,0.5221786444235762,0.3971718867821855,0.6026664798729803,0.5196110055792504,0.4378702332469456,0.48658083235107447,0.8525714709481256,0.6164670176810061,0.49866942312344675,0.5876453887718656,0.49074653553866787,0.4126787159428109,0.397060773480663,0.7806633462864649,0.933043700485561,0.816336724767989,0.7185259206244177,0.945387134928578,0.9529122088335912,0.9474084069441767,0.5553040842175204,0.4875153499795334,0.6222821329785372,0.5312472239495425,0.7924183367251906,0.7789663378231638,0.31535691922354414
