RTF001,RTF002,RTF003,RTF004,RTF005,RTF006,RTF007,RTF008,RTF009,RTF010,RTF011,RTF012,RTF013,RTF014,RTF015,RTF016,RTF017,RTF018,RTF019,RTF020,RTF021,RTF022,RTF023,RTF024,RTF025,RTF026,RTF027,RTF028,RTF029,RTF030,RTF031,RTF032,RTF033,RTF034,RTF035,RTF036,RTF037,RTF038,RTF039,RTF040,RTF041,RTF042,RTF043,RTF044,RTF045,RTF046,RTF047,RTF048,RTF049,RTF050,RTF051,RTF052,RTF053,RTF054,RTF055,RTF056,RTF057,RTF058,RTF059,RTF060
0,0.21404595697641338,0.14347978220002713,0.15687341205235758,0.14268605910571538,0.23119005486906546,0.2615380226949493,0.2867843528522611,0.22189118353399823,0.5491424639437823,0.3465872015025347,0.3351719048425133,0.3174277842517138,0.2995584366700407,0.2876045733157387,0.39181526843116565,0.30574125925653794,0.26843863886050134,0.289712616703294,0.2908782978424368,0.24424192488935048,0.28664184304086904,0.34227228560337053,0.450886956075781,0.3497215867685467,0.41667188504334823,0.31686140577919,0.2718217901901548,0.33831132565867383,0.3679133670940511,0.5745749642062675,0.23197046541824223,0.28041107529974374,0.3850204363854998,0.3098089320291428,0.39703686853743486,0.6384969425616766,0.4241876934380964,0.5519722216448929,0.4081641387090183,0.33318823570633405,0.4912116994679416,0.2850527111102287,0.31839108946545275,0.3192963242821308,0.30107939759436375,0.29254952341282014,0.2858481207116171,0.3278110682062827,0.4777654160641048,0.35811030787085146,0.5386960765691736,0.2690837115205979,0.46225386646208044,0.5492494836935589,0.3810898476317173,0.3099948864783542,0.2869697937367941,0.3060807188423988,0.24114993938203264
0.21404595697641338,0,0.27226677990115067,0.2814182125727657,0.27859578832695364,0.3255173550941868,0.26810177124736173,0.37031276605406943,0.2825528148407169,0.6243437674324143,0.2765445665202462,0.4433493920850761,0.41769741490829304,0.40119382465798753,0.3153733525188028,0.31441488995829053,0.40321157409420705,0.3177444110882702,0.2792332525594023,0.3880825775577903,0.3645378180104487,0.4087637520031662,0.45654335743443714,0.563464743844551,0.4568958442026756,0.49519621298407424,0.39810113538091885,0.3368565380704409,0.4181536431536166,0.29559699106212234,0.6594422654572537,0.35795826806887027,0.38883222940858725,0.4873075023095151,0.4240529326122892,0.47820344975633833,0.6996861814011309,0.5046472770530499,0.6226214539209722,0.4431326557675978,0.42439410483809725,0.5762018520937198,0.34888372256384503,0.40600314562237483,0.38856847388915344,0.36568883252353107,0.3665009169129856,0.3686915174449883,0.4213790545567295,0.38571713361591686,0.4413972916076338,0.6105530708823882,0.3958130624745753,0.5495500485535854,0.6198547077644643,0.4774781671943049,0.40590362944488784,0.38310583939207543,0.3174991484449823,0.3222589145058577
0.14347978220002713,0.27226677990115067,0,0.09449595775059144,0.08751721542841451,0.22733571655517473,0.3199344575693724,0.2824327128330131,0.24128711332577638,0.5034551428032537,0.39009591316905123,0.2956195649236461,0.3172753227609691,0.3055872842494721,0.32458995978956173,0.44812429386661945,0.27759838401294973,0.29176706900970223,0.32391897200843245,0.2863036023237394,0.22154110909601848,0.24294321182696985,0.2667572418175239,0.38564272867203625,0.28156902178004944,0.36015003489593705,0.2604460127568523,0.2843686607276418,0.27964106638152003,0.4338802225352679,0.515658866797649,0.22845732633204502,0.2501854435378954,0.32908366549211227,0.24874346631267205,0.35848163773549124,0.590413856743792,0.37261641008288654,0.5030082212628489,0.39838781564296377,0.3360185542425649,0.4511926598240562,0.29410650095611995,0.3276606429917545,0.3368571579806327,0.31168099319699183,0.2993700132293905,0.2961001262487565,0.2884119446185957,0.5407003770921239,0.30268983902170754,0.4801292594937959,0.2474538167809929,0.41418779048289833,0.5035521115801834,0.34154997924606106,0.3076070608847768,0.26708488142795006,0.3711402798149616,0.24674540830898908
0.15687341205235758,0.2814182125727657,0.09449595775059144,0,0.10138944586752896,0.2489662404059429,0.3376387159215925,0.29192909829141384,0.25961724360663163,0.5043505243907359,0.4158836622995921,0.3183369369876886,0.34093881846498614,0.32545093578914597,0.34653526841377663,0.47001014386727513,0.29672028426455826,0.3153445844912322,0.35922057102260224,0.31199997695476817,0.25284987160045047,0.28100916145303123,0.302641454890564,0.41255394050540245,0.3031499457350745,0.36011477480547466,0.2691441786295142,0.3108026144282815,0.28776611926978085,0.451453294315716,0.530225673930381,0.2487852924405856,0.27976687043754384,0.3445575537607373,0.27609742200114445,0.3906510485948016,0.5926129685156333,0.3829086921820001,0.5107726669531351,0.3879002040444205,0.358781620207882,0.4583753378240385,0.3209927570698199,0.3528773285323723,0.35656096114995167,0.33540554519288,0.3189391614889784,0.31576278016725823,0.30318904037044614,0.5524865497249221,0.32187389059349847,0.49013985036956964,0.27270379735486827,0.4241854744228123,0.5116548707396835,0.3517093269121911,0.3134569718169831,0.28440569604129634,0.37637936205242595,0.25591646045653466
0.14268605910571538,0.27859578832695364,0.08751721542841451,0.10138944586752896,0,0.23071740421270193,0.3348621239124561,0.26880482875258366,0.2546093706377335,0.4908766947408307,0.40784266597420415,0.2917566085452576,0.3218227683228348,0.2968787839144289,0.339255919811494,0.4674256245331924,0.2641383380762452,0.29770800783467377,0.34970386183171104,0.2853302143874816,0.22641042003045156,0.25515480544171765,0.28213858684101806,0.3875950980502951,0.27805446602951506,0.33995936315120073,0.2589819887698218,0.27556253804453895,0.2644518310743692,0.43710119544024967,0.5061595036704051,0.22000066478408417,0.23890103626441941,0.31524404690980457,0.26379440902184664,0.360998576941554,0.5835319770660885,0.3609573198276232,0.49251002336424876,0.40954826524926796,0.3242116887689559,0.43906447609398747,0.2864505892903637,0.31972415571463975,0.3274456374335427,0.2988445372260638,0.2861338698631277,0.2810198581127645,0.2810211955261432,0.5455750987725979,0.2884913653869845,0.47133429983576663,0.25826853815471174,0.40547369481072615,0.4924267630501518,0.31729043656348443,0.2902613904764973,0.2463995182443431,0.35937231201327935,0.23880393386751722
0.23119005486906546,0.3255173550941868,0.22733571655517473,0.2489662404059429,0.23071740421270193,0,0.2356811036608321,0.1479573492808175,0.1472519437619392,0.507532922255408,0.3226950920129155,0.27567875190525176,0.2753057813757604,0.2525975986657687,0.2105583978204729,0.3644334145237671,0.25194905894829217,0.2096433057070933,0.26225557920680725,0.24601175173209988,0.260925056424269,0.2741017149400347,0.30015821288061356,0.42146637669921283,0.32195545558406363,0.386988509521381,0.2974042959391536,0.2394211948499937,0.31247101175248343,0.35881361866476935,0.5373427643423625,0.2061479144878602,0.2423840066440884,0.3473388139604286,0.2478831157629479,0.369586714672961,0.5969878465774011,0.3935875554876548,0.5086303770314536,0.407391720769482,0.27111778118663843,0.42172617523067407,0.22433798239627084,0.2714409508078035,0.26441967357293533,0.2537879950805754,0.26021501355343923,0.24040744239047668,0.3018717368079806,0.49062339458256077,0.3240698502698916,0.509075979799267,0.24494683637987624,0.435097840663813,0.5128234229796877,0.33209305579734266,0.28786169919011945,0.2637129383402153,0.3262827094007598,0.246453756390481
0.2615380226949493,0.26810177124736173,0.3199344575693724,0.3376387159215925,0.3348621239124561,0.2356811036608321,0,0.3252491024854697,0.14391054409661003,0.6462514186876526,0.21121158384742642,0.3660208140085325,0.33763648367572263,0.3294404878127762,0.17001634897526097,0.2275003870391008,0.3951269966047471,0.2579771234788224,0.17087592065682827,0.347358841336308,0.29086852537871244,0.32677386724749896,0.40621742894167867,0.5337954519882262,0.4353971443836014,0.5249619587616472,0.42297084649144256,0.3229469907675527,0.43975506831610933,0.25209321257804956,0.629825445547331,0.2678769023731973,0.31072131781452506,0.4394624085869419,0.3167604206428026,0.42165514561023404,0.701912688314176,0.5182227548790669,0.6249900231967215,0.46864222573959996,0.311432220890974,0.5532790618157257,0.2584526620472625,0.3207390393940774,0.2650982992280682,0.3327585888980007,0.35289201200811293,0.3338566706075355,0.42797568662988444,0.34828489311658695,0.46822149121309825,0.6162228999848787,0.3080542216761873,0.5377537721604431,0.6000308127154862,0.45608485136728155,0.3643765949723787,0.3745382880918859,0.28241764498440375,0.31593809355604047
0.2867843528522611,0.37031276605406943,0.2824327128330131,0.29192909829141384,0.26880482875258366,0.1479573492808175,0.3252491024854697,0,0.21397746786730676,0.43251542733323406,0.38380762337427915,0.24770958766127052,0.25924717132810954,0.23324707675916584,0.28528939310357465,0.4457472074756686,0.2080258998773767,0.22318319016591218,0.3357932182374633,0.22270315677192726,0.2878275063390852,0.2969727072085832,0.3015722547986914,0.397155371919406,0.3161483309876483,0.3344813958811021,0.2776888796671633,0.21488357652113985,0.29216175977836456,0.4056381214364169,0.47253915814079817,0.2534889616670618,0.23308576996403066,0.29833636259725166,0.27104422024331365,0.3641257566039577,0.5522798832548048,0.3766042690215811,0.4609790653888529,0.4384724094257337,0.2674848195326729,0.3563973144025727,0.24541628276734168,0.23257998612773445,0.2514759411752553,0.23557197818080988,0.24442117926996723,0.22221013506502255,0.2756571220715008,0.5353887422421422,0.30226951177257266,0.4466751920780331,0.2967968096747528,0.39297999276366946,0.4735255919122796,0.29611263620223843,0.27630556332081285,0.24147409367559478,0.38078548728637374,0.23578452653346318
0.22189118353399823,0.2825528148407169,0.24128711332577638,0.25961724360663163,0.2546093706377335,0.1472519437619392,0.14391054409661003,0.21397746786730676,0,0.5695078817490157,0.25457743476278494,0.28015541727819304,0.2639613474186587,0.2423444628270539,0.16400076792143542,0.2958245257396617,0.3027793374073691,0.18944914336167884,0.19076722894323409,0.2537285717557858,0.25278857610807787,0.2786251159745332,0.33069491823074637,0.46484823021209337,0.3516995560547605,0.44060299933011526,0.3373382950465643,0.24830970644362074,0.37190602742899015,0.280599106867798,0.5699135008074667,0.21417532325090913,0.2465319201703106,0.37502431818365134,0.2698964722877443,0.38222788133702074,0.6444888083942605,0.4523887493244206,0.5622101044440181,0.4463424757143849,0.2712450447166162,0.47891848645289703,0.2115781512847837,0.25651762556502955,0.23677005688622058,0.26316267952195005,0.28760909458660555,0.2577298810212634,0.3434302822084236,0.42249222053632285,0.3883103109327756,0.5575379576650673,0.25109328616723525,0.4673332724320099,0.541371454954074,0.3816559877045405,0.30303615579275023,0.29833228269354806,0.3180632548012859,0.2564975521077543
0.5491424639437823,0.6243437674324143,0.5034551428032537,0.5043505243907359,0.4908766947408307,0.507532922255408,0.6462514186876526,0.43251542733323406,0.5695078817490157,0,0.6909185039929877,0.45492439757202086,0.48803350796390266,0.47436192112561554,0.603512287237374,0.7273999202398703,0.39189319530770517,0.5309025629193959,0.6306936911364445,0.45500611202348995,0.5114419277148552,0.48384149293576906,0.4190368353558463,0.3446158625579045,0.4003717242210607,0.33294525298014177,0.42489833484906636,0.49213741223512175,0.4094470763669311,0.7032098742180715,0.3595002648372502,0.5378441671161914,0.5032673207360358,0.3945086033011743,0.5018841264624061,0.4958494712129239,0.458855504596568,0.4204435375273069,0.40482942151494045,0.5984335332729833,0.5117354613753959,0.38002947245234,0.5344991424787569,0.47921000076996956,0.5178153449055927,0.45260992854055815,0.4377907442161381,0.43716338812357886,0.3969350178385787,0.7859993305930048,0.3862407083544042,0.34722288062494044,0.5141803425974536,0.40579629391414196,0.40723702767389375,0.4297809313610549,0.5113169413327839,0.4469304505455366,0.6488529791742986,0.49167238358834076
