RTF091,RTF092,RTF093,RTF094,RTF095,RTF096,RTF097,RTF098,RTF099,RTF100,RTF102,RTF103,RTF105,RTF106,RTF107,RTF108,RTF109,RTF110,RTF111,RTF112,RTF114,RTF115,RTF116,RTF117,RTF118,RTF119,RTF120,RTF151,RTF152,RTF153,RTF155,RTF156,RTF158,RTF160,RTF161,RTF163,RTF164,RTF166,RTF171,RTF172,RTF173,RTF174,RTF176,RTF177,RTF178,RTF179,RTF211,RTF212,RTF213,RTF214,RTF216,RTF218,RTF219,RTF220,RTF221,RTF224,RTF226,RTF227,RTF229,RTF231,RTF232,RTF233,RTF234,RTF238,RTF239,RTF271,RTF272,RTF273,RTF274,RTF275,RTF276,RTF277,RTF278,RTF279,RTF280,RTF281,RTF282,RTF283,RTF284,RTF285,RTF287,RTF289,RTF290,RTF292,RTF293,RTF294,RTF295,RTF299,RTF300
0,0.5638825835949687,0.5824203640620285,0.6537945128040142,0.5577391948722198,0.7977948330772116,0.7629975964668232,0.6887587269200034,0.7777125050826468,0.915115742581368,0.8876444804806054,0.8264162805191702,0.9331901271055738,0.8658660298162846,0.8919393338165083,0.7520964031381555,0.8325390363661612,0.97475111760469,0.7490518355306863,0.6436693469130987,0.8303768772793436,0.6446184519822438,0.8676687302773631,0.85434751740733,0.8159416959066369,0.8620083391110817,0.8380996558398814,0.9793948394866044,0.6136535560432977,0.5958226819658571,0.5961923818937952,0.8091281899624789,0.6760977081871166,0.6341726201786142,0.8297090303151683,0.9828197591493415,0.9195183611968964,0.8949902272532925,0.6579369306816968,0.6093761302829639,0.6552005454345794,0.6240828869973984,0.8646937088749795,0.919703755598056,0.7570445693156742,0.8026574206606572,0.6297328649049225,0.6330386680578454,0.6639230781736751,0.740794216532754,0.8324304792141574,0.700076045248691,0.6502509325690318,0.7626078351495571,0.8345323063477146,0.7830211742322768,0.993418741961973,0.8836356743200457,0.9941577525874177,0.621715084232305,0.6906019880495027,0.6276993710630816,0.6298616110575194,0.8136126151344453,0.7494325067766583,0.773773089280167,0.6764898121989814,0.6887109131761493,0.6844805438941981,0.9798858458384235,0.7121598905148069,0.6603116162540452,0.7388916664052,0.7201131580713136,0.7564132467496189,0.7635840712063575,0.8704714836589715,0.9851391405278863,0.8528340895831618,0.8581516567428209,0.9323350369139363,0.9836922697246476,0.9720465429001641,0.7356529084954642,0.6851396923163016,0.7451430619028009,0.6592157049462494,0.8422619003151919,0.8853069719674723
0.5638825835949687,0,0.5301371084450092,0.6532839081526326,0.6344082870356192,0.7620273338769099,0.6787516784920169,0.6364134320683933,0.7015834505900146,0.9374099405694178,0.841728016965378,0.8124314307470546,0.9437299539809875,0.8395111338391178,0.8471848412063788,0.7273321275415646,0.8061141125305316,0.9637878653369528,0.6397790805353256,0.6148976478213587,0.7904054294811154,0.5679809670251686,0.8248821019345884,0.8250974941943967,0.7926494404209434,0.8926862356778902,0.786574665868877,0.9923972750712893,0.676969901483386,0.5823442105269787,0.6121045950303706,0.7579307007750973,0.6329978600107229,0.5698015857622344,0.83891043040795,0.9822396136248249,0.9256318279104353,0.8544026917418172,0.5385753936880845,0.5826599669236452,0.5624645135005547,0.669570273999283,0.8831990663894755,0.935985646724431,0.6993059463849041,0.7320950283308681,0.6281643080673861,0.5850851159033778,0.6431220395335058,0.719703430125571,0.8147724170358223,0.6369616864282346,0.6452133236606893,0.7514683068376729,0.8095970888064739,0.7194120548818226,0.9932805220317603,0.8660634305760833,0.9904710628181971,0.538100033004299,0.7268387376466291,0.5841157586720663,0.5714623697658456,0.7679656930603153,0.6812584739523141,0.7118612104115546,0.6869570731662432,0.6279561164759021,0.686398630434936,0.9721052989231621,0.6655759507960979,0.6399793769552542,0.7047977222656502,0.7276296298479352,0.7706745727811355,0.793635972730707,0.84667094610204785,0.9820016903882088,0.8188244641294996,0.8184853373221769,0.9314860596691836,0.9655579122560468,0.9553515253322027,0.6804440861976194,0.5962933559860473,0.7099989089634273,0.6540387137032656,0.8023795327290556,0.8517083205657303
0.5824203640620285,0.5301371084450092,0,0.7702488431050311,0.6950587361209197,0.7591253783245133,0.6951979231659811,0.7263254077698993,0.6859369397249908,0.9453863077584042,0.8450333171400541,0.8455009198854654,0.9550837273159265,0.8385687941750666,0.8856152213583737,0.7335154480899088,0.8025601205704269,0.9735260675038796,0.630255622805576,0.6213330390931575,0.7383123190142771,0.5964636258768594,0.8051510964946438,0.797282813369044,0.7698815765046654,0.9231596965970775,0.8347376500999195,0.9889385284256568,0.6912248980575868,0.596221410962635,0.6094765795650653,0.7121281761499376,0.7074049993648271,0.6629964532848754,0.9048877023304206,0.9877286261254261,0.9230179310691107,0.8792437278830663,0.6155644746454239,0.6597865396084694,0.6179445066454102,0.7043402176933456,0.9053455253093929,0.9283321835246214,0.7190276645543506,0.7202907116838418,0.6743135234851309,0.60469255599188,0.6224203411270588,0.7393869513496558,0.8438358466306103,0.6651801657301579,0.673429886693553,0.7599147500574918,0.8672445350469263,0.7527674655531439,0.9913429254478275,0.8975157451715389,0.9961142539527809,0.6638180781072361,0.7487422130617803,0.63011119739261,0.6711889147352602,0.734152575675127,0.7231950988179934,0.6865572296418995,0.7183241316183749,0.6327827848867504,0.6470960872712624,0.9855391324840417,0.6943153091776345,0.7250631295251992,0.7088886539613329,0.7296012694904703,0.8240033309228291,0.7907204126469812,0.8486773195157684,0.9849484136393487,0.8528833113990028,0.8458913139743433,0.9297761640950342,0.9865416138066174,0.9776104479423616,0.6657508645617013,0.6463864295364827,0.7066615598433025,0.6630125866272969,0.7919372646061301,0.8506454682209901
0.6537945128040142,0.6532839081526326,0.7702488431050311,0,0.6599220685260875,0.891061990741041,0.8519947885263677,0.7899999717652603,0.8651433481209015,0.9049738655003596,0.9327694178412971,0.897512151280975,0.9333535203278036,0.9209069446877726,0.8900831415273698,0.8476982436986317,0.8985522346972833,0.951922858692034,0.8557245631162839,0.8350925399048786,0.9222981032502882,0.8068582742998636,0.9358499433855133,0.9238188173737221,0.8866708316022216,0.8648823273888363,0.8990769141025319,0.9888339197371006,0.81466039814085,0.7477248348505557,0.7394992548211439,0.9018931461379543,0.773969994813663,0.7551150218851826,0.8266484469675234,0.9727477095301088,0.903805153796813,0.8284959670153447,0.7900380295733783,0.7479643758251138,0.7896242659992389,0.6749444084005689,0.8461097473018206,0.9370713172416506,0.8743839061490899,0.8819490006929926,0.6567265887447811,0.7414217993058855,0.8064672691848588,0.6428001790213762,0.7993654755954198,0.8163581645611822,0.8152191624546651,0.838448176253627,0.8381565447087016,0.8385387031832907,0.9872625504371894,0.8102599875848346,0.9826090511530603,0.7483958240759218,0.6842795526924456,0.7638459272786068,0.7099242889609888,0.8883488838516365,0.8436090101450417,0.8707748459768138,0.7010627676212781,0.7945988208853964,0.814888437338746,0.9557410471207787,0.8305179722641526,0.7958131149758001,0.8689981871728503,0.7923744585861223,0.7308105856097187,0.7324000141217016,0.9317249082904054,0.9781509022384776,0.8914174134302199,0.9090756394551266,0.8734455488878146,0.9448830439037946,0.9377209015919307,0.8402281449273794,0.7693420982593602,0.8646847144340294,0.8160424841403436,0.8910259065866215,0.940989178748599
0.5577391948722198,0.6344082870356192,0.6950587361209197,0.6599220685260875,0,0.8271883818672979,0.7856104631503265,0.718504458411824,0.7919059933499909,0.9203475616169052,0.8969747830427116,0.8463138327096472,0.9425137195019051,0.8670715332084447,0.8964075509284803,0.7789176062069717,0.8205344790721804,0.9698544327791707,0.7723001925425348,0.6934639958591178,0.8675282505557645,0.7108175562847814,0.8795946193439721,0.8820510846843391,0.8350857027780237,0.869788163763259,0.8400266141800069,0.9979475983705387,0.6834348649345908,0.6239156780301842,0.7014017055742284,0.8102177294160696,0.7036351957590078,0.6926678786253364,0.8413669674355106,0.9833113556885598,0.9275645906566489,0.8796993037953673,0.6979282885193462,0.6253001188652576,0.6661493347946568,0.6195937217101352,0.9003821651705657,0.9318204018146641,0.779578359339154,0.8011167134173636,0.6492772820745846,0.6445932201984234,0.6963393193723992,0.7277213741641212,0.7317699739418841,0.712822069105212,0.7291390318487347,0.8062191504373868,0.8423421696104187,0.7555448680103339,0.9934599011920354,0.8825950357661413,0.9968702424104102,0.6537869473534305,0.663122233486283,0.6765855499611522,0.6422244922695886,0.8402299065122854,0.7522732185933522,0.7812100617133261,0.7044416589183962,0.7027009107946248,0.7417282441202849,0.9750710656079025,0.6919722537841765,0.6391223058759611,0.7588046168391693,0.6614392094231936,0.7707895167175103,0.8003419867555883,0.884106932330701,0.9957052892398105,0.8703388370082239,0.8435210123826774,0.9538571893620695,0.9713824472223109,0.9635583589273707,0.7724226080468758,0.677303816928456,0.7729588229267453,0.7216275436513095,0.819409196155431,0.8905727515499332
0.7977948330772116,0.7620273338769099,0.7591253783245133,0.891061990741041,0.8271883818672979,0,0.4705401750730592,0.6660875850474438,0.4336603415459549,0.9716331612169782,0.7036156800780828,0.7538924131862228,0.9638872605734911,0.7342723216280345,0.8678592664859687,0.5849464594967488,0.6606831826803559,0.984961106934094,0.5991583209846872,0.7326535161744432,0.6190869719894723,0.6871045449229883,0.6431421823239978,0.6699655265983316,0.6653940624459662,0.9706406753055937,0.6922603050915868,0.9981230978832192,0.7692358318910512,0.7788681003578258,0.7872102325598821,0.5057971765788865,0.6637050479181028,0.678430473296232,0.9066374587788602,0.996348178571352,0.9599500866052845,0.9442950113551493,0.7237058666160996,0.7994866080249914,0.7427448089420082,0.8125300492193277,0.964499460621449,0.950906573736689,0.5962107240562934,0.6001546008232267,0.8112419529176221,0.8085670352857861,0.7738778886528132,0.8775311094161451,0.8530527058730732,0.6571814675415147,0.6627398341844671,0.789372083621668,0.8796901044460392,0.6534481735966233,0.9920430969569433,0.9417966021999412,0.9918526301487227,0.7391263791465409,0.84747259372876,0.7615431262515109,0.7778968463899693,0.6682721519336707,0.6553562060145703,0.6758702062769848,0.8455240367569822,0.7440241091625711,0.7558948432039809,0.9904457485942088,0.6546640710768005,0.7246665944932603,0.639622125947778,0.7499051678211832,0.8633203440991074,0.8937144539249321,0.7533365914570735,0.9920334381951875,0.8228785397088153,0.7775933725099086,0.9681218399117937,0.9927513685907912,0.9827707183592216,0.7033454999743318,0.7205443328443344,0.6968212161177253,0.71801257424086,0.7380679144835898,0.7013458317519206
0.7629975964668232,0.6787516784920169,0.6951979231659811,0.8519947885263677,0.7856104631503265,0.4705401750730592,0,0.5326640779510676,0.32273637231007457,0.9696823802275351,0.7005464518770856,0.7518553923307231,0.9530213192719404,0.7513063970804461,0.8441339428452608,0.49433679855468865,0.6309216895382788,0.9845143175073904,0.5345451297016095,0.68099216567885,0.6124482731305592,0.6214393192537897,0.6507709462074331,0.6478970372857192,0.6579274350215104,0.9570274447783294,0.6855524143915921,0.99667451098481,0.74408121366825275,0.7091672053070682,0.7329528176559537,0.4586418120413454,0.5328719541746659,0.5724559353118743,0.9047768685601717,0.9905152750234122,0.9624493437623914,0.918389955272415,0.6333542288861448,0.7219138037996912,0.6664092760113131,0.7720880201241054,0.9563819765433972,0.9313232254137599,0.5228546124259636,0.5598728158767114,0.7664534402412299,0.7317958764481618,0.7259023722341377,0.8136643666184356,0.8225705491279404,0.5700583869558441,0.5586831543324724,0.7377651386318043,0.8543948616221209,0.5899374145565952,0.9941951218603171,0.9243652188368112,0.9903204980791235,0.6543736669262539,0.780173672063013,0.6755061369345055,0.700979667346443,0.6307852754106127,0.6007140625853563,0.6584226747252586,0.7803611093155762,0.683838768679495,0.7202438351874888,0.9760524452103428,0.6199559982695168,0.6372566159366566,0.6237222530358297,0.6612953763823843,0.8268063555978382,0.8401443381432743,0.7862195108157358,0.9884758573801511,0.7969900550022612,0.7639333067648189,0.9668318234268573,0.9828814166041175,0.9702986786606399,0.6798012333409947,0.6784545775921316,0.661754921666298,0.669035067407038,0.7329173857892851,0.7239461723298813
0.6887587269200034,0.6364134320683933,0.7263254077698993,0.7899999717652603,0.718504458411824,0.6660875850474438,0.5326640779510676,0,0.5971002737398787,0.9498238208484541,0.8026010904453709,0.7872880011728726,0.9438169579125826,0.7955150967866114,0.8387820477006513,0.600340975423546,0.7135523084452727,0.9733103684635276,0.621359109008914,0.6715916098196447,0.7452263249189863,0.6293505912040395,0.783788270123558,0.778063125124109,0.7459984041358505,0.9346464448203963,0.6991275102895721,0.9964894047467768,0.7319989629322762,0.7190380163575911,0.7286319570736197,0.6584343719842676,0.4677702747900288,0.5224699539860655,0.8614058262309602,0.9802161213133571,0.9328746928437625,0.8977897014843149,0.626716523232021,0.7064003842645786,0.6206338366592827,0.7198239417787321,0.9257768183110747,0.9319733200139416,0.6348752409008245,0.6680793325032358,0.7699361130266322,0.7444262376449734,0.7005375784533773,0.799236409669203,0.8146661355562121,0.5516224629990734,0.5436302420507356,0.7258483549129666,0.826571248281962,0.628546135187487,0.9890583526909899,0.8972741162642618,0.983405415505734,0.6216446949523678,0.7671071594906907,0.6347101600842685,0.7009226799123893,0.7247962482754204,0.646504654626119,0.6977892573034167,0.7535055815507924,0.7056826903376615,0.727959204417377,0.9792467127684087,0.6345365439528732,0.6188306026738042,0.6514223063066471,0.6206438257214026,0.7739166549556226,0.7794042250419051,0.8153631660575429,0.9874581751373873,0.8067613899860264,0.8067727218104849,0.9406381858106443,0.9748986111635494,0.9605806982721493,0.7238412012692482,0.6910639048008974,0.7124815293385994,0.6907063939904903,0.7784947896623979,0.8101593116784208
0.7777125050826468,0.7015834505900146,0.6859369397249908,0.8651433481209015,0.7919059933499909,0.4336603415459549,0.32273637231007457,0.5971002737398787,0,0.9718327182199453,0.7017056245323112,0.7631886818236343,0.954190443820827,0.7431969487376627,0.8653670882061959,0.5219923290022354,0.6544682532451622,0.9834090856895362,0.5479358850922917,0.6833031697070581,0.5905097828083707,0.6654367163718031,0.6259849785798126,0.6395068688979377,0.6578317521296999,0.9707356254099888,0.6984660298122757,0.9940976013565141,0.7401704513387211,0.7249555432602863,0.7314102830074477,0.3629253588421307,0.5968435340829206,0.6191901628638891,0.9286713526597355,0.9943144841585388,0.9647561447635389,0.9211210459347484,0.668804383239907,0.7463387946957415,0.680130297891563,0.7780990892988067,0.9578344582069648,0.9378782845894115,0.5106485454059405,0.5124357163916339,0.7700944532511875,0.7459042114674459,0.7149604855503007,0.8521265286822356,0.8322361165158139,0.6074395626289847,0.5917014677889204,0.7510054362203266,0.8612971414947266,0.585271192929821,0.9930884889962217,0.9378181766398366,0.9931167839293181,0.6635158918135085,0.8207980883940489,0.7048987969194076,0.7417942973505944,0.5858458857888628,0.5583559530647861,0.6306605271837298,0.8119643752322226,0.6849225965018183,0.7211801530496083,0.9840501907614797,0.5893903739761872,0.6770629782107299,0.5855728456460112,0.7064084947624336,0.8531267307963717,0.8721980043525617,0.7650701140592859,0.983557924768772,0.7920884463476886,0.7532188870053415,0.9652869014626401,0.9876760944482713,0.9826359397228149,0.6523374898274235,0.6906515006570082,0.6641167194350359,0.6829068153262393,0.6990461390723924,0.6761825141113139
0.915115742581368,0.9374099405694178,0.9453863077584042,0.9049738655003596,0.9203475616169052,0.9716331612169782,0.9696823802275351,0.9498238208484541,0.9718327182199453,0,0.9838578107931851,0.9644528910754571,0.9551941617765486,0.9811056774359296,0.9656088479114021,0.9623995682050737,0.9724856842849977,0.963610606048486,0.9577290250927757,0.9490616908463471,0.9830035778636285,0.9299469066931498,0.9855459072055374,0.9788060708622255,0.9759955261428068,0.8915957586361167,0.9827592956621412,0.9847083985745425,0.9687371932713665,0.9494881790549868,0.9578842390968961,0.9825970000207064,0.9542689628381543,0.9562491438783192,0.9335509397751517,0.938219920171426,0.9405154805728712,0.9020383239921158,0.9414416226293146,0.9390463888216942,0.9568025258578198,0.9179634982574681,0.8440235313724844,0.9497686551078905,0.9740978158342738,0.9839707943701597,0.9345338562815766,0.9473818272871134,0.9462097335008085,0.8561776524887549,0.9175106123684181,0.9634493776272532,0.9470040131574768,0.9703240641737877,0.9371981009009128,0.951745982533191,0.9474154150407879,0.854062454577122,0.9457616491579621,0.9371719228124136,0.9320994989717208,0.9469081145105691,0.9407681026170842,0.9804479771746036,0.9772767123134479,0.9753776068091135,0.9003309531533424,0.9606834163226582,0.9514051746298,0.983821834331857,0.9617416119493994,0.9350912060997798,0.9715930599378507,0.9385104968375224,0.8987669639916929,0.860363808225592,0.9913234226540022,0.9664256821683771,0.9667044768266954,0.9710360397047617,0.8448612206725625,0.9280030358943315,0.9279708889403862,0.9663273535213868,0.9455256390608773,0.9498275392796488,0.9505213575045222,0.9728250278842323,0.9940841482181513
