RTF001,RTF002,RTF003,RTF004,RTF005,RTF006,RTF007,RTF008,RTF009,RTF010,RTF011,RTF012,RTF013,RTF014,RTF015,RTF016,RTF017,RTF018,RTF019,RTF020,RTF021,RTF022,RTF023,RTF024,RTF025,RTF026,RTF027,RTF028,RTF029,RTF030,RTF031,RTF032,RTF033,RTF034,RTF035,RTF036,RTF037,RTF038,RTF039,RTF040,RTF041,RTF042,RTF043,RTF044,RTF045,RTF046,RTF047,RTF048,RTF049,RTF050,RTF051,RTF052,RTF053,RTF054,RTF055,RTF056,RTF057,RTF058,RTF059,RTF060,RTF241,RTF242,RTF243,RTF244,RTF246,RTF247,RTF249,RTF250,RTF252,RTF253,RTF254,RTF255,RTF256,RTF257,RTF258,RTF259,RTF260,RTF261,RTF262,RTF263,RTF265,RTF266,RTF267,RTF268,RTF269,RTF270,RTF271,RTF272,RTF273,RTF274,RTF275,RTF276,RTF277,RTF278,RTF279,RTF280,RTF281,RTF282,RTF283,RTF284,RTF285,RTF287,RTF289,RTF290,RTF292,RTF293,RTF294,RTF295,RTF299,RTF300,RTF301
0,0.15307781649245064,0.11797074930055558,0.1710008508827909,0.11259785408798739,0.21116967312498452,0.27333832104219363,0.39018174739412814,0.2997682258744206,0.6514838175990073,0.36540782069509326,0.2956288290768913,0.23156496996522288,0.23599354353799332,0.2880489689189992,0.42947424710143167,0.21685029806536368,0.2676175613060889,0.34965907104143595,0.2080605959285503,0.19830285371059056,0.23193185275327047,0.2936099624963939,0.4627205873531917,0.3342052898696537,0.37485952033667297,0.2743585957818942,0.18066941821676938,0.3368233813938018,0.31856369406932605,0.6304155384294938,0.2336931074640126,0.2466195872338096,0.3462245187386699,0.29445328214769334,0.31349758219885937,0.7096651342455319,0.40331661771684346,0.5922454557548344,0.4129634430904848,0.26696474498476636,0.4720446328089457,0.30139707120013465,0.35775668920466425,0.3772272754061647,0.22015780775177268,0.24517933490223137,0.23853946505356752,0.22573950410801705,0.42993383799248974,0.27640582507237477,0.5466480472589966,0.35487454510630145,0.40366362217617113,0.5414888393700192,0.2997818253131665,0.2685270172008916,0.2638686340931274,0.38241883099482277,0.2863785049285066,0.5913677605359111,0.4406321260009545,0.7205426356589147,0.6150286731263594,0.41216147164026573,0.4207534978175728,0.38823753240267306,0.2779836363184203,0.3512624140339248,0.28178849774769404,0.39849952822589924,0.3322176889565037,0.3888748099341105,0.38239777896211097,0.5538889625016563,0.391304347826087,0.5334666066587819,0.5443544738984891,0.29997640396413405,0.5139721627408994,0.9595225739491438,0.3527732510430753,0.5796781319028085,0.5549713137261776,0.6075887010537192,0.47824080559698723,0.5542682148781422,0.5052148082233011,0.3569352841583908,0.4240110691078003,0.8685701090721397,0.5597741530740276,0.43059341079711183,0.5572902355556666,0.4327079835511108,0.44276194826031456,0.4262744249765664,0.8810906106568589,0.9504009453870178,0.8631447345467232,0.8440846525978403,0.958557575456958,0.9643550295857988,0.9589632028478549,0.5767330068736242,0.4399097468448588,0.6666709185300458,0.5142926180983448,0.79602695546325,0.8453329969727548,0.3928488653842102
0.15307781649245064,0,0.20907549948592546,0.24576094074373372,0.21370045607203064,0.22417068348345243,0.29057500866722796,0.4288634766498435,0.3360735485422565,0.7300236726411904,0.332751875202472,0.38371488033298645,0.2803310767928919,0.2735344073292501,0.3046150795617905,0.37766841284136027,0.2959453161410595,0.29019390022217734,0.32290654750340003,0.2594526225140612,0.3098681923909847,0.34816847025351827,0.40310223325684336,0.5996195910603899,0.4339328690516329,0.4520131173705408,0.3300238753752689,0.2348859668672461,0.40882111222719386,0.2859223427219058,0.7381325555722132,0.28761427676894175,0.34819389587073607,0.45380315792185044,0.39352795373175437,0.3912509675180826,0.7921773997916637,0.4921371833404895,0.6693503609106052,0.46581271964937515,0.3510555985409528,0.5518649401246207,0.3151554767018396,0.3957517013817282,0.4127466628712016,0.24081860725012222,0.2521423608430479,0.2545415361991811,0.29478781700012746,0.37139802590686455,0.3408471891417566,0.6195590300178362,0.410123097338998,0.4832666497169849,0.6203874295941464,0.38924791727985875,0.318043953858393,0.2942301714449678,0.3792320534223706,0.3046246191623846,0.615954839188888,0.46080433423629924,0.748205038062658,0.6551124123073524,0.42814383259617567,0.433181378643459,0.4219577211580187,0.3112407279907507,0.3918161849996298,0.28963228989325346,0.4141116422846052,0.35555168307629753,0.40161903626270257,0.41729673744174,0.5780471212184319,0.33774508534279574,0.5664277958740499,0.623609983408056,0.2778139872351415,0.5631409851705319,0.9554257680177549,0.387650457390467,0.6174589302225431,0.5964596167425552,0.667310054395508,0.5439495199647183,0.6016923138521494,0.5147586811741168,0.40078992906489835,0.47129788524315186,0.8862036535666448,0.5838021427541078,0.41749678963707315,0.5866254257859912,0.4030044062932534,0.36668049691260096,0.35966704692181367,0.8870339186913639,0.9493117292801836,0.8508837707552223,0.8328279957046302,0.9581600797937797,0.9642227074774541,0.9583268783888459,0.6180528781559239,0.4757507867234748,0.7041919043680124,0.5354419050260315,0.8096899428151724,0.8415285414771154,0.4251358235223385
0.11797074930055558,0.20907549948592546,0,0.07954867914330113,0.12945209827947432,0.2534572630785656,0.3363535592076727,0.4237542820854539,0.33592291028609844,0.6164764893575114,0.43777427566977817,0.2625168010752688,0.28346861193876505,0.29178966328113276,0.35878635859341085,0.505766550307755,0.26126126126126126,0.3226598565956193,0.404331788517923,0.26121489222730243,0.22331836236662425,0.2369695173163381,0.2450933752942755,0.4350546587782728,0.30140634384597076,0.3458528951486698,0.3304313779681706,0.2545838905906208,0.3087226588948747,0.40698056461192406,0.5856887771972753,0.27292219975146803,0.21182348275046273,0.30453942261949474,0.23769571955325175,0.31109556022082263,0.6576731064430031,0.37813965607087024,0.555525553537238,0.4153222089056882,0.319965687325756,0.4410253295268177,0.34269202766654533,0.3981776398016369,0.41627317461106417,0.30306027066935803,0.31564727954971855,0.3063921592800345,0.2637605015984734,0.49790744369451095,0.2979851301941521,0.5054814374372887,0.38108110726777705,0.35189636578615696,0.500869342879059,0.33297667185069985,0.3343976777939042,0.31290029578219253,0.44923003410004125,0.33688855381613375,0.5645822249701641,0.41447377285527576,0.6769612411240468,0.5783720057874712,0.39111705095433963,0.3892149768164884,0.3917019556745931,0.3377434952216233,0.40461150474360513,0.3347036987775534,0.3495069724021238,0.33634343263847866,0.3919108468774531,0.41061002617274006,0.5279764069001737,0.45296412838263056,0.5078234321333164,0.5308497586369004,0.3620749500293241,0.47666272157150824,0.9575460177187646,0.382033008252063,0.5569515785324514,0.5280312907431551,0.5830671316052574,0.5037955718328616,0.5211705698622325,0.47857883679493657,0.32351318406364277,0.39660124161284255,0.857036320950145,0.5326224056874211,0.4204097475770551,0.5101895884851944,0.41795191583418745,0.5171422461925919,0.5052376132580515,0.8567203926486754,0.9370949951744106,0.8441185610488776,0.8216486667886997,0.9481310823230225,0.954879996157956,0.9493299201927421,0.5278565328778821,0.4046896829492391,0.6182986551965383,0.4720876911193124,0.7675212803914573,0.8236431874367547,0.4519533459252382
0.1710008508827909,0.24576094074373372,0.07954867914330113,0,0.14173689436565928,0.28251945500793313,0.38373090162449425,0.43513557104711387,0.37102707789707834,0.5824424666912423,0.45030319969862315,0.26108139224688653,0.2918635643742838,0.30643158990306846,0.37441823918378203,0.517596141956226,0.2511636707663198,0.33405541127672406,0.42170816396667576,0.2753015756591442,0.27472441662220026,0.282790386686973,0.28082660797260944,0.46241991579718106,0.3418368505940347,0.32771494588349753,0.3243533363343606,0.28308526595130956,0.3081772148161271,0.46227813462050094,0.5769985677152406,0.30819115545731,0.26964943619515463,0.32098347076320644,0.2662121070045947,0.3355161437016826,0.6400221883233949,0.3669196306116851,0.5340264533989542,0.4165170082400169,0.33971266144314377,0.4227537326156319,0.35616797600994266,0.3991980689014352,0.4150447237882742,0.32074549011084547,0.321897453259602,0.3139382554316929,0.2573259959503609,0.5362118511512859,0.3225439964357318,0.5071066226090194,0.412861136999068,0.3322737812980381,0.49009856573398786,0.3390874847207324,0.34780974551097854,0.313972896945362,0.4608243271187732,0.34231901772320683,0.5469962218440861,0.4300961954172071,0.6448649786808444,0.5446180299020728,0.3885101732840714,0.36028809072707974,0.38011271557458337,0.3584609543095811,0.4027134069267717,0.357518605609561,0.3478138816759071,0.32924266147574516,0.3853795737214223,0.4070467131737962,0.5068729914391423,0.4458731340458555,0.48665158130690206,0.5401094101962948,0.39753803330613813,0.48971462868991106,0.9579355874743509,0.4206624290632233,0.5364895902793213,0.5305635091304399,0.5846095554713568,0.5270262383378217,0.5477013435900101,0.5050463302446504,0.35752695088378317,0.42879774687555006,0.8856652217867579,0.5187257306356019,0.4092898832684825,0.4748391690187403,0.40959619717263746,0.5259892589637639,0.513630473582553,0.8331624887397882,0.924424536948965,0.8123070529565424,0.7853262948511973,0.9398965038495519,0.9467311765838629,0.9413518511529607,0.5146078699899571,0.369993690851735,0.5842566733779307,0.43535976793923153,0.740760140530182,0.8068526223866029,0.44215591915303176
0.11259785408798739,0.21370045607203064,0.12945209827947432,0.14173689436565928,0,0.2244902808801863,0.3433320006853618,0.3884247799779978,0.31425431008162186,0.5856317993705549,0.42023690529532737,0.28990562436655126,0.2542196012764976,0.239688983040818,0.33943045282544326,0.4847231955150666,0.19914311216899733,0.30383618033187204,0.3873649490087846,0.2252925436811798,0.21744885827398974,0.22603580742109386,0.2619900612504334,0.41567564450083627,0.2992068281748427,0.3081857898367441,0.24330594066989836,0.21510136867964258,0.31957454440106503,0.405757441774315,0.5475709259675126,0.24537405778531934,0.23922205062429652,0.30043706397242587,0.2857268800141056,0.28598176589365476,0.6161852719229769,0.34282797722269365,0.5144434757337983,0.4257561072591267,0.27751178038581553,0.4078099097439676,0.3156739099866959,0.3379978990179354,0.3659552613558548,0.25911747441492483,0.25371897892282747,0.24773533806499815,0.20744624696484498,0.4989624296343854,0.24394372156987199,0.49044881222979897,0.34490246663820784,0.33695652173913043,0.47432009568799915,0.240685789647214,0.26792695089935686,0.23492916625194918,0.4141631567509391,0.29195208190405825,0.5740390844310084,0.46129040448924663,0.6670712675567886,0.5752907453941636,0.3810679016883531,0.3807833676472446,0.3536072098449151,0.29894937917860553,0.34925243967706304,0.32400403429147756,0.3574088028012943,0.3434686620044155,0.3746991174110725,0.37715571107223195,0.547203329611207,0.4030167025797926,0.49575752672404205,0.5417493079924152,0.3470907398578855,0.5222783058751185,0.9615213971685557,0.36599859783443317,0.5465403816544581,0.528537208020783,0.5824736908983793,0.4693838269614802,0.540828315464826,0.5370572377907341,0.36688327433199164,0.4223102842769683,0.9019997661092269,0.5557455622726944,0.4459133233705024,0.5009112272792672,0.44981995042791,0.48536522140949206,0.4742813568721693,0.8477204350844711,0.9520240359260383,0.8414441394226769,0.81841523429142,0.9591093117408906,0.9646622190851339,0.9599719851378782,0.5359733258276138,0.40204761904761904,0.6187924389796293,0.4785850327495703,0.7637579042457091,0.8102592655353555,0.38707510685935276
0.21116967312498452,0.22417068348345243,0.2534572630785656,0.28251945500793313,0.2244902808801863,0,0.203212487981449,0.31768078353752177,0.18105692205250307,0.5577814285364,0.29161878974732364,0.31860008069449325,0.21309428025890745,0.21836521902128705,0.21232155593039972,0.34856614246068457,0.21107380573717383,0.19879802433885582,0.2764770593268365,0.21475371832257592,0.281890183996992,0.2693781621571556,0.30488614257924246,0.46205242419050885,0.3265279972664759,0.35161657559198545,0.2742094593862131,0.22581592079630666,0.3660545080235047,0.31365104148184947,0.5848865628163034,0.14313472242859265,0.2182848859783087,0.3272128225872642,0.19255927536412454,0.336094459582198,0.6479670612454966,0.38088573549635507,0.5199631697070841,0.45700656519707883,0.30212329879900524,0.41229310108978157,0.25189416265686454,0.3244186157654773,0.30472435002452736,0.20788629995203595,0.20870675617099543,0.20472932365586427,0.24673967321248155,0.3536550753266805,0.23088374043400775,0.5138573134592419,0.25971754221215637,0.37728839897052396,0.49419459756782935,0.29005408934066956,0.2704196891779904,0.20857114687291173,0.3736652614087454,0.2501856597458292,0.6237526015262287,0.48137543013588524,0.738939679894115,0.6425118359087105,0.43669827105409925,0.4315202858892179,0.40660958593820784,0.3018435358071378,0.41156305325950904,0.28447884510622845,0.4607920618194591,0.3396337398533391,0.39685747972761615,0.40290524381192494,0.5616809760506101,0.34748229415854537,0.5512978614611844,0.5748094405216904,0.28791114908158905,0.4884563724372133,0.9620980850810767,0.3688782090144509,0.5933111603843311,0.5591842190267212,0.6204833747011793,0.4893786489737075,0.5194264121693635,0.443453451590895,0.3518429641005951,0.40211876350653014,0.8060884873873989,0.5432310662947866,0.414114968696642,0.5327304661539922,0.4381424205944995,0.36863607443044194,0.3487164233743651,0.8739642265272302,0.8646761149559378,0.7811361082947414,0.7661946029732967,0.8922913719943423,0.90213984531782,0.89816805912974,0.5172576527876097,0.3655668159321235,0.6390580543616442,0.4460261245515592,0.7556178100971568,0.8858861017274012,0.4037126715092817
0.27333832104219363,0.29057500866722796,0.3363535592076727,0.38373090162449425,0.3433320006853618,0.203212487981449,0,0.3225145738144005,0.12806954214187455,0.7382132388430434,0.14568361086765994,0.39379659411075374,0.27959470999607633,0.2822240753679371,0.12613123405368865,0.20105496266455972,0.34348446740534294,0.16819964981493385,0.14689313941782509,0.3171783454417624,0.2968029081418651,0.2944715555852664,0.3786121117978209,0.5626154658221166,0.4253913617016891,0.5019787110424134,0.39923453381854684,0.30590983951893985,0.46806902304243564,0.16880487693917473,0.7251969903430298,0.21359714763623558,0.3357471449650948,0.45863220101953356,0.308314004925755,0.39922751175019777,0.7904834712272352,0.5286265341905318,0.6866151153258148,0.5254429348788348,0.3425741624499388,0.5682344547500138,0.21509090533021696,0.2781059610007222,0.22963843305754902,0.29635503044536177,0.2885958981293667,0.2576386185417941,0.36506056407276627,0.20589521560395346,0.39340494679612437,0.6332606118908147,0.19367137206582202,0.5144426434060616,0.6252154924721296,0.40772724723826614,0.34461572100142124,0.31953012760922844,0.25099135538107703,0.23882165154668336,0.6990183438222041,0.5430505860951486,0.8456559855964415,0.7400100678380517,0.5134814055602791,0.5262312377116003,0.49215179379779006,0.3841660890217157,0.4747121442537476,0.3108762418982873,0.5414933587341906,0.40436132391968355,0.49120799084382477,0.4815889057578573,0.6207540126913027,0.3987080689029918,0.6236496576870115,0.6268449944272575,0.3130313302071714,0.5498851747894871,0.9672283426533153,0.4187371150453763,0.6696342236004135,0.6448046371833405,0.6988591313540657,0.5495385092685954,0.6414385274988657,0.48947568931853896,0.45088498126261173,0.476080203332392,0.7699261083743842,0.5986892608760412,0.4599861889050871,0.6565462947116207,0.4777048778585989,0.25789518974270714,0.26249821021444386,0.9281791297000422,0.8624839105576676,0.8308169759189179,0.8221020633255319,0.8903889096700333,0.8997382682261971,0.8951877217965236,0.6576308026703928,0.47065423102639364,0.7423932260165628,0.5419539784613001,0.8057204409506566,0.9379684315960349,0.47538072799289766
0.39018174739412814,0.4288634766498435,0.4237542820854539,0.43513557104711387,0.3884247799779978,0.31768078353752177,0.3225145738144005,0,0.1991835864316939,0.4808446296393973,0.37363744618484934,0.48576879683730656,0.3923142879413828,0.37111744438300226,0.35309199226690785,0.4344389388883271,0.3524211389474943,0.3244907387962535,0.3752711141666871,0.3835668042086082,0.44209011209490995,0.4244650433110382,0.41388884242920937,0.49632128809199705,0.420645263827082,0.42210150964774884,0.3712379957407482,0.4229843000354696,0.4991235135263183,0.30213910615003725,0.49797706754297627,0.328821263546654,0.42467155151935976,0.36221323685890616,0.4059529208796877,0.4769742861375182,0.6809149470466208,0.4855234047762708,0.550494234629177,0.5886404876415975,0.4827681475870059,0.469827873774101,0.34312874001003973,0.25149661206499574,0.27238913974759754,0.3997881774283304,0.35188477800369217,0.3257968865826538,0.3790310991639828,0.2971040400429031,0.334603144742824,0.41476110801264177,0.2790222007584904,0.4815817039106145,0.5609798216151343,0.4178618655274133,0.42682308338252534,0.35928274655587145,0.3977436593434558,0.3465213274592505,0.6701075188531322,0.5681399466971936,0.7406535074613748,0.6745930631409199,0.5316484398165106,0.52111496270685,0.4780385777364629,0.4197144031230738,0.49279786873174647,0.3933665835411471,0.5293936346234954,0.49235907296832304,0.485230603784712,0.48625169771673116,0.6290051494779002,0.4385332387844199,0.5366295507432027,0.5999839756429773,0.4117676192362934,0.5798426727629471,0.9750707941041218,0.4581519660887323,0.6105910085873043,0.5821492698844769,0.6358483467792501,0.49925508916741157,0.6032102896580571,0.6308431513346276,0.5028390402659003,0.5407390993079467,0.8957520885034589,0.6666953810106301,0.5725187024109032,0.6084051798165768,0.6094451003541913,0.4451570519400534,0.4595150501672241,0.8600367963673373,0.9511822716767238,0.8496206286724856,0.8219731854623714,0.9550705813993232,0.9610707608821535,0.9605078055060576,0.5360463076653219,0.5322090082701114,0.6695852173231228,0.5837725334855148,0.8080345989161993,0.8576937042864801,0.45205166478813175
0.2997682258744206,0.3360735485422565,0.33592291028609844,0.37102707789707834,0.31425431008162186,0.18105692205250307,0.12806954214187455,0.1991835864316939,0,0.6364833786326574,0.22439775278695598,0.3953391181937158,0.29524376842256617,0.2776543222290374,0.20401847169203433,0.29482768906476825,0.3081360692672183,0.20052302602252578,0.22228520372380797,0.29949090606227813,0.3355983468163785,0.3243950749997512,0.35246935477513697,0.49130832570905764,0.36879327306814175,0.4319069201640277,0.3555072831739404,0.34793351302785264,0.4733134342013472,0.17156847836004746,0.6374437481599865,0.20706797263375498,0.3037434325744308,0.4044535675833409,0.2855492554713582,0.417289927484509,0.7075609384189775,0.46650322553836887,0.601679557135642,0.5426691256601559,0.38538534283983805,0.4889312302343397,0.22880259200983177,0.19811312807985512,0.15548968342520275,0.32331761680240034,0.29423949001035665,0.25695203641495556,0.34182925003742326,0.2159292208618378,0.33964780241861825,0.5718858886730271,0.15755590325314558,0.45821325648414984,0.5612701206471352,0.372754760808186,0.35224058796472996,0.2980251857615988,0.3037594658780302,0.246319474197577,0.7028186412128018,0.5693982074263765,0.790180997366551,0.7150413714722721,0.5290146212152591,0.5292430278884462,0.4917472409414982,0.4049071053751241,0.48836756735718523,0.3472790247147917,0.5392117720869218,0.4397606984778745,0.4917911368966794,0.48677948977014396,0.6217444167146605,0.4127717199074308,0.6064654983089559,0.621912365530942,0.35488879400690915,0.5644432976390144,0.9733188720173536,0.43191337117778944,0.6577478497507101,0.6248495759244462,0.6835531564897903,0.5319779724010513,0.576483002627713,0.5366438247685014,0.4518360393275724,0.47675285676857654,0.8174142939518892,0.6171320107763899,0.4927803499960763,0.6132088899733626,0.5331887029038871,0.33779573885282743,0.3434279747010029,0.9106909263883934,0.8951333083957846,0.8395268718419844,0.8324457141513538,0.9133968099945419,0.9210833527901005,0.9173143807651596,0.5993962432915921,0.4725630090749237,0.708322559960285,0.5430527794819022,0.814674573122812,0.9194441028163818,0.4791633543554684
0.6514838175990073,0.7300236726411904,0.6164764893575114,0.5824424666912423,0.5856317993705549,0.5577814285364,0.7382132388430434,0.4808446296393973,0.6364833786326574,0,0.7845833185300979,0.576695059625213,0.5984213493704191,0.5767958094726431,0.7061089837997054,0.8287923682879237,0.4953271028037383,0.6287005839398554,0.7406829606517594,0.565304900574515,0.6483307802352226,0.6246035096182838,0.5566410904065195,0.44668656432453,0.5269973612435417,0.42153539854471334,0.5326673349176136,0.6039055505819159,0.5209546566698622,0.7809952518961584,0.3236629016452628,0.5808551402425237,0.5556850205939735,0.3869655012281709,0.5330390739945055,0.5773601122388362,0.4975357517976893,0.4669614158122753,0.42783511333261415,0.662557781201849,0.6306900560352147,0.4443785156528137,0.6484113293639753,0.6072872492907486,0.6530532639010785,0.5712174004856931,0.543106921771407,0.5419786675655502,0.5058376586451793,0.8681949778434269,0.48731671235260843,0.4225774955058538,0.6215290985165463,0.47355348860785157,0.46938419129111525,0.5209532832883901,0.6143729838947903,0.5637005408482778,0.7588718854019334,0.6302212768728228,0.5946460040840303,0.6483300073521688,0.6321986178653698,0.5771786670148182,0.6158947101999493,0.5844227077429381,0.5714891911643367,0.6006751928242281,0.6487954846810059,0.6759278947244076,0.6292814275608699,0.66689027311931,0.5932965101682149,0.6000393009346253,0.6502033853824958,0.6465645385191828,0.5769762055606908,0.5784397290386255,0.6638128654970761,0.5801484230055659,0.9416021111773218,0.6203431007414368,0.5554406139485649,0.5533184277290578,0.5479284021484119,0.6327821051510758,0.5458981165465807,0.7609290148657931,0.6085421725959492,0.6061258967264892,0.96624574709861355,0.6722028841372452,0.7308512655227983,0.5606019354998392,0.7735307593990401,0.8365010623599485,0.8355766252948043,0.7586942799603235,0.9804585243851605,0.7921125302036589,0.7524701142103782,0.9773168513921997,0.9893007977475363,0.9897358009872249,0.4912225984672964,0.5810668042554237,0.5750660247419033,0.5973176865046103,0.758165790095366,0.7834291427143214,0.5907256799983275
